ortho	swissProt	name	egn	db	description
ORTHOMCL5628	O43581	SYT7_HUMAN	SYT7	HUMAN	synaptotagmin 7 [Source:HGNC Symbol;Acc:HGNC:11514]
ORTHOMCL5631	O43678	NDUA2_HUMAN	NDUA2	HUMAN	NADH:ubiquinone oxidoreductase subunit A2 [Source:HGNC Symbol;Acc:HGNC:7685]
ORTHOMCL5636	Q495T6	MMEL1_HUMAN	MMEL1	HUMAN	membrane metalloendopeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:14668]
ORTHOMCL5637	F5H4B4	F227A_HUMAN	F227A	HUMAN	family with sequence similarity 227 member A [Source:HGNC Symbol;Acc:HGNC:44197]
ORTHOMCL5639	Q9Y3D5	RT18C_HUMAN	RT18C	HUMAN	mitochondrial ribosomal protein S18C [Source:HGNC Symbol;Acc:HGNC:16633]
ORTHOMCL5641	Q9C0I9	LRC27_HUMAN	LRC27	HUMAN	leucine rich repeat containing 27 [Source:HGNC Symbol;Acc:HGNC:29346]
ORTHOMCL5644	Q13630	FCL_HUMAN	FCL	HUMAN	tissue specific transplantation antigen P35B [Source:HGNC Symbol;Acc:HGNC:12390]
ORTHOMCL5651	Q8NFL0	B3GN7_HUMAN	B3GN7	HUMAN	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:18811]
ORTHOMCL5652	Q9H8W3	F204A_HUMAN	F204A	HUMAN	family with sequence similarity 204 member A [Source:HGNC Symbol;Acc:HGNC:25794]
ORTHOMCL5654	Q9NRF2	SH2B1_HUMAN	SH2B1	HUMAN	SH2B adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:30417]
ORTHOMCL5663	Q49A92	CH034_HUMAN	CH034	HUMAN	chromosome 8 open reading frame 34 [Source:HGNC Symbol;Acc:HGNC:30905]
ORTHOMCL5667	Q6TDP4	KLH17_HUMAN	KLH17	HUMAN	kelch like family member 17 [Source:HGNC Symbol;Acc:HGNC:24023]
ORTHOMCL5669	Q8ND76	CCNY_HUMAN	CCNY	HUMAN	cyclin Y [Source:HGNC Symbol;Acc:HGNC:23354]
ORTHOMCL5673	Q96T37	RBM15_HUMAN	RBM15	HUMAN	RNA binding motif protein 15 [Source:HGNC Symbol;Acc:HGNC:14959]
ORTHOMCL5678	O15355	PPM1G_HUMAN	PPM1G	HUMAN	protein phosphatase, Mg2+/Mn2+ dependent 1G [Source:HGNC Symbol;Acc:HGNC:9278]
ORTHOMCL5684	Q9H1D9	RPC6_HUMAN	RPC6	HUMAN	RNA polymerase III subunit F [Source:HGNC Symbol;Acc:HGNC:15763]
ORTHOMCL5692	Q5TEU4	NDUF5_HUMAN	NDUF5	HUMAN	NADH:ubiquinone oxidoreductase complex assembly factor 5 [Source:HGNC Symbol;Acc:HGNC:15899]
ORTHOMCL5693	Q8NE22	SETD9_HUMAN	SETD9	HUMAN	SET domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28508]
ORTHOMCL5695	Q8IXQ4	GPAM1_HUMAN	GPAM1	HUMAN	GPALPP motifs containing 1 [Source:HGNC Symbol;Acc:HGNC:20298]
ORTHOMCL5696	Q7Z5H3	RHG22_HUMAN	RHG22	HUMAN	Rho GTPase activating protein 22 [Source:HGNC Symbol;Acc:HGNC:30320]
ORTHOMCL5702	Q96LM5	CD045_HUMAN	CD045	HUMAN	chromosome 4 open reading frame 45 [Source:HGNC Symbol;Acc:HGNC:26342]
ORTHOMCL5706	Q96GN5	CDA7L_HUMAN	CDA7L	HUMAN	cell division cycle associated 7 like [Source:HGNC Symbol;Acc:HGNC:30777]
ORTHOMCL5709	P26232	CTNA2_HUMAN	CTNA2	HUMAN	catenin alpha 2 [Source:HGNC Symbol;Acc:HGNC:2510]
ORTHOMCL5715	Q13627	DYR1A_HUMAN	DYR1A	HUMAN	dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]
ORTHOMCL5722	O14618	CCS_HUMAN	CCS	HUMAN	copper chaperone for superoxide dismutase [Source:HGNC Symbol;Acc:HGNC:1613]
ORTHOMCL5723	Q9H1K0	RBNS5_HUMAN	RBNS5	HUMAN	rabenosyn, RAB effector [Source:HGNC Symbol;Acc:HGNC:20759]
ORTHOMCL5724	P52954	LBX1_HUMAN	LBX1	HUMAN	ladybird homeobox 1 [Source:HGNC Symbol;Acc:HGNC:16960]
ORTHOMCL5726	Q92930	RAB8B_HUMAN	RAB8B	HUMAN	RAB8B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:30273]
ORTHOMCL5727	O43915	VEGFD_HUMAN	VEGFD	HUMAN	vascular endothelial growth factor D [Source:HGNC Symbol;Acc:HGNC:3708]
ORTHOMCL5734	P08138	TNR16_HUMAN	TNR16	HUMAN	nerve growth factor receptor [Source:HGNC Symbol;Acc:HGNC:7809]
ORTHOMCL5738	Q6NS38	ALKB2_HUMAN	ALKB2	HUMAN	alkB homolog 2, alpha-ketoglutarate dependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:32487]
ORTHOMCL5744	Q99816	TS101_HUMAN	TS101	HUMAN	tumor susceptibility 101 [Source:HGNC Symbol;Acc:HGNC:15971]
ORTHOMCL5751	Q9P2J9	PDP2_HUMAN	PDP2	HUMAN	pyruvate dehyrogenase phosphatase catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:30263]
ORTHOMCL5759	Q9NXW2	DJB12_HUMAN	DJB12	HUMAN	DnaJ heat shock protein family (Hsp40) member B12 [Source:HGNC Symbol;Acc:HGNC:14891]
ORTHOMCL5760	Q15760	GPR19_HUMAN	GPR19	HUMAN	G protein-coupled receptor 19 [Source:HGNC Symbol;Acc:HGNC:4473]
ORTHOMCL5761	Q9UQ07	MOK_HUMAN	MOK	HUMAN	MOK protein kinase [Source:HGNC Symbol;Acc:HGNC:9833]
ORTHOMCL5766	Q9NPI0	TM138_HUMAN	TM138	HUMAN	transmembrane protein 138 [Source:HGNC Symbol;Acc:HGNC:26944]
ORTHOMCL5768	Q96D70	R3HD4_HUMAN	R3HD4	HUMAN	R3H domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28270]
ORTHOMCL5774	P22059	OSBP1_HUMAN	OSBP1	HUMAN	oxysterol binding protein [Source:HGNC Symbol;Acc:HGNC:8503]
ORTHOMCL5776	P51512	MMP16_HUMAN	MMP16	HUMAN	matrix metallopeptidase 16 [Source:HGNC Symbol;Acc:HGNC:7162]
ORTHOMCL5777	Q8N6N6	NATD1_HUMAN	NATD1	HUMAN	N-acetyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30770]
ORTHOMCL5782	Q14444	CAPR1_HUMAN	CAPR1	HUMAN	cell cycle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6743]
ORTHOMCL5793	Q9UDY8	MALT1_HUMAN	MALT1	HUMAN	MALT1 paracaspase [Source:HGNC Symbol;Acc:HGNC:6819]
ORTHOMCL5794	Q9UMS0	NFU1_HUMAN	NFU1	HUMAN	NFU1 iron-sulfur cluster scaffold [Source:HGNC Symbol;Acc:HGNC:16287]
ORTHOMCL5800	Q9NW15	ANO10_HUMAN	ANO10	HUMAN	anoctamin 10 [Source:HGNC Symbol;Acc:HGNC:25519]
ORTHOMCL5806	P18089	ADA2B_HUMAN	ADA2B	HUMAN	adrenoceptor alpha 2B [Source:HGNC Symbol;Acc:HGNC:282]
ORTHOMCL5815	P52926	HMGA2_HUMAN	HMGA2	HUMAN	high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]
ORTHOMCL5817	P55036	PSMD4_HUMAN	PSMD4	HUMAN	proteasome 26S subunit, non-ATPase 4 [Source:HGNC Symbol;Acc:HGNC:9561]
ORTHOMCL5820	P58546	MTPN_HUMAN	MTPN	HUMAN	myotrophin [Source:HGNC Symbol;Acc:HGNC:15667]
ORTHOMCL5822	Q9Y5B8	NDK7_HUMAN	NDK7	HUMAN	NME/NM23 family member 7 [Source:HGNC Symbol;Acc:HGNC:20461]
ORTHOMCL5828	Q7KZN9	COX15_HUMAN	COX15	HUMAN	COX15, cytochrome c oxidase assembly homolog [Source:HGNC Symbol;Acc:HGNC:2263]
ORTHOMCL5832	P08861	CEL3B_HUMAN	CEL3B	HUMAN	chymotrypsin like elastase family member 3B [Source:HGNC Symbol;Acc:HGNC:15945]
ORTHOMCL5833	Q96KN3	PKNX2_HUMAN	PKNX2	HUMAN	PBX/knotted 1 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:16714]
ORTHOMCL5838	Q96I34	PP16A_HUMAN	PP16A	HUMAN	protein phosphatase 1 regulatory subunit 16A [Source:HGNC Symbol;Acc:HGNC:14941]
ORTHOMCL5841	Q8WZ42	TITIN_HUMAN	TITIN	HUMAN	titin [Source:HGNC Symbol;Acc:HGNC:12403]
ORTHOMCL5843	Q86VZ4	LRP11_HUMAN	LRP11	HUMAN	LDL receptor related protein 11 [Source:HGNC Symbol;Acc:HGNC:16936]
ORTHOMCL5848	Q6TDP4	KLH17_HUMAN	KLH17	HUMAN	kelch like family member 17 [Source:HGNC Symbol;Acc:HGNC:24023]
ORTHOMCL5853	P54252	ATX3_HUMAN	ATX3	HUMAN	ataxin 3 [Source:HGNC Symbol;Acc:HGNC:7106]
ORTHOMCL5856	O15315	RA51B_HUMAN	RA51B	HUMAN	RAD51 paralog B [Source:HGNC Symbol;Acc:HGNC:9822]
ORTHOMCL5864	Q9H9B1	EHMT1_HUMAN	EHMT1	HUMAN	euchromatic histone lysine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24650]
ORTHOMCL5865	Q10588	BST1_HUMAN	BST1	HUMAN	bone marrow stromal cell antigen 1 [Source:HGNC Symbol;Acc:HGNC:1118]
ORTHOMCL5867	P49419	AL7A1_HUMAN	AL7A1	HUMAN	aldehyde dehydrogenase 7 family member A1 [Source:HGNC Symbol;Acc:HGNC:877]
ORTHOMCL5869	P46939	UTRO_HUMAN	UTRO	HUMAN	utrophin [Source:HGNC Symbol;Acc:HGNC:12635]
ORTHOMCL5871	P30531	SC6A1_HUMAN	SC6A1	HUMAN	solute carrier family 6 member 1 [Source:HGNC Symbol;Acc:HGNC:11042]
ORTHOMCL5872	Q14140	SRTD2_HUMAN	SRTD2	HUMAN	SERTA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30784]
ORTHOMCL5873	Q01082	SPTB2_HUMAN	SPTB2	HUMAN	spectrin beta, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11275]
ORTHOMCL5877	O00178	GTPB1_HUMAN	GTPB1	HUMAN	GTP binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4669]
ORTHOMCL5881	Q8WW01	SEN15_HUMAN	SEN15	HUMAN	tRNA splicing endonuclease subunit 15 [Source:HGNC Symbol;Acc:HGNC:16791]
ORTHOMCL5889	Q6UX73	CP089_HUMAN	CP089	HUMAN	chromosome 16 open reading frame 89 [Source:HGNC Symbol;Acc:HGNC:28687]
ORTHOMCL5892	O75400	PR40A_HUMAN	PR40A	HUMAN	pre-mRNA processing factor 40 homolog A [Source:HGNC Symbol;Acc:HGNC:16463]
ORTHOMCL5894	Q8TC26	TM163_HUMAN	TM163	HUMAN	transmembrane protein 163 [Source:HGNC Symbol;Acc:HGNC:25380]
ORTHOMCL5902	O14545	TRAD1_HUMAN	TRAD1	HUMAN	TRAF-type zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24808]
ORTHOMCL5906	Q14117	DPYS_HUMAN	DPYS	HUMAN	dihydropyrimidinase [Source:HGNC Symbol;Acc:HGNC:3013]
ORTHOMCL5917	O95470	SGPL1_HUMAN	SGPL1	HUMAN	sphingosine-1-phosphate lyase 1 [Source:HGNC Symbol;Acc:HGNC:10817]
ORTHOMCL5922	O15350	P73_HUMAN	P73	HUMAN	tumor protein p73 [Source:HGNC Symbol;Acc:HGNC:12003]
ORTHOMCL5924	B2RC85	R10B2_HUMAN	R10B2	HUMAN	radial spoke head 10 homolog B2 [Source:HGNC Symbol;Acc:HGNC:34385]
ORTHOMCL5926	Q9UL45	BL1S6_HUMAN	BL1S6	HUMAN	biogenesis of lysosomal organelles complex 1 subunit 6 [Source:HGNC Symbol;Acc:HGNC:8549]
ORTHOMCL5928	A0AUZ9	KAL1L_HUMAN	KAL1L	HUMAN	KAT8 regulatory NSL complex subunit 1 like [Source:HGNC Symbol;Acc:HGNC:26310]
ORTHOMCL5941	Q5T089	MORN1_HUMAN	MORN1	HUMAN	MORN repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:25852]
ORTHOMCL5942	Q9UBP9	GULP1_HUMAN	GULP1	HUMAN	GULP, engulfment adaptor PTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18649]
ORTHOMCL5953	P22033	MUTA_HUMAN	MUTA	HUMAN	methylmalonyl-CoA mutase [Source:HGNC Symbol;Acc:HGNC:7526]
ORTHOMCL5964	Q8TDW5	SYTL5_HUMAN	SYTL5	HUMAN	synaptotagmin like 5 [Source:HGNC Symbol;Acc:HGNC:15589]
ORTHOMCL5971	Q9Y5W9	SNX11_HUMAN	SNX11	HUMAN	sorting nexin 11 [Source:HGNC Symbol;Acc:HGNC:14975]
ORTHOMCL5974	Q96D21	RHES_HUMAN	RHES	HUMAN	RASD family member 2 [Source:HGNC Symbol;Acc:HGNC:18229]
ORTHOMCL5975	Q14703	MBTP1_HUMAN	MBTP1	HUMAN	membrane bound transcription factor peptidase, site 1 [Source:HGNC Symbol;Acc:HGNC:15456]
ORTHOMCL5978	Q96KC8	DNJC1_HUMAN	DNJC1	HUMAN	DnaJ heat shock protein family (Hsp40) member C1 [Source:HGNC Symbol;Acc:HGNC:20090]
ORTHOMCL6002	Q96KR1	ZFR_HUMAN	ZFR	HUMAN	zinc finger RNA binding protein [Source:HGNC Symbol;Acc:HGNC:17277]
ORTHOMCL6006	Q6PJG2	EMSA1_HUMAN	EMSA1	HUMAN	ELM2 and Myb/SANT domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19853]
ORTHOMCL6048	Q5SQN1	SNP47_HUMAN	SNP47	HUMAN	synaptosome associated protein 47 [Source:HGNC Symbol;Acc:HGNC:30669]
ORTHOMCL6072	Q03014	HHEX_HUMAN	HHEX	HUMAN	hematopoietically expressed homeobox [Source:HGNC Symbol;Acc:HGNC:4901]
ORTHOMCL6137	Q96EZ8	MCRS1_HUMAN	MCRS1	HUMAN	microspherule protein 1 [Source:HGNC Symbol;Acc:HGNC:6960]
ORTHOMCL6140	P46531	NOTC1_HUMAN	NOTC1	HUMAN	notch 1 [Source:HGNC Symbol;Acc:HGNC:7881]
ORTHOMCL6145	Q9BPU9	B9D2_HUMAN	B9D2	HUMAN	B9 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28636]
ORTHOMCL6146	Q13219	PAPP1_HUMAN	PAPP1	HUMAN	pappalysin 1 [Source:HGNC Symbol;Acc:HGNC:8602]
ORTHOMCL6153	P19793	RXRA_HUMAN	RXRA	HUMAN	retinoid X receptor alpha [Source:HGNC Symbol;Acc:HGNC:10477]
ORTHOMCL6154	P57081	WDR4_HUMAN	WDR4	HUMAN	WD repeat domain 4 [Source:HGNC Symbol;Acc:HGNC:12756]
ORTHOMCL6156	P19878	NCF2_HUMAN	NCF2	HUMAN	neutrophil cytosolic factor 2 [Source:HGNC Symbol;Acc:HGNC:7661]
ORTHOMCL6158	Q4ZIN3	MBRL_HUMAN	MBRL	HUMAN	transmembrane protein 259 [Source:HGNC Symbol;Acc:HGNC:17039]
ORTHOMCL6159	A6NNY8	UBP27_HUMAN	UBP27	HUMAN	ubiquitin specific peptidase 27, X-linked [Source:HGNC Symbol;Acc:HGNC:13486]
ORTHOMCL6162	Q96L93	KI16B_HUMAN	KI16B	HUMAN	kinesin family member 16B [Source:HGNC Symbol;Acc:HGNC:15869]
ORTHOMCL6163	Q6ZV89	SH2D5_HUMAN	SH2D5	HUMAN	SH2 domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28819]
ORTHOMCL6169	Q9NXJ5	PGPI_HUMAN	PGPI	HUMAN	pyroglutamyl-peptidase I [Source:HGNC Symbol;Acc:HGNC:13568]
ORTHOMCL6171	O95861	BPNT1_HUMAN	BPNT1	HUMAN	3'(2'), 5'-bisphosphate nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:1096]
ORTHOMCL6178	Q9UMR3	TBX20_HUMAN	TBX20	HUMAN	T-box 20 [Source:HGNC Symbol;Acc:HGNC:11598]
ORTHOMCL6182	Q8N371	KDM8_HUMAN	KDM8	HUMAN	lysine demethylase 8 [Source:HGNC Symbol;Acc:HGNC:25840]
ORTHOMCL6209	O15304	SIVA_HUMAN	SIVA	HUMAN	SIVA1 apoptosis inducing factor [Source:HGNC Symbol;Acc:HGNC:17712]
ORTHOMCL6212	O15460	P4HA2_HUMAN	P4HA2	HUMAN	prolyl 4-hydroxylase subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:8547]
ORTHOMCL6214	Q6GPH4	XAF1_HUMAN	XAF1	HUMAN	XIAP associated factor 1 [Source:HGNC Symbol;Acc:HGNC:30932]
ORTHOMCL6217	Q9H841	NPAL2_HUMAN	NPAL2	HUMAN	NIPA like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25854]
ORTHOMCL6218	Q3B7J2	GFOD2_HUMAN	GFOD2	HUMAN	glucose-fructose oxidoreductase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28159]
ORTHOMCL6223	P12694	ODBA_HUMAN	ODBA	HUMAN	branched chain keto acid dehydrogenase E1, alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:986]
ORTHOMCL6237	Q9Y4P9	SPEF1_HUMAN	SPEF1	HUMAN	sperm flagellar 1 [Source:HGNC Symbol;Acc:HGNC:15874]
ORTHOMCL6245	Q8IXX5	T183A_HUMAN	T183A	HUMAN	transmembrane protein 183A [Source:HGNC Symbol;Acc:HGNC:20173]
ORTHOMCL6257	Q9UMY4	SNX12_HUMAN	SNX12	HUMAN	sorting nexin 12 [Source:HGNC Symbol;Acc:HGNC:14976]
ORTHOMCL6259	Q92733	PRCC_HUMAN	PRCC	HUMAN	papillary renal cell carcinoma (translocation-associated) [Source:HGNC Symbol;Acc:HGNC:9343]
ORTHOMCL6261	P54289	CA2D1_HUMAN	CA2D1	HUMAN	calcium voltage-gated channel auxiliary subunit alpha2delta 1 [Source:HGNC Symbol;Acc:HGNC:1399]
ORTHOMCL6263	Q2PZI1	D19L1_HUMAN	D19L1	HUMAN	dpy-19 like C-mannosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:22205]
ORTHOMCL6265	Q5T8D3	ACBD5_HUMAN	ACBD5	HUMAN	acyl-CoA binding domain containing 5 [Source:HGNC Symbol;Acc:HGNC:23338]
ORTHOMCL6266	Q96TA2	YMEL1_HUMAN	YMEL1	HUMAN	YME1 like 1 ATPase [Source:HGNC Symbol;Acc:HGNC:12843]
ORTHOMCL6274	A0PJW6	TM223_HUMAN	TM223	HUMAN	transmembrane protein 223 [Source:HGNC Symbol;Acc:HGNC:28464]
ORTHOMCL6277	Q9UGP8	SEC63_HUMAN	SEC63	HUMAN	SEC63 homolog, protein translocation regulator [Source:HGNC Symbol;Acc:HGNC:21082]
ORTHOMCL6279	O43147	SGSM2_HUMAN	SGSM2	HUMAN	small G protein signaling modulator 2 [Source:HGNC Symbol;Acc:HGNC:29026]
ORTHOMCL6280	Q8IYT3	CC170_HUMAN	CC170	HUMAN	coiled-coil domain containing 170 [Source:HGNC Symbol;Acc:HGNC:21177]
ORTHOMCL6281	Q8N865	CG031_HUMAN	CG031	HUMAN	chromosome 7 open reading frame 31 [Source:HGNC Symbol;Acc:HGNC:21722]
ORTHOMCL6283	Q14160	SCRIB_HUMAN	SCRIB	HUMAN	scribbled planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:30377]
ORTHOMCL6301	P24863	CCNC_HUMAN	CCNC	HUMAN	cyclin C [Source:HGNC Symbol;Acc:HGNC:1581]
ORTHOMCL6303	Q9HCM7	FBSL_HUMAN	FBSL	HUMAN	fibrosin like 1 [Source:HGNC Symbol;Acc:HGNC:29308]
ORTHOMCL6304	Q7Z4Q2	HEAT3_HUMAN	HEAT3	HUMAN	HEAT repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:26087]
ORTHOMCL6307	Q13480	GAB1_HUMAN	GAB1	HUMAN	GRB2 associated binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4066]
ORTHOMCL6308	Q9BZE9	ASPC1_HUMAN	ASPC1	HUMAN	ASPSCR1, UBX domain containing tether for SLC2A4 [Source:HGNC Symbol;Acc:HGNC:13825]
ORTHOMCL6310	Q8NHV4	NEDD1_HUMAN	NEDD1	HUMAN	neural precursor cell expressed, developmentally down-regulated 1 [Source:HGNC Symbol;Acc:HGNC:7723]
ORTHOMCL6311	Q14409	GLPK3_HUMAN	GLPK3	HUMAN	glycerol kinase 3 pseudogene [Source:HGNC Symbol;Acc:HGNC:4292]
ORTHOMCL6317	Q9BX70	BTBD2_HUMAN	BTBD2	HUMAN	BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:15504]
ORTHOMCL6318	P57679	EVC_HUMAN	EVC	HUMAN	EvC ciliary complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:3497]
ORTHOMCL6321	Q9NVP2	ASF1B_HUMAN	ASF1B	HUMAN	anti-silencing function 1B histone chaperone [Source:HGNC Symbol;Acc:HGNC:20996]
ORTHOMCL6322	Q9UNH5	CC14A_HUMAN	CC14A	HUMAN	cell division cycle 14A [Source:HGNC Symbol;Acc:HGNC:1718]
ORTHOMCL6323	A0PJE2	DHR12_HUMAN	DHR12	HUMAN	dehydrogenase/reductase 12 [Source:HGNC Symbol;Acc:HGNC:25832]
ORTHOMCL6326	O60264	SMCA5_HUMAN	SMCA5	HUMAN	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5 [Source:HGNC Symbol;Acc:HGNC:11101]
ORTHOMCL6330	Q8WVR3	CG043_HUMAN	CG043	HUMAN	chromosome 7 open reading frame 43 [Source:HGNC Symbol;Acc:HGNC:25604]
ORTHOMCL6333	P21580	TNAP3_HUMAN	TNAP3	HUMAN	TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]
ORTHOMCL6334	P25325	THTM_HUMAN	THTM	HUMAN	mercaptopyruvate sulfurtransferase [Source:HGNC Symbol;Acc:HGNC:7223]
ORTHOMCL6335	Q86UY6	NAA40_HUMAN	NAA40	HUMAN	N(alpha)-acetyltransferase 40, NatD catalytic subunit [Source:HGNC Symbol;Acc:HGNC:25845]
ORTHOMCL6336	P18754	RCC1_HUMAN	RCC1	HUMAN	regulator of chromosome condensation 1 [Source:HGNC Symbol;Acc:HGNC:1913]
ORTHOMCL6339	Q6ZNA5	FRRS1_HUMAN	FRRS1	HUMAN	ferric chelate reductase 1 [Source:HGNC Symbol;Acc:HGNC:27622]
ORTHOMCL6340	P59910	DJB13_HUMAN	DJB13	HUMAN	DnaJ heat shock protein family (Hsp40) member B13 [Source:HGNC Symbol;Acc:HGNC:30718]
ORTHOMCL6344	Q14790	CASP8_HUMAN	CASP8	HUMAN	caspase 8 [Source:HGNC Symbol;Acc:HGNC:1509]
ORTHOMCL6350	Q86TM6	SYVN1_HUMAN	SYVN1	HUMAN	synoviolin 1 [Source:HGNC Symbol;Acc:HGNC:20738]
ORTHOMCL6353	Q8TA86	RP9_HUMAN	RP9	HUMAN	RP9, pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:10288]
ORTHOMCL6356	O00418	EF2K_HUMAN	EF2K	HUMAN	eukaryotic elongation factor 2 kinase [Source:HGNC Symbol;Acc:HGNC:24615]
ORTHOMCL6360	Q96MD7	CI085_HUMAN	CI085	HUMAN	chromosome 9 open reading frame 85 [Source:HGNC Symbol;Acc:HGNC:28784]
ORTHOMCL6362	Q9BYV1	AGT2_HUMAN	AGT2	HUMAN	alanine--glyoxylate aminotransferase 2 [Source:HGNC Symbol;Acc:HGNC:14412]
ORTHOMCL6365	Q14186	TFDP1_HUMAN	TFDP1	HUMAN	transcription factor Dp-1 [Source:HGNC Symbol;Acc:HGNC:11749]
ORTHOMCL6367	O00327	BMAL1_HUMAN	BMAL1	HUMAN	aryl hydrocarbon receptor nuclear translocator like [Source:HGNC Symbol;Acc:HGNC:701]
ORTHOMCL6368	Q8NB59	SYT14_HUMAN	SYT14	HUMAN	synaptotagmin 14 [Source:HGNC Symbol;Acc:HGNC:23143]
ORTHOMCL6369	P18405	S5A1_HUMAN	S5A1	HUMAN	steroid 5 alpha-reductase 1 [Source:HGNC Symbol;Acc:HGNC:11284]
ORTHOMCL6371	Q4G0X4	KCD21_HUMAN	KCD21	HUMAN	potassium channel tetramerization domain containing 21 [Source:HGNC Symbol;Acc:HGNC:27452]
ORTHOMCL6373	Q96L93	KI16B_HUMAN	KI16B	HUMAN	kinesin family member 16B [Source:HGNC Symbol;Acc:HGNC:15869]
ORTHOMCL6374	Q9NRA8	4ET_HUMAN	4ET	HUMAN	eukaryotic translation initiation factor 4E nuclear import factor 1 [Source:HGNC Symbol;Acc:HGNC:16687]
ORTHOMCL6378	Q8N1B4	VPS52_HUMAN	VPS52	HUMAN	VPS52, GARP complex subunit [Source:HGNC Symbol;Acc:HGNC:10518]
ORTHOMCL6382	Q15735	PI5PA_HUMAN	PI5PA	HUMAN	inositol polyphosphate-5-phosphatase J [Source:HGNC Symbol;Acc:HGNC:8956]
ORTHOMCL6384	Q8IWF6	DEN6A_HUMAN	DEN6A	HUMAN	DENN domain containing 6A [Source:HGNC Symbol;Acc:HGNC:26635]
ORTHOMCL6385	P40426	PBX3_HUMAN	PBX3	HUMAN	PBX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:8634]
ORTHOMCL6386	O14490	DLGP1_HUMAN	DLGP1	HUMAN	DLG associated protein 1 [Source:HGNC Symbol;Acc:HGNC:2905]
ORTHOMCL6388	Q969W1	ZDH16_HUMAN	ZDH16	HUMAN	zinc finger DHHC-type containing 16 [Source:HGNC Symbol;Acc:HGNC:20714]
ORTHOMCL6389	Q9BXF3	CECR2_HUMAN	CECR2	HUMAN	CECR2, histone acetyl-lysine reader [Source:HGNC Symbol;Acc:HGNC:1840]
ORTHOMCL6390	Q6P1X6	CH082_HUMAN	CH082	HUMAN	chromosome 8 open reading frame 82 [Source:HGNC Symbol;Acc:HGNC:33826]
ORTHOMCL6391	P22897	MRC1_HUMAN	MRC1	HUMAN	mannose receptor C-type 1 [Source:HGNC Symbol;Acc:HGNC:7228]
ORTHOMCL6393	O00139	KIF2A_HUMAN	KIF2A	HUMAN	kinesin family member 2A [Source:HGNC Symbol;Acc:HGNC:6318]
ORTHOMCL6396	Q9UK58	CCNL1_HUMAN	CCNL1	HUMAN	cyclin L1 [Source:HGNC Symbol;Acc:HGNC:20569]
ORTHOMCL6400	A8K855	EFCB7_HUMAN	EFCB7	HUMAN	EF-hand calcium binding domain 7 [Source:HGNC Symbol;Acc:HGNC:29379]
ORTHOMCL6401	Q8N8U2	CDYL2_HUMAN	CDYL2	HUMAN	chromodomain Y like 2 [Source:HGNC Symbol;Acc:HGNC:23030]
ORTHOMCL6410	O15297	PPM1D_HUMAN	PPM1D	HUMAN	protein phosphatase, Mg2+/Mn2+ dependent 1D [Source:HGNC Symbol;Acc:HGNC:9277]
ORTHOMCL6415	Q8N6T7	SIR6_HUMAN	SIR6	HUMAN	sirtuin 6 [Source:HGNC Symbol;Acc:HGNC:14934]
ORTHOMCL6417	A2A3L6	TTC24_HUMAN	TTC24	HUMAN	tetratricopeptide repeat domain 24 [Source:HGNC Symbol;Acc:HGNC:32348]
