ortho	swissProt	name	egn	db	description
ORTHOMCL9288	B2RC85	R10B2_HUMAN	R10B2	HUMAN	radial spoke head 10 homolog B2 [Source:HGNC Symbol;Acc:HGNC:34385]
ORTHOMCL9294	Q8NFG4	FLCN_HUMAN	FLCN	HUMAN	folliculin [Source:HGNC Symbol;Acc:HGNC:27310]
ORTHOMCL9303	Q6IQ20	NAPEP_HUMAN	NAPEP	HUMAN	N-acyl phosphatidylethanolamine phospholipase D [Source:HGNC Symbol;Acc:HGNC:21683]
ORTHOMCL9313	Q86XH1	IQCA1_HUMAN	IQCA1	HUMAN	IQ motif containing with AAA domain 1 [Source:HGNC Symbol;Acc:HGNC:26195]
ORTHOMCL9316	Q9UNN5	FAF1_HUMAN	FAF1	HUMAN	Fas associated factor 1 [Source:HGNC Symbol;Acc:HGNC:3578]
ORTHOMCL9323	Q92542	NICA_HUMAN	NICA	HUMAN	nicastrin [Source:HGNC Symbol;Acc:HGNC:17091]
ORTHOMCL9347	P42229	STA5A_HUMAN	STA5A	HUMAN	signal transducer and activator of transcription 5A [Source:HGNC Symbol;Acc:HGNC:11366]
ORTHOMCL9350	O15063	K0355_HUMAN	K0355	HUMAN	KIAA0355 [Source:HGNC Symbol;Acc:HGNC:29016]
ORTHOMCL9352	Q9BWU0	NADAP_HUMAN	NADAP	HUMAN	solute carrier family 4 member 1 adaptor protein [Source:HGNC Symbol;Acc:HGNC:13813]
ORTHOMCL9353	Q9H0C3	TM117_HUMAN	TM117	HUMAN	transmembrane protein 117 [Source:HGNC Symbol;Acc:HGNC:25308]
ORTHOMCL9363	O95876	FRITZ_HUMAN	FRITZ	HUMAN	WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027]
ORTHOMCL9364	Q96NL6	SCLT1_HUMAN	SCLT1	HUMAN	sodium channel and clathrin linker 1 [Source:HGNC Symbol;Acc:HGNC:26406]
ORTHOMCL9378	O43586	PPIP1_HUMAN	PPIP1	HUMAN	proline-serine-threonine phosphatase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9580]
ORTHOMCL9382	Q9P0U3	SENP1_HUMAN	SENP1	HUMAN	SUMO1/sentrin specific peptidase 1 [Source:HGNC Symbol;Acc:HGNC:17927]
ORTHOMCL9392	Q96QT6	PHF12_HUMAN	PHF12	HUMAN	PHD finger protein 12 [Source:HGNC Symbol;Acc:HGNC:20816]
ORTHOMCL9397	P09960	LKHA4_HUMAN	LKHA4	HUMAN	leukotriene A4 hydrolase [Source:HGNC Symbol;Acc:HGNC:6710]
ORTHOMCL9404	Q9NZL4	HPBP1_HUMAN	HPBP1	HUMAN	HSPA (Hsp70) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24989]
ORTHOMCL9423	Q5VVB8	TM244_HUMAN	TM244	HUMAN	transmembrane protein 244 [Source:HGNC Symbol;Acc:HGNC:21571]
ORTHOMCL9425	Q9GZT8	NIF3L_HUMAN	NIF3L	HUMAN	NGG1 interacting factor 3 like 1 [Source:HGNC Symbol;Acc:HGNC:13390]
ORTHOMCL9432	Q9UBV7	B4GT7_HUMAN	B4GT7	HUMAN	beta-1,4-galactosyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:930]
ORTHOMCL9434	Q86YH6	DLP1_HUMAN	DLP1	HUMAN	decaprenyl diphosphate synthase subunit 2 [Source:HGNC Symbol;Acc:HGNC:23041]
ORTHOMCL9436	Q8N6M0	OTU6B_HUMAN	OTU6B	HUMAN	OTU domain containing 6B [Source:HGNC Symbol;Acc:HGNC:24281]
ORTHOMCL9449	Q93034	CUL5_HUMAN	CUL5	HUMAN	cullin 5 [Source:HGNC Symbol;Acc:HGNC:2556]
ORTHOMCL9461	Q9NY93	DDX56_HUMAN	DDX56	HUMAN	DEAD-box helicase 56 [Source:HGNC Symbol;Acc:HGNC:18193]
ORTHOMCL9465	Q9UGI0	ZRAN1_HUMAN	ZRAN1	HUMAN	zinc finger RANBP2-type containing 1 [Source:HGNC Symbol;Acc:HGNC:18224]
ORTHOMCL9477	Q01085	TIAR_HUMAN	TIAR	HUMAN	TIA1 cytotoxic granule associated RNA binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11804]
ORTHOMCL9482	P07996	TSP1_HUMAN	TSP1	HUMAN	thrombospondin 1 [Source:HGNC Symbol;Acc:HGNC:11785]
ORTHOMCL9492	O60462	NRP2_HUMAN	NRP2	HUMAN	neuropilin 2 [Source:HGNC Symbol;Acc:HGNC:8005]
ORTHOMCL9498	Q8NFW1	COMA1_HUMAN	COMA1	HUMAN	collagen type XXII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22989]
ORTHOMCL9511	Q15853	USF2_HUMAN	USF2	HUMAN	upstream transcription factor 2, c-fos interacting [Source:HGNC Symbol;Acc:HGNC:12594]
ORTHOMCL9515	O43347	MSI1H_HUMAN	MSI1H	HUMAN	musashi RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7330]
ORTHOMCL9524	Q96T23	RSF1_HUMAN	RSF1	HUMAN	remodeling and spacing factor 1 [Source:HGNC Symbol;Acc:HGNC:18118]
ORTHOMCL9529	Q14974	IMB1_HUMAN	IMB1	HUMAN	karyopherin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6400]
ORTHOMCL9530	O95071	UBR5_HUMAN	UBR5	HUMAN	ubiquitin protein ligase E3 component n-recognin 5 [Source:HGNC Symbol;Acc:HGNC:16806]
ORTHOMCL9558	Q96IZ5	RBM41_HUMAN	RBM41	HUMAN	RNA binding motif protein 41 [Source:HGNC Symbol;Acc:HGNC:25617]
ORTHOMCL9560	Q49AM3	TTC31_HUMAN	TTC31	HUMAN	tetratricopeptide repeat domain 31 [Source:HGNC Symbol;Acc:HGNC:25759]
ORTHOMCL9563	O95453	PARN_HUMAN	PARN	HUMAN	poly(A)-specific ribonuclease [Source:HGNC Symbol;Acc:HGNC:8609]
ORTHOMCL9564	Q9ULH1	ASAP1_HUMAN	ASAP1	HUMAN	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1 [Source:HGNC Symbol;Acc:HGNC:2720]
ORTHOMCL9565	Q7Z4V5	HDGR2_HUMAN	HDGR2	HUMAN	HDGF like 2 [Source:HGNC Symbol;Acc:HGNC:14680]
ORTHOMCL9570	Q14590	ZN235_HUMAN	ZN235	HUMAN	zinc finger protein 235 [Source:HGNC Symbol;Acc:HGNC:12866]
ORTHOMCL9572	Q9NPI1	BRD7_HUMAN	BRD7	HUMAN	bromodomain containing 7 [Source:HGNC Symbol;Acc:HGNC:14310]
ORTHOMCL957	Q9Y3D7	TIM16_HUMAN	TIM16	HUMAN	presequence translocase associated motor 16 [Source:HGNC Symbol;Acc:HGNC:29679]
ORTHOMCL9580	Q86Z20	CC125_HUMAN	CC125	HUMAN	coiled-coil domain containing 125 [Source:HGNC Symbol;Acc:HGNC:28924]
ORTHOMCL9584	Q8TF40	FNIP1_HUMAN	FNIP1	HUMAN	folliculin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29418]
ORTHOMCL9588	Q5JTD7	LRC73_HUMAN	LRC73	HUMAN	leucine rich repeat containing 73 [Source:HGNC Symbol;Acc:HGNC:21375]
ORTHOMCL9592	Q9P2E2	KIF17_HUMAN	KIF17	HUMAN	kinesin family member 17 [Source:HGNC Symbol;Acc:HGNC:19167]
ORTHOMCL9595	Q8IZD4	DCP1B_HUMAN	DCP1B	HUMAN	decapping mRNA 1B [Source:HGNC Symbol;Acc:HGNC:24451]
ORTHOMCL9600	O75694	NU155_HUMAN	NU155	HUMAN	nucleoporin 155 [Source:HGNC Symbol;Acc:HGNC:8063]
ORTHOMCL9613	Q86UV5	UBP48_HUMAN	UBP48	HUMAN	ubiquitin specific peptidase 48 [Source:HGNC Symbol;Acc:HGNC:18533]
ORTHOMCL9617	Q96N67	DOCK7_HUMAN	DOCK7	HUMAN	dedicator of cytokinesis 7 [Source:HGNC Symbol;Acc:HGNC:19190]
ORTHOMCL9624	Q96IG2	FXL20_HUMAN	FXL20	HUMAN	F-box and leucine rich repeat protein 20 [Source:HGNC Symbol;Acc:HGNC:24679]
ORTHOMCL9627	O15417	TNC18_HUMAN	TNC18	HUMAN	trinucleotide repeat containing 18 [Source:HGNC Symbol;Acc:HGNC:11962]
ORTHOMCL9641	Q86U44	MTA70_HUMAN	MTA70	HUMAN	methyltransferase like 3 [Source:HGNC Symbol;Acc:HGNC:17563]
ORTHOMCL9643	Q5T2R2	DPS1_HUMAN	DPS1	HUMAN	decaprenyl diphosphate synthase subunit 1 [Source:HGNC Symbol;Acc:HGNC:17759]
ORTHOMCL9649	Q9P2K9	DISP3_HUMAN	DISP3	HUMAN	dispatched RND transporter family member 3 [Source:HGNC Symbol;Acc:HGNC:29251]
ORTHOMCL9656	Q92539	LPIN2_HUMAN	LPIN2	HUMAN	lipin 2 [Source:HGNC Symbol;Acc:HGNC:14450]
ORTHOMCL9658	Q53T59	H1BP3_HUMAN	H1BP3	HUMAN	HCLS1 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:24979]
ORTHOMCL9666	Q9UPR3	SMG5_HUMAN	SMG5	HUMAN	SMG5, nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:24644]
ORTHOMCL9669	Q8NFJ9	BBS1_HUMAN	BBS1	HUMAN	Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966]
ORTHOMCL9678	P41180	CASR_HUMAN	CASR	HUMAN	calcium sensing receptor [Source:HGNC Symbol;Acc:HGNC:1514]
ORTHOMCL9679	A2RUB6	CCD66_HUMAN	CCD66	HUMAN	coiled-coil domain containing 66 [Source:HGNC Symbol;Acc:HGNC:27709]
ORTHOMCL9682	Q17RW2	COOA1_HUMAN	COOA1	HUMAN	collagen type XXIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:20821]
ORTHOMCL9683	Q4LDE5	SVEP1_HUMAN	SVEP1	HUMAN	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]
ORTHOMCL9685	Q8NEN9	PDZD8_HUMAN	PDZD8	HUMAN	PDZ domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26974]
ORTHOMCL9688	Q14118	DAG1_HUMAN	DAG1	HUMAN	dystroglycan 1 [Source:HGNC Symbol;Acc:HGNC:2666]
ORTHOMCL9691	Q496Y0	LONF3_HUMAN	LONF3	HUMAN	LON peptidase N-terminal domain and ring finger 3 [Source:HGNC Symbol;Acc:HGNC:21152]
ORTHOMCL9695	Q96RK4	BBS4_HUMAN	BBS4	HUMAN	Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969]
ORTHOMCL9700	Q8IZJ3	CPMD8_HUMAN	CPMD8	HUMAN	C3 and PZP like, alpha-2-macroglobulin domain containing 8 [Source:HGNC Symbol;Acc:HGNC:23228]
ORTHOMCL9701	O43897	TLL1_HUMAN	TLL1	HUMAN	tolloid like 1 [Source:HGNC Symbol;Acc:HGNC:11843]
ORTHOMCL9706	Q99943	PLCA_HUMAN	PLCA	HUMAN	1-acylglycerol-3-phosphate O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:324]
ORTHOMCL9711	Q9Y6D9	MD1L1_HUMAN	MD1L1	HUMAN	mitotic arrest deficient 1 like 1 [Source:HGNC Symbol;Acc:HGNC:6762]
ORTHOMCL9715	Q8WVL7	ANR49_HUMAN	ANR49	HUMAN	ankyrin repeat domain 49 [Source:HGNC Symbol;Acc:HGNC:25970]
ORTHOMCL9730	Q96P47	AGAP3_HUMAN	AGAP3	HUMAN	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:16923]
ORTHOMCL9737	Q9NR82	KCNQ5_HUMAN	KCNQ5	HUMAN	potassium voltage-gated channel subfamily Q member 5 [Source:HGNC Symbol;Acc:HGNC:6299]
ORTHOMCL9740	Q96PE7	MCEE_HUMAN	MCEE	HUMAN	methylmalonyl-CoA epimerase [Source:HGNC Symbol;Acc:HGNC:16732]
ORTHOMCL9744	Q9HCI7	MSL2_HUMAN	MSL2	HUMAN	MSL complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:25544]
ORTHOMCL9749	Q13615	MTMR3_HUMAN	MTMR3	HUMAN	myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]
ORTHOMCL9751	Q5W0V3	F16B1_HUMAN	F16B1	HUMAN	family with sequence similarity 160 member B1 [Source:HGNC Symbol;Acc:HGNC:29320]
ORTHOMCL9760	Q9NXG6	P4HTM_HUMAN	P4HTM	HUMAN	prolyl 4-hydroxylase, transmembrane [Source:HGNC Symbol;Acc:HGNC:28858]
ORTHOMCL9776	Q92538	GBF1_HUMAN	GBF1	HUMAN	golgi brefeldin A resistant guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:4181]
ORTHOMCL9782	Q6ZNE9	RUFY4_HUMAN	RUFY4	HUMAN	RUN and FYVE domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24804]
ORTHOMCL9788	Q53TQ3	IN80D_HUMAN	IN80D	HUMAN	INO80 complex subunit D [Source:HGNC Symbol;Acc:HGNC:25997]
ORTHOMCL9790	Q07889	SOS1_HUMAN	SOS1	HUMAN	SOS Ras/Rac guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:11187]
ORTHOMCL9799	Q9H2F5	EPC1_HUMAN	EPC1	HUMAN	enhancer of polycomb homolog 1 [Source:HGNC Symbol;Acc:HGNC:19876]
ORTHOMCL9800	O14559	RHG33_HUMAN	RHG33	HUMAN	Rho GTPase activating protein 33 [Source:HGNC Symbol;Acc:HGNC:23085]
ORTHOMCL9804	P36956	SRBP1_HUMAN	SRBP1	HUMAN	sterol regulatory element binding transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11289]
ORTHOMCL9832	A6NEN9	CX065_HUMAN	CX065	HUMAN	chromosome X open reading frame 65 [Source:HGNC Symbol;Acc:HGNC:33713]
ORTHOMCL9841	Q9BT43	RPC7L_HUMAN	RPC7L	HUMAN	RNA polymerase III subunit G like [Source:HGNC Symbol;Acc:HGNC:28466]
ORTHOMCL9851	Q8N441	FGRL1_HUMAN	FGRL1	HUMAN	fibroblast growth factor receptor like 1 [Source:HGNC Symbol;Acc:HGNC:3693]
ORTHOMCL9902	O43915	VEGFD_HUMAN	VEGFD	HUMAN	vascular endothelial growth factor D [Source:HGNC Symbol;Acc:HGNC:3708]
ORTHOMCL9920	Q9Y278	HS3S2_HUMAN	HS3S2	HUMAN	heparan sulfate-glucosamine 3-sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:5195]
ORTHOMCL9934	Q9NRM2	ZN277_HUMAN	ZN277	HUMAN	zinc finger protein 277 [Source:HGNC Symbol;Acc:HGNC:13070]
ORTHOMCL10007	Q9BUZ4	TRAF4_HUMAN	TRAF4	HUMAN	TNF receptor associated factor 4 [Source:HGNC Symbol;Acc:HGNC:12034]
ORTHOMCL10025	Q8TBF5	PIGX_HUMAN	PIGX	HUMAN	phosphatidylinositol glycan anchor biosynthesis class X [Source:HGNC Symbol;Acc:HGNC:26046]
ORTHOMCL10103	Q9UNN5	FAF1_HUMAN	FAF1	HUMAN	Fas associated factor 1 [Source:HGNC Symbol;Acc:HGNC:3578]
ORTHOMCL10140	Q9H6P5	TASP1_HUMAN	TASP1	HUMAN	taspase 1 [Source:HGNC Symbol;Acc:HGNC:15859]
ORTHOMCL10147	P08962	CD63_HUMAN	CD63	HUMAN	CD63 molecule [Source:HGNC Symbol;Acc:HGNC:1692]
ORTHOMCL10158	A6NIV6	LRIQ4_HUMAN	LRIQ4	HUMAN	leucine rich repeats and IQ motif containing 4 [Source:HGNC Symbol;Acc:HGNC:34298]
ORTHOMCL10245	P22105	TENX_HUMAN	TENX	HUMAN	tenascin XB [Source:HGNC Symbol;Acc:HGNC:11976]
ORTHOMCL10333	Q6ZMI0	PPR21_HUMAN	PPR21	HUMAN	protein phosphatase 1 regulatory subunit 21 [Source:HGNC Symbol;Acc:HGNC:30595]
ORTHOMCL10365	Q9Y6K8	KAD5_HUMAN	KAD5	HUMAN	adenylate kinase 5 [Source:HGNC Symbol;Acc:HGNC:365]
ORTHOMCL10484	Q71RH2	FA57B_HUMAN	FA57B	HUMAN	family with sequence similarity 57 member B [Source:HGNC Symbol;Acc:HGNC:25295]
ORTHOMCL10557	Q9C009	FOXQ1_HUMAN	FOXQ1	HUMAN	forkhead box Q1 [Source:HGNC Symbol;Acc:HGNC:20951]
ORTHOMCL1059	Q07812	BAX_HUMAN	BAX	HUMAN	BCL2 associated X, apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:959]
ORTHOMCL10619	O75970	MPDZ_HUMAN	MPDZ	HUMAN	multiple PDZ domain crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:7208]
ORTHOMCL1061	P23327	SRCH_HUMAN	SRCH	HUMAN	histidine rich calcium binding protein [Source:HGNC Symbol;Acc:HGNC:5178]
ORTHOMCL10630	Q96J94	PIWL1_HUMAN	PIWL1	HUMAN	piwi like RNA-mediated gene silencing 1 [Source:HGNC Symbol;Acc:HGNC:9007]
ORTHOMCL10660	O15033	AREL1_HUMAN	AREL1	HUMAN	apoptosis resistant E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:20363]
ORTHOMCL10689	Q9NZ09	UBAP1_HUMAN	UBAP1	HUMAN	ubiquitin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:12461]
ORTHOMCL10754	Q969H0	FBXW7_HUMAN	FBXW7	HUMAN	F-box and WD repeat domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16712]
ORTHOMCL10786	O95394	AGM1_HUMAN	AGM1	HUMAN	phosphoglucomutase 3 [Source:HGNC Symbol;Acc:HGNC:8907]
ORTHOMCL10790	Q3T8J9	GON4L_HUMAN	GON4L	HUMAN	gon-4 like [Source:HGNC Symbol;Acc:HGNC:25973]
ORTHOMCL10793	Q9BRD0	BUD13_HUMAN	BUD13	HUMAN	BUD13 homolog [Source:HGNC Symbol;Acc:HGNC:28199]
ORTHOMCL10844	Q8TDJ6	DMXL2_HUMAN	DMXL2	HUMAN	Dmx like 2 [Source:HGNC Symbol;Acc:HGNC:2938]
ORTHOMCL10890	Q9H1D0	TRPV6_HUMAN	TRPV6	HUMAN	transient receptor potential cation channel subfamily V member 6 [Source:HGNC Symbol;Acc:HGNC:14006]
ORTHOMCL10892	Q96RR1	PEO1_HUMAN	PEO1	HUMAN	twinkle mtDNA helicase [Source:HGNC Symbol;Acc:HGNC:1160]
ORTHOMCL1090	A0A1B0GTD5	TEX49_HUMAN	TEX49	HUMAN	testis expressed 49 [Source:HGNC Symbol;Acc:HGNC:48628]
ORTHOMCL10912	Q8NC51	PAIRB_HUMAN	PAIRB	HUMAN	SERPINE1 mRNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17860]
ORTHOMCL10922	Q5TCQ9	MAGI3_HUMAN	MAGI3	HUMAN	membrane associated guanylate kinase, WW and PDZ domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29647]
ORTHOMCL10937	Q9UJT1	TBD_HUMAN	TBD	HUMAN	tubulin delta 1 [Source:HGNC Symbol;Acc:HGNC:16811]
ORTHOMCL11015	Q9NXS3	KLH28_HUMAN	KLH28	HUMAN	kelch like family member 28 [Source:HGNC Symbol;Acc:HGNC:19741]
ORTHOMCL11057	P07949	RET_HUMAN	RET	HUMAN	ret proto-oncogene [Source:HGNC Symbol;Acc:HGNC:9967]
ORTHOMCL11092	P98172	EFNB1_HUMAN	EFNB1	HUMAN	ephrin B1 [Source:HGNC Symbol;Acc:HGNC:3226]
ORTHOMCL11296	Q9P0Z9	SOX_HUMAN	SOX	HUMAN	pipecolic acid and sarcosine oxidase [Source:HGNC Symbol;Acc:HGNC:17804]
ORTHOMCL11298	Q9NZ71	RTEL1_HUMAN	RTEL1	HUMAN	regulator of telomere elongation helicase 1 [Source:HGNC Symbol;Acc:HGNC:15888]
ORTHOMCL1132	Q9UKA8	RCAN3_HUMAN	RCAN3	HUMAN	RCAN family member 3 [Source:HGNC Symbol;Acc:HGNC:3042]
ORTHOMCL11359	Q96LI9	CX058_HUMAN	CX058	HUMAN	chromosome X open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:26356]
ORTHOMCL11506	Q9UKP5	ATS6_HUMAN	ATS6	HUMAN	ADAM metallopeptidase with thrombospondin type 1 motif 6 [Source:HGNC Symbol;Acc:HGNC:222]
ORTHOMCL11595	Q9UBD5	ORC3_HUMAN	ORC3	HUMAN	origin recognition complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:8489]
ORTHOMCL11612	Q8N4H0	SPA6L_HUMAN	SPA6L	HUMAN	spermatogenesis associated 6 like [Source:HGNC Symbol;Acc:HGNC:25472]
ORTHOMCL11670	P42356	PI4KA_HUMAN	PI4KA	HUMAN	phosphatidylinositol 4-kinase alpha [Source:HGNC Symbol;Acc:HGNC:8983]
ORTHOMCL11694	Q04446	GLGB_HUMAN	GLGB	HUMAN	1,4-alpha-glucan branching enzyme 1 [Source:HGNC Symbol;Acc:HGNC:4180]
ORTHOMCL11746	O95185	UNC5C_HUMAN	UNC5C	HUMAN	unc-5 netrin receptor C [Source:HGNC Symbol;Acc:HGNC:12569]
ORTHOMCL11832	Q6ZVT0	TTL10_HUMAN	TTL10	HUMAN	tubulin tyrosine ligase like 10 [Source:HGNC Symbol;Acc:HGNC:26693]
ORTHOMCL11879	Q9UQB8	BAIP2_HUMAN	BAIP2	HUMAN	BAI1 associated protein 2 [Source:HGNC Symbol;Acc:HGNC:947]
ORTHOMCL11901	Q9NYG2	ZDHC3_HUMAN	ZDHC3	HUMAN	zinc finger DHHC-type containing 3 [Source:HGNC Symbol;Acc:HGNC:18470]
ORTHOMCL1193	Q9H204	MED28_HUMAN	MED28	HUMAN	mediator complex subunit 28 [Source:HGNC Symbol;Acc:HGNC:24628]
ORTHOMCL11992	Q99675	CGRF1_HUMAN	CGRF1	HUMAN	cell growth regulator with ring finger domain 1 [Source:HGNC Symbol;Acc:HGNC:15528]
ORTHOMCL12064	Q17RW2	COOA1_HUMAN	COOA1	HUMAN	collagen type XXIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:20821]
ORTHOMCL12095	A5YKK6	CNOT1_HUMAN	CNOT1	HUMAN	CCR4-NOT transcription complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7877]
ORTHOMCL12134	Q9P2K8	E2AK4_HUMAN	E2AK4	HUMAN	eukaryotic translation initiation factor 2 alpha kinase 4 [Source:HGNC Symbol;Acc:HGNC:19687]
ORTHOMCL12262	Q9UPN3	MACF1_HUMAN	MACF1	HUMAN	microtubule-actin crosslinking factor 1 [Source:HGNC Symbol;Acc:HGNC:13664]
ORTHOMCL12283	P29274	AA2AR_HUMAN	AA2AR	HUMAN	adenosine A2a receptor [Source:HGNC Symbol;Acc:HGNC:263]
ORTHOMCL12298	Q86WA8	LONP2_HUMAN	LONP2	HUMAN	lon peptidase 2, peroxisomal [Source:HGNC Symbol;Acc:HGNC:20598]
ORTHOMCL12317	Q8IX30	SCUB3_HUMAN	SCUB3	HUMAN	signal peptide, CUB domain and EGF like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:13655]
ORTHOMCL12324	P06865	HEXA_HUMAN	HEXA	HUMAN	hexosaminidase subunit alpha [Source:HGNC Symbol;Acc:HGNC:4878]
ORTHOMCL12345	O14657	TOR1B_HUMAN	TOR1B	HUMAN	torsin family 1 member B [Source:HGNC Symbol;Acc:HGNC:11995]
ORTHOMCL12371	Q04721	NOTC2_HUMAN	NOTC2	HUMAN	notch 2 [Source:HGNC Symbol;Acc:HGNC:7882]
ORTHOMCL12380	Q7L9B9	EEPD1_HUMAN	EEPD1	HUMAN	endonuclease/exonuclease/phosphatase family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22223]
ORTHOMCL12401	Q8N9F7	GDPD1_HUMAN	GDPD1	HUMAN	glycerophosphodiester phosphodiesterase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20883]
ORTHOMCL12412	Q1MSJ5	CSPP1_HUMAN	CSPP1	HUMAN	centrosome and spindle pole associated protein 1 [Source:HGNC Symbol;Acc:HGNC:26193]
ORTHOMCL1247	Q9BQE4	SELS_HUMAN	SELS	HUMAN	selenoprotein S [Source:HGNC Symbol;Acc:HGNC:30396]
ORTHOMCL12497	Q99542	MMP19_HUMAN	MMP19	HUMAN	matrix metallopeptidase 19 [Source:HGNC Symbol;Acc:HGNC:7165]
ORTHOMCL12623	P41247	PLPL4_HUMAN	PLPL4	HUMAN	patatin like phospholipase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24887]
ORTHOMCL12686	Q7Z2W4	ZCCHV_HUMAN	ZCCHV	HUMAN	zinc finger CCCH-type containing, antiviral 1 [Source:HGNC Symbol;Acc:HGNC:23721]
ORTHOMCL12755	Q9Y2I6	NINL_HUMAN	NINL	HUMAN	ninein like [Source:HGNC Symbol;Acc:HGNC:29163]
ORTHOMCL1285	Q9UBV8	PEF1_HUMAN	PEF1	HUMAN	penta-EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30009]
ORTHOMCL12879	Q8N7A1	KLDC1_HUMAN	KLDC1	HUMAN	kelch domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19836]
ORTHOMCL12885	O95104	SFR15_HUMAN	SFR15	HUMAN	SR-related CTD associated factor 4 [Source:HGNC Symbol;Acc:HGNC:19304]
ORTHOMCL12905	Q9UBN4	TRPC4_HUMAN	TRPC4	HUMAN	transient receptor potential cation channel subfamily C member 4 [Source:HGNC Symbol;Acc:HGNC:12336]
ORTHOMCL12981	Q9Y2I1	NISCH_HUMAN	NISCH	HUMAN	nischarin [Source:HGNC Symbol;Acc:HGNC:18006]
ORTHOMCL13160	Q8IVB4	SL9A9_HUMAN	SL9A9	HUMAN	solute carrier family 9 member A9 [Source:HGNC Symbol;Acc:HGNC:20653]
ORTHOMCL13168	A4D0V7	CPED1_HUMAN	CPED1	HUMAN	cadherin like and PC-esterase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26159]
ORTHOMCL13398	P53804	TTC3_HUMAN	TTC3	HUMAN	tetratricopeptide repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:12393]
ORTHOMCL13413	A2RU49	HYKK_HUMAN	HYKK	HUMAN	hydroxylysine kinase [Source:HGNC Symbol;Acc:HGNC:34403]
ORTHOMCL13497	Q6P1X5	TAF2_HUMAN	TAF2	HUMAN	TATA-box binding protein associated factor 2 [Source:HGNC Symbol;Acc:HGNC:11536]
ORTHOMCL13588	Q7Z6G8	ANS1B_HUMAN	ANS1B	HUMAN	ankyrin repeat and sterile alpha motif domain containing 1B [Source:HGNC Symbol;Acc:HGNC:24600]
ORTHOMCL1359	Q8N6F8	MET27_HUMAN	MET27	HUMAN	methyltransferase like 27 [Source:HGNC Symbol;Acc:HGNC:19068]
ORTHOMCL13712	Q96T55	KCNKG_HUMAN	KCNKG	HUMAN	potassium two pore domain channel subfamily K member 16 [Source:HGNC Symbol;Acc:HGNC:14464]
ORTHOMCL13748	Q2TB18	ASTE1_HUMAN	ASTE1	HUMAN	asteroid homolog 1 [Source:HGNC Symbol;Acc:HGNC:25021]
ORTHOMCL13890	Q07973	CP24A_HUMAN	CP24A	HUMAN	cytochrome P450 family 24 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2602]
ORTHOMCL13921	Q9P209	CEP72_HUMAN	CEP72	HUMAN	centrosomal protein 72 [Source:HGNC Symbol;Acc:HGNC:25547]
