ortho	swissProt	name	egn	db	description
996	ORTHOMCL7569	O14672	ADA10_HUMAN	ADA10	HUMAN	ADAM metallopeptidase domain 10 [Source:HGNC Symbol;Acc:HGNC:188]
997	ORTHOMCL7572	P35670	ATP7B_HUMAN	ATP7B	HUMAN	ATPase copper transporting beta [Source:HGNC Symbol;Acc:HGNC:870]
998	ORTHOMCL7573	Q4LDE5	SVEP1_HUMAN	SVEP1	HUMAN	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]
999	ORTHOMCL7585	Q9H4I8	SEHL2_HUMAN	SEHL2	HUMAN	serine hydrolase like 2 [Source:HGNC Symbol;Acc:HGNC:29446]
1000	ORTHOMCL7605	Q14331	FRG1_HUMAN	FRG1	HUMAN	FSHD region gene 1 [Source:HGNC Symbol;Acc:HGNC:3954]
1001	ORTHOMCL7611	Q96G27	WBP1_HUMAN	WBP1	HUMAN	WW domain binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12737]
1002	ORTHOMCL7624	Q9HAS0	NJMU_HUMAN	NJMU	HUMAN	chromosome 17 open reading frame 75 [Source:HGNC Symbol;Acc:HGNC:30173]
1003	ORTHOMCL7630	O43795	MYO1B_HUMAN	MYO1B	HUMAN	myosin IB [Source:HGNC Symbol;Acc:HGNC:7596]
1004	ORTHOMCL7648	Q8TEB9	RHBL4_HUMAN	RHBL4	HUMAN	rhomboid domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23081]
1005	ORTHOMCL7668	Q96BR5	COA7_HUMAN	COA7	HUMAN	cytochrome c oxidase assembly factor 7 (putative) [Source:HGNC Symbol;Acc:HGNC:25716]
1006	ORTHOMCL7695	Q8WZ73	RFFL_HUMAN	RFFL	HUMAN	ring finger and FYVE like domain containing E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:24821]
1007	ORTHOMCL7703	O60934	NBN_HUMAN	NBN	HUMAN	nibrin [Source:HGNC Symbol;Acc:HGNC:7652]
1008	ORTHOMCL7709	Q6ZQX7	LIAT1_HUMAN	LIAT1	HUMAN	chromosome 17 open reading frame 97 [Source:HGNC Symbol;Acc:HGNC:33800]
1009	ORTHOMCL7721	Q13438	OS9_HUMAN	OS9	HUMAN	OS9, endoplasmic reticulum lectin [Source:HGNC Symbol;Acc:HGNC:16994]
1010	ORTHOMCL7722	Q12872	SFSWA_HUMAN	SFSWA	HUMAN	splicing factor SWAP [Source:HGNC Symbol;Acc:HGNC:10790]
1011	ORTHOMCL7732	P07942	LAMB1_HUMAN	LAMB1	HUMAN	laminin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6486]
1012	ORTHOMCL7746	Q96ES7	SGF29_HUMAN	SGF29	HUMAN	SAGA complex associated factor 29 [Source:HGNC Symbol;Acc:HGNC:25156]
1013	ORTHOMCL7798	O60422	ONEC3_HUMAN	ONEC3	HUMAN	one cut homeobox 3 [Source:HGNC Symbol;Acc:HGNC:13399]
1014	ORTHOMCL7800	Q9BV23	ABHD6_HUMAN	ABHD6	HUMAN	abhydrolase domain containing 6 [Source:HGNC Symbol;Acc:HGNC:21398]
1015	ORTHOMCL7871	Q8ND56	LS14A_HUMAN	LS14A	HUMAN	LSM14A, mRNA processing body assembly factor [Source:HGNC Symbol;Acc:HGNC:24489]
1016	ORTHOMCL7878	P16298	PP2BB_HUMAN	PP2BB	HUMAN	protein phosphatase 3 catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9315]
1017	ORTHOMCL7949	Q9H2K0	IF3M_HUMAN	IF3M	HUMAN	mitochondrial translational initiation factor 3 [Source:HGNC Symbol;Acc:HGNC:29788]
1018	ORTHOMCL7969	O60239	3BP5_HUMAN	3BP5	HUMAN	SH3 domain binding protein 5 [Source:HGNC Symbol;Acc:HGNC:10827]
1019	ORTHOMCL8024	Q9GZS1	RPA49_HUMAN	RPA49	HUMAN	RNA polymerase I subunit E [Source:HGNC Symbol;Acc:HGNC:17631]
1020	ORTHOMCL8025	Q9NRH2	SNRK_HUMAN	SNRK	HUMAN	SNF related kinase [Source:HGNC Symbol;Acc:HGNC:30598]
1021	ORTHOMCL8035	Q15057	ACAP2_HUMAN	ACAP2	HUMAN	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2 [Source:HGNC Symbol;Acc:HGNC:16469]
1022	ORTHOMCL8040	Q9UKT5	FBX4_HUMAN	FBX4	HUMAN	F-box protein 4 [Source:HGNC Symbol;Acc:HGNC:13583]
1023	ORTHOMCL8046	Q8IYX7	SAXO1_HUMAN	SAXO1	HUMAN	stabilizer of axonemal microtubules 1 [Source:HGNC Symbol;Acc:HGNC:28566]
1024	ORTHOMCL8060	Q8IVL0	NAV3_HUMAN	NAV3	HUMAN	neuron navigator 3 [Source:HGNC Symbol;Acc:HGNC:15998]
1025	ORTHOMCL8062	O95140	MFN2_HUMAN	MFN2	HUMAN	mitofusin 2 [Source:HGNC Symbol;Acc:HGNC:16877]
1026	ORTHOMCL8112	Q17RW2	COOA1_HUMAN	COOA1	HUMAN	collagen type XXIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:20821]
1027	ORTHOMCL8127	Q6ZWH5	NEK10_HUMAN	NEK10	HUMAN	NIMA related kinase 10 [Source:HGNC Symbol;Acc:HGNC:18592]
1028	ORTHOMCL8157	Q14596	NBR1_HUMAN	NBR1	HUMAN	NBR1, autophagy cargo receptor [Source:HGNC Symbol;Acc:HGNC:6746]
1029	ORTHOMCL8163	Q9H089	LSG1_HUMAN	LSG1	HUMAN	large 60S subunit nuclear export GTPase 1 [Source:HGNC Symbol;Acc:HGNC:25652]
1030	ORTHOMCL8168	Q13873	BMPR2_HUMAN	BMPR2	HUMAN	bone morphogenetic protein receptor type 2 [Source:HGNC Symbol;Acc:HGNC:1078]
1031	ORTHOMCL8174	Q8WTW4	NPRL2_HUMAN	NPRL2	HUMAN	NPR2 like, GATOR1 complex subunit [Source:HGNC Symbol;Acc:HGNC:24969]
1032	ORTHOMCL8189	O95905	ECD_HUMAN	ECD	HUMAN	ecdysoneless cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:17029]
1033	ORTHOMCL8191	Q9HCD5	NCOA5_HUMAN	NCOA5	HUMAN	nuclear receptor coactivator 5 [Source:HGNC Symbol;Acc:HGNC:15909]
1034	ORTHOMCL8218	Q4LDE5	SVEP1_HUMAN	SVEP1	HUMAN	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]
1035	ORTHOMCL8221	Q9NVR7	TBCC1_HUMAN	TBCC1	HUMAN	TBCC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25546]
1036	ORTHOMCL8226	P23468	PTPRD_HUMAN	PTPRD	HUMAN	protein tyrosine phosphatase, receptor type D [Source:HGNC Symbol;Acc:HGNC:9668]
1037	ORTHOMCL8227	Q9NZE8	RM35_HUMAN	RM35	HUMAN	mitochondrial ribosomal protein L35 [Source:HGNC Symbol;Acc:HGNC:14489]
1038	ORTHOMCL8234	P00519	ABL1_HUMAN	ABL1	HUMAN	ABL proto-oncogene 1, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:76]
1039	ORTHOMCL8237	Q7KZ85	SPT6H_HUMAN	SPT6H	HUMAN	SPT6 homolog, histone chaperone [Source:HGNC Symbol;Acc:HGNC:11470]
1040	ORTHOMCL8241	Q96MS3	GL1D1_HUMAN	GL1D1	HUMAN	glycosyltransferase 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26483]
1041	ORTHOMCL8248	Q9HBR0	S38AA_HUMAN	S38AA	HUMAN	solute carrier family 38 member 10 [Source:HGNC Symbol;Acc:HGNC:28237]
1042	ORTHOMCL8256	Q96GD3	SCMH1_HUMAN	SCMH1	HUMAN	Scm polycomb group protein homolog 1 [Source:HGNC Symbol;Acc:HGNC:19003]
1043	ORTHOMCL8273	Q5PRF9	SMAG2_HUMAN	SMAG2	HUMAN	sterile alpha motif domain containing 4B [Source:HGNC Symbol;Acc:HGNC:25492]
1044	ORTHOMCL8277	Q13114	TRAF3_HUMAN	TRAF3	HUMAN	TNF receptor associated factor 3 [Source:HGNC Symbol;Acc:HGNC:12033]
1045	ORTHOMCL8289	Q7L2J0	MEPCE_HUMAN	MEPCE	HUMAN	methylphosphate capping enzyme [Source:HGNC Symbol;Acc:HGNC:20247]
1046	ORTHOMCL8313	Q5H9S7	DCA17_HUMAN	DCA17	HUMAN	DDB1 and CUL4 associated factor 17 [Source:HGNC Symbol;Acc:HGNC:25784]
1047	ORTHOMCL8339	Q5TC63	GRTP1_HUMAN	GRTP1	HUMAN	growth hormone regulated TBC protein 1 [Source:HGNC Symbol;Acc:HGNC:20310]
1048	ORTHOMCL8345	P48634	PRC2A_HUMAN	PRC2A	HUMAN	proline rich coiled-coil 2A [Source:HGNC Symbol;Acc:HGNC:13918]
1049	ORTHOMCL8356	P16333	NCK1_HUMAN	NCK1	HUMAN	NCK adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:7664]
1050	ORTHOMCL8365	Q92673	SORL_HUMAN	SORL	HUMAN	sortilin related receptor 1 [Source:HGNC Symbol;Acc:HGNC:11185]
1051	ORTHOMCL8374	Q9UJT0	TBE_HUMAN	TBE	HUMAN	tubulin epsilon 1 [Source:HGNC Symbol;Acc:HGNC:20775]
1052	ORTHOMCL8382	P08237	PFKAM_HUMAN	PFKAM	HUMAN	phosphofructokinase, muscle [Source:HGNC Symbol;Acc:HGNC:8877]
1053	ORTHOMCL8391	Q5T5P2	SKT_HUMAN	SKT	HUMAN	KIAA1217 [Source:HGNC Symbol;Acc:HGNC:25428]
1054	ORTHOMCL8393	Q9C0C7	AMRA1_HUMAN	AMRA1	HUMAN	autophagy and beclin 1 regulator 1 [Source:HGNC Symbol;Acc:HGNC:25990]
1055	ORTHOMCL8401	O43602	DCX_HUMAN	DCX	HUMAN	doublecortin [Source:HGNC Symbol;Acc:HGNC:2714]
1056	ORTHOMCL8405	P30085	KCY_HUMAN	KCY	HUMAN	cytidine/uridine monophosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:18170]
1057	ORTHOMCL8425	Q9H4G4	GAPR1_HUMAN	GAPR1	HUMAN	GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007]
1058	ORTHOMCL8443	Q53S58	TM177_HUMAN	TM177	HUMAN	transmembrane protein 177 [Source:HGNC Symbol;Acc:HGNC:28143]
1059	ORTHOMCL8444	Q6ZSS7	MFSD6_HUMAN	MFSD6	HUMAN	major facilitator superfamily domain containing 6 [Source:HGNC Symbol;Acc:HGNC:24711]
1060	ORTHOMCL8473	Q6KF10	GDF6_HUMAN	GDF6	HUMAN	growth differentiation factor 6 [Source:HGNC Symbol;Acc:HGNC:4221]
1061	ORTHOMCL8485	Q08170	SRSF4_HUMAN	SRSF4	HUMAN	serine and arginine rich splicing factor 4 [Source:HGNC Symbol;Acc:HGNC:10786]
1062	ORTHOMCL8490	Q96P65	QRFPR_HUMAN	QRFPR	HUMAN	pyroglutamylated RFamide peptide receptor [Source:HGNC Symbol;Acc:HGNC:15565]
1063	ORTHOMCL8492	P43405	KSYK_HUMAN	KSYK	HUMAN	spleen associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11491]
1064	ORTHOMCL8494	Q01484	ANK2_HUMAN	ANK2	HUMAN	ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]
1065	ORTHOMCL8513	Q9H0Y0	ATG10_HUMAN	ATG10	HUMAN	autophagy related 10 [Source:HGNC Symbol;Acc:HGNC:20315]
1066	ORTHOMCL8523	Q9H9L4	KANL2_HUMAN	KANL2	HUMAN	KAT8 regulatory NSL complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:26024]
1067	ORTHOMCL8530	Q9UHC6	CNTP2_HUMAN	CNTP2	HUMAN	contactin associated protein like 2 [Source:HGNC Symbol;Acc:HGNC:13830]
1068	ORTHOMCL8531	Q13123	RED_HUMAN	RED	HUMAN	IK cytokine [Source:HGNC Symbol;Acc:HGNC:5958]
1069	ORTHOMCL8533	Q8NBN7	RDH13_HUMAN	RDH13	HUMAN	retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]
1070	ORTHOMCL8539	Q13972	RGRF1_HUMAN	RGRF1	HUMAN	Ras protein specific guanine nucleotide releasing factor 1 [Source:HGNC Symbol;Acc:HGNC:9875]
1071	ORTHOMCL8543	O14672	ADA10_HUMAN	ADA10	HUMAN	ADAM metallopeptidase domain 10 [Source:HGNC Symbol;Acc:HGNC:188]
1072	ORTHOMCL8546	O60235	TM11D_HUMAN	TM11D	HUMAN	transmembrane serine protease 11D [Source:HGNC Symbol;Acc:HGNC:24059]
1073	ORTHOMCL8553	P50416	CPT1A_HUMAN	CPT1A	HUMAN	carnitine palmitoyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:2328]
1074	ORTHOMCL8609	Q5TZA2	CROCC_HUMAN	CROCC	HUMAN	ciliary rootlet coiled-coil, rootletin [Source:HGNC Symbol;Acc:HGNC:21299]
1075	ORTHOMCL8623	Q6VMQ6	MCAF1_HUMAN	MCAF1	HUMAN	activating transcription factor 7 interacting protein [Source:HGNC Symbol;Acc:HGNC:20092]
1076	ORTHOMCL8624	Q07960	RHG01_HUMAN	RHG01	HUMAN	Rho GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:673]
1077	ORTHOMCL8653	Q8NBN7	RDH13_HUMAN	RDH13	HUMAN	retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]
1078	ORTHOMCL8658	Q14315	FLNC_HUMAN	FLNC	HUMAN	filamin C [Source:HGNC Symbol;Acc:HGNC:3756]
1079	ORTHOMCL8675	O95460	MATN4_HUMAN	MATN4	HUMAN	matrilin 4 [Source:HGNC Symbol;Acc:HGNC:6910]
1080	ORTHOMCL8676	Q9Y2E8	SL9A8_HUMAN	SL9A8	HUMAN	solute carrier family 9 member A8 [Source:HGNC Symbol;Acc:HGNC:20728]
1081	ORTHOMCL8677	P11172	UMPS_HUMAN	UMPS	HUMAN	uridine monophosphate synthetase [Source:HGNC Symbol;Acc:HGNC:12563]
1082	ORTHOMCL8697	Q08378	GOGA3_HUMAN	GOGA3	HUMAN	golgin A3 [Source:HGNC Symbol;Acc:HGNC:4426]
1083	ORTHOMCL8710	Q99523	SORT_HUMAN	SORT	HUMAN	sortilin 1 [Source:HGNC Symbol;Acc:HGNC:11186]
1084	ORTHOMCL8720	P25800	RBTN1_HUMAN	RBTN1	HUMAN	LIM domain only 1 [Source:HGNC Symbol;Acc:HGNC:6641]
1085	ORTHOMCL8723	Q6VAB6	KSR2_HUMAN	KSR2	HUMAN	kinase suppressor of ras 2 [Source:HGNC Symbol;Acc:HGNC:18610]
1086	ORTHOMCL8731	Q6IPM2	IQCE_HUMAN	IQCE	HUMAN	IQ motif containing E [Source:HGNC Symbol;Acc:HGNC:29171]
1087	ORTHOMCL8787	Q13825	AUHM_HUMAN	AUHM	HUMAN	AU RNA binding methylglutaconyl-CoA hydratase [Source:HGNC Symbol;Acc:HGNC:890]
1088	ORTHOMCL8850	Q96MU8	KREM1_HUMAN	KREM1	HUMAN	kringle containing transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:17550]
1089	ORTHOMCL8909	Q9Y5X5	NPFF2_HUMAN	NPFF2	HUMAN	neuropeptide FF receptor 2 [Source:HGNC Symbol;Acc:HGNC:4525]
1090	ORTHOMCL9045	Q96MS0	ROBO3_HUMAN	ROBO3	HUMAN	roundabout guidance receptor 3 [Source:HGNC Symbol;Acc:HGNC:13433]
1091	ORTHOMCL9049	Q8WXU2	DAAF4_HUMAN	DAAF4	HUMAN	dynein axonemal assembly factor 4 [Source:HGNC Symbol;Acc:HGNC:21493]
1092	ORTHOMCL9063	Q8WVB3	HEXDC_HUMAN	HEXDC	HUMAN	hexosaminidase D [Source:HGNC Symbol;Acc:HGNC:26307]
1093	ORTHOMCL9068	P85299	PRR5_HUMAN	PRR5	HUMAN	proline rich 5 [Source:HGNC Symbol;Acc:HGNC:31682]
1094	ORTHOMCL9079	Q86XZ4	SPAS2_HUMAN	SPAS2	HUMAN	spermatogenesis associated serine rich 2 [Source:HGNC Symbol;Acc:HGNC:18650]
1095	ORTHOMCL9096	Q9Y5X5	NPFF2_HUMAN	NPFF2	HUMAN	neuropeptide FF receptor 2 [Source:HGNC Symbol;Acc:HGNC:4525]
1096	ORTHOMCL9113	Q8NCA5	FA98A_HUMAN	FA98A	HUMAN	family with sequence similarity 98 member A [Source:HGNC Symbol;Acc:HGNC:24520]
1097	ORTHOMCL9115	P0CAP2	GRL1A_HUMAN	GRL1A	HUMAN	RNA polymerase II subunit M [Source:HGNC Symbol;Acc:HGNC:14862]
1098	ORTHOMCL9136	P27694	RFA1_HUMAN	RFA1	HUMAN	replication protein A1 [Source:HGNC Symbol;Acc:HGNC:10289]
1099	ORTHOMCL9148	Q9P2R6	RERE_HUMAN	RERE	HUMAN	arginine-glutamic acid dipeptide repeats [Source:HGNC Symbol;Acc:HGNC:9965]
1100	ORTHOMCL9156	Q6MZW2	FSTL4_HUMAN	FSTL4	HUMAN	follistatin like 4 [Source:HGNC Symbol;Acc:HGNC:21389]
1101	ORTHOMCL9161	Q14149	MORC3_HUMAN	MORC3	HUMAN	MORC family CW-type zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:23572]
1102	ORTHOMCL9184	Q02410	APBA1_HUMAN	APBA1	HUMAN	amyloid beta precursor protein binding family A member 1 [Source:HGNC Symbol;Acc:HGNC:578]
1103	ORTHOMCL9212	P22607	FGFR3_HUMAN	FGFR3	HUMAN	fibroblast growth factor receptor 3 [Source:HGNC Symbol;Acc:HGNC:3690]
1104	ORTHOMCL9227	Q96P65	QRFPR_HUMAN	QRFPR	HUMAN	pyroglutamylated RFamide peptide receptor [Source:HGNC Symbol;Acc:HGNC:15565]
1105	ORTHOMCL9243	P13984	T2FB_HUMAN	T2FB	HUMAN	general transcription factor IIF subunit 2 [Source:HGNC Symbol;Acc:HGNC:4653]
1106	ORTHOMCL9265	Q9BXF3	CECR2_HUMAN	CECR2	HUMAN	CECR2, histone acetyl-lysine reader [Source:HGNC Symbol;Acc:HGNC:1840]
1107	ORTHOMCL9268	Q86U38	NOP9_HUMAN	NOP9	HUMAN	NOP9 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:19826]
1108	ORTHOMCL9303	Q6IQ20	NAPEP_HUMAN	NAPEP	HUMAN	N-acyl phosphatidylethanolamine phospholipase D [Source:HGNC Symbol;Acc:HGNC:21683]
1109	ORTHOMCL9316	Q9UNN5	FAF1_HUMAN	FAF1	HUMAN	Fas associated factor 1 [Source:HGNC Symbol;Acc:HGNC:3578]
1110	ORTHOMCL9347	P42229	STA5A_HUMAN	STA5A	HUMAN	signal transducer and activator of transcription 5A [Source:HGNC Symbol;Acc:HGNC:11366]
1111	ORTHOMCL9352	Q9BWU0	NADAP_HUMAN	NADAP	HUMAN	solute carrier family 4 member 1 adaptor protein [Source:HGNC Symbol;Acc:HGNC:13813]
1112	ORTHOMCL9367	O60503	ADCY9_HUMAN	ADCY9	HUMAN	adenylate cyclase 9 [Source:HGNC Symbol;Acc:HGNC:240]
1113	ORTHOMCL9376	Q9BRF8	CPPED_HUMAN	CPPED	HUMAN	calcineurin like phosphoesterase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25632]
1114	ORTHOMCL9388	Q9BRP4	PAAF1_HUMAN	PAAF1	HUMAN	proteasomal ATPase associated factor 1 [Source:HGNC Symbol;Acc:HGNC:25687]
1115	ORTHOMCL9404	Q9NZL4	HPBP1_HUMAN	HPBP1	HUMAN	HSPA (Hsp70) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24989]
1116	ORTHOMCL9411	Q5TAB7	RIPP2_HUMAN	RIPP2	HUMAN	ripply transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:21390]
1117	ORTHOMCL9414	O95620	DUS4L_HUMAN	DUS4L	HUMAN	dihydrouridine synthase 4 like [Source:HGNC Symbol;Acc:HGNC:21517]
1118	ORTHOMCL9423	Q5VVB8	TM244_HUMAN	TM244	HUMAN	transmembrane protein 244 [Source:HGNC Symbol;Acc:HGNC:21571]
1119	ORTHOMCL9443	Q8N5L8	RP25L_HUMAN	RP25L	HUMAN	ribonuclease P/MRP subunit p25 like [Source:HGNC Symbol;Acc:HGNC:19909]
1120	ORTHOMCL9446	O95817	BAG3_HUMAN	BAG3	HUMAN	BCL2 associated athanogene 3 [Source:HGNC Symbol;Acc:HGNC:939]
1121	ORTHOMCL9461	Q9NY93	DDX56_HUMAN	DDX56	HUMAN	DEAD-box helicase 56 [Source:HGNC Symbol;Acc:HGNC:18193]
1122	ORTHOMCL9492	O60462	NRP2_HUMAN	NRP2	HUMAN	neuropilin 2 [Source:HGNC Symbol;Acc:HGNC:8005]
1123	ORTHOMCL9511	Q15853	USF2_HUMAN	USF2	HUMAN	upstream transcription factor 2, c-fos interacting [Source:HGNC Symbol;Acc:HGNC:12594]
1124	ORTHOMCL9515	O43347	MSI1H_HUMAN	MSI1H	HUMAN	musashi RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7330]
1125	ORTHOMCL9530	O95071	UBR5_HUMAN	UBR5	HUMAN	ubiquitin protein ligase E3 component n-recognin 5 [Source:HGNC Symbol;Acc:HGNC:16806]
1126	ORTHOMCL9560	Q49AM3	TTC31_HUMAN	TTC31	HUMAN	tetratricopeptide repeat domain 31 [Source:HGNC Symbol;Acc:HGNC:25759]
1127	ORTHOMCL9565	Q7Z4V5	HDGR2_HUMAN	HDGR2	HUMAN	HDGF like 2 [Source:HGNC Symbol;Acc:HGNC:14680]
1128	ORTHOMCL9572	Q9NPI1	BRD7_HUMAN	BRD7	HUMAN	bromodomain containing 7 [Source:HGNC Symbol;Acc:HGNC:14310]
1129	ORTHOMCL9584	Q8TF40	FNIP1_HUMAN	FNIP1	HUMAN	folliculin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29418]
1130	ORTHOMCL9595	Q8IZD4	DCP1B_HUMAN	DCP1B	HUMAN	decapping mRNA 1B [Source:HGNC Symbol;Acc:HGNC:24451]
1131	ORTHOMCL9613	Q86UV5	UBP48_HUMAN	UBP48	HUMAN	ubiquitin specific peptidase 48 [Source:HGNC Symbol;Acc:HGNC:18533]
1132	ORTHOMCL9617	Q96N67	DOCK7_HUMAN	DOCK7	HUMAN	dedicator of cytokinesis 7 [Source:HGNC Symbol;Acc:HGNC:19190]
1133	ORTHOMCL9631	Q8IYR2	SMYD4_HUMAN	SMYD4	HUMAN	SET and MYND domain containing 4 [Source:HGNC Symbol;Acc:HGNC:21067]
1134	ORTHOMCL9633	P19440	GGT1_HUMAN	GGT1	HUMAN	gamma-glutamyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4250]
1135	ORTHOMCL9649	Q9P2K9	DISP3_HUMAN	DISP3	HUMAN	dispatched RND transporter family member 3 [Source:HGNC Symbol;Acc:HGNC:29251]
1136	ORTHOMCL9653	Q9H9Q4	NHEJ1_HUMAN	NHEJ1	HUMAN	non-homologous end joining factor 1 [Source:HGNC Symbol;Acc:HGNC:25737]
1137	ORTHOMCL9655	O94762	RECQ5_HUMAN	RECQ5	HUMAN	RecQ like helicase 5 [Source:HGNC Symbol;Acc:HGNC:9950]
1138	ORTHOMCL9656	Q92539	LPIN2_HUMAN	LPIN2	HUMAN	lipin 2 [Source:HGNC Symbol;Acc:HGNC:14450]
1139	ORTHOMCL9666	Q9UPR3	SMG5_HUMAN	SMG5	HUMAN	SMG5, nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:24644]
1140	ORTHOMCL9679	A2RUB6	CCD66_HUMAN	CCD66	HUMAN	coiled-coil domain containing 66 [Source:HGNC Symbol;Acc:HGNC:27709]
1141	ORTHOMCL9682	Q17RW2	COOA1_HUMAN	COOA1	HUMAN	collagen type XXIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:20821]
1142	ORTHOMCL9683	Q4LDE5	SVEP1_HUMAN	SVEP1	HUMAN	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]
1143	ORTHOMCL9685	Q8NEN9	PDZD8_HUMAN	PDZD8	HUMAN	PDZ domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26974]
1144	ORTHOMCL9687	B2RNN3	C1T9B_HUMAN	C1T9B	HUMAN	C1q and TNF related 9B [Source:HGNC Symbol;Acc:HGNC:34072]
1145	ORTHOMCL9688	Q14118	DAG1_HUMAN	DAG1	HUMAN	dystroglycan 1 [Source:HGNC Symbol;Acc:HGNC:2666]
1146	ORTHOMCL9695	Q96RK4	BBS4_HUMAN	BBS4	HUMAN	Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969]
1147	ORTHOMCL9696	O75976	CBPD_HUMAN	CBPD	HUMAN	carboxypeptidase D [Source:HGNC Symbol;Acc:HGNC:2301]
1148	ORTHOMCL9700	Q8IZJ3	CPMD8_HUMAN	CPMD8	HUMAN	C3 and PZP like, alpha-2-macroglobulin domain containing 8 [Source:HGNC Symbol;Acc:HGNC:23228]
1149	ORTHOMCL9701	O43897	TLL1_HUMAN	TLL1	HUMAN	tolloid like 1 [Source:HGNC Symbol;Acc:HGNC:11843]
1150	ORTHOMCL9730	Q96P47	AGAP3_HUMAN	AGAP3	HUMAN	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:16923]
1151	ORTHOMCL9749	Q13615	MTMR3_HUMAN	MTMR3	HUMAN	myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]
1152	ORTHOMCL9768	P18887	XRCC1_HUMAN	XRCC1	HUMAN	X-ray repair cross complementing 1 [Source:HGNC Symbol;Acc:HGNC:12828]
1153	ORTHOMCL9776	Q92538	GBF1_HUMAN	GBF1	HUMAN	golgi brefeldin A resistant guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:4181]
1154	ORTHOMCL9850	Q9Y4P3	TBL2_HUMAN	TBL2	HUMAN	transducin beta like 2 [Source:HGNC Symbol;Acc:HGNC:11586]
1155	ORTHOMCL9851	Q8N441	FGRL1_HUMAN	FGRL1	HUMAN	fibroblast growth factor receptor like 1 [Source:HGNC Symbol;Acc:HGNC:3693]
1156	ORTHOMCL9932	O95935	TBX18_HUMAN	TBX18	HUMAN	T-box 18 [Source:HGNC Symbol;Acc:HGNC:11595]
1157	ORTHOMCL9934	Q9NRM2	ZN277_HUMAN	ZN277	HUMAN	zinc finger protein 277 [Source:HGNC Symbol;Acc:HGNC:13070]
1158	ORTHOMCL9958	P49419	AL7A1_HUMAN	AL7A1	HUMAN	aldehyde dehydrogenase 7 family member A1 [Source:HGNC Symbol;Acc:HGNC:877]
1159	ORTHOMCL10007	Q9BUZ4	TRAF4_HUMAN	TRAF4	HUMAN	TNF receptor associated factor 4 [Source:HGNC Symbol;Acc:HGNC:12034]
1160	ORTHOMCL10035	Q5VUE5	CA053_HUMAN	CA053	HUMAN	chromosome 1 open reading frame 53 [Source:HGNC Symbol;Acc:HGNC:30003]
1161	ORTHOMCL10103	Q9UNN5	FAF1_HUMAN	FAF1	HUMAN	Fas associated factor 1 [Source:HGNC Symbol;Acc:HGNC:3578]
1162	ORTHOMCL10140	Q9H6P5	TASP1_HUMAN	TASP1	HUMAN	taspase 1 [Source:HGNC Symbol;Acc:HGNC:15859]
1163	ORTHOMCL10147	P08962	CD63_HUMAN	CD63	HUMAN	CD63 molecule [Source:HGNC Symbol;Acc:HGNC:1692]
