ortho	swissProt	name	egn	db	description
ORTHOMCL8084	Q9UJU6	DBNL_HUMAN	DBNL	HUMAN	drebrin like [Source:HGNC Symbol;Acc:HGNC:2696]
ORTHOMCL8088	Q4G148	GXLT1_HUMAN	GXLT1	HUMAN	glucoside xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:27482]
ORTHOMCL8102	Q9H0G5	NSRP1_HUMAN	NSRP1	HUMAN	nuclear speckle splicing regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:25305]
ORTHOMCL8112	Q17RW2	COOA1_HUMAN	COOA1	HUMAN	collagen type XXIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:20821]
ORTHOMCL8114	Q9H7H0	MET17_HUMAN	MET17	HUMAN	methyltransferase like 17 [Source:HGNC Symbol;Acc:HGNC:19280]
ORTHOMCL8115	Q14728	MFS10_HUMAN	MFS10	HUMAN	major facilitator superfamily domain containing 10 [Source:HGNC Symbol;Acc:HGNC:16894]
ORTHOMCL8118	Q03001	DYST_HUMAN	DYST	HUMAN	dystonin [Source:HGNC Symbol;Acc:HGNC:1090]
ORTHOMCL8119	Q8N371	KDM8_HUMAN	KDM8	HUMAN	lysine demethylase 8 [Source:HGNC Symbol;Acc:HGNC:25840]
ORTHOMCL8123	O75356	ENTP5_HUMAN	ENTP5	HUMAN	ectonucleoside triphosphate diphosphohydrolase 5 [Source:HGNC Symbol;Acc:HGNC:3367]
ORTHOMCL8130	Q96P11	NSUN5_HUMAN	NSUN5	HUMAN	NOP2/Sun RNA methyltransferase family member 5 [Source:HGNC Symbol;Acc:HGNC:16385]
ORTHOMCL8131	Q8NHS3	MFSD8_HUMAN	MFSD8	HUMAN	major facilitator superfamily domain containing 8 [Source:HGNC Symbol;Acc:HGNC:28486]
ORTHOMCL8133	Q15063	POSTN_HUMAN	POSTN	HUMAN	periostin [Source:HGNC Symbol;Acc:HGNC:16953]
ORTHOMCL8152	Q8TC26	TM163_HUMAN	TM163	HUMAN	transmembrane protein 163 [Source:HGNC Symbol;Acc:HGNC:25380]
ORTHOMCL8154	Q9H706	GARE1_HUMAN	GARE1	HUMAN	GRB2 associated regulator of MAPK1 subtype 1 [Source:HGNC Symbol;Acc:HGNC:26136]
ORTHOMCL8157	Q14596	NBR1_HUMAN	NBR1	HUMAN	NBR1, autophagy cargo receptor [Source:HGNC Symbol;Acc:HGNC:6746]
ORTHOMCL8161	Q02127	PYRD_HUMAN	PYRD	HUMAN	dihydroorotate dehydrogenase (quinone) [Source:HGNC Symbol;Acc:HGNC:2867]
ORTHOMCL8163	Q9H089	LSG1_HUMAN	LSG1	HUMAN	large 60S subunit nuclear export GTPase 1 [Source:HGNC Symbol;Acc:HGNC:25652]
ORTHOMCL8168	Q13873	BMPR2_HUMAN	BMPR2	HUMAN	bone morphogenetic protein receptor type 2 [Source:HGNC Symbol;Acc:HGNC:1078]
ORTHOMCL8170	Q14157	UBP2L_HUMAN	UBP2L	HUMAN	ubiquitin associated protein 2 like [Source:HGNC Symbol;Acc:HGNC:29877]
ORTHOMCL8191	Q9HCD5	NCOA5_HUMAN	NCOA5	HUMAN	nuclear receptor coactivator 5 [Source:HGNC Symbol;Acc:HGNC:15909]
ORTHOMCL8193	P61018	RAB4B_HUMAN	RAB4B	HUMAN	RAB4B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9782]
ORTHOMCL8207	Q08174	PCDH1_HUMAN	PCDH1	HUMAN	protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655]
ORTHOMCL8210	Q8TB22	SPT20_HUMAN	SPT20	HUMAN	spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125]
ORTHOMCL8213	O15068	MCF2L_HUMAN	MCF2L	HUMAN	MCF.2 cell line derived transforming sequence like [Source:HGNC Symbol;Acc:HGNC:14576]
ORTHOMCL8218	Q4LDE5	SVEP1_HUMAN	SVEP1	HUMAN	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]
ORTHOMCL8220	Q05086	UBE3A_HUMAN	UBE3A	HUMAN	ubiquitin protein ligase E3A [Source:HGNC Symbol;Acc:HGNC:12496]
ORTHOMCL8221	Q9NVR7	TBCC1_HUMAN	TBCC1	HUMAN	TBCC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25546]
ORTHOMCL8224	Q9Y2U8	MAN1_HUMAN	MAN1	HUMAN	LEM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28887]
ORTHOMCL8225	Q8NFA0	UBP32_HUMAN	UBP32	HUMAN	ubiquitin specific peptidase 32 [Source:HGNC Symbol;Acc:HGNC:19143]
ORTHOMCL8226	P23468	PTPRD_HUMAN	PTPRD	HUMAN	protein tyrosine phosphatase, receptor type D [Source:HGNC Symbol;Acc:HGNC:9668]
ORTHOMCL8227	Q9NZE8	RM35_HUMAN	RM35	HUMAN	mitochondrial ribosomal protein L35 [Source:HGNC Symbol;Acc:HGNC:14489]
ORTHOMCL8235	Q6ZS17	RIPR1_HUMAN	RIPR1	HUMAN	RHO family interacting cell polarization regulator 1 [Source:HGNC Symbol;Acc:HGNC:25836]
ORTHOMCL8237	Q7KZ85	SPT6H_HUMAN	SPT6H	HUMAN	SPT6 homolog, histone chaperone [Source:HGNC Symbol;Acc:HGNC:11470]
ORTHOMCL8256	Q96GD3	SCMH1_HUMAN	SCMH1	HUMAN	Scm polycomb group protein homolog 1 [Source:HGNC Symbol;Acc:HGNC:19003]
ORTHOMCL8267	P51116	FXR2_HUMAN	FXR2	HUMAN	FMR1 autosomal homolog 2 [Source:HGNC Symbol;Acc:HGNC:4024]
ORTHOMCL8273	Q5PRF9	SMAG2_HUMAN	SMAG2	HUMAN	sterile alpha motif domain containing 4B [Source:HGNC Symbol;Acc:HGNC:25492]
ORTHOMCL8277	Q13114	TRAF3_HUMAN	TRAF3	HUMAN	TNF receptor associated factor 3 [Source:HGNC Symbol;Acc:HGNC:12033]
ORTHOMCL8280	Q8IWX8	CHERP_HUMAN	CHERP	HUMAN	calcium homeostasis endoplasmic reticulum protein [Source:HGNC Symbol;Acc:HGNC:16930]
ORTHOMCL8313	Q5H9S7	DCA17_HUMAN	DCA17	HUMAN	DDB1 and CUL4 associated factor 17 [Source:HGNC Symbol;Acc:HGNC:25784]
ORTHOMCL8320	O75175	CNOT3_HUMAN	CNOT3	HUMAN	CCR4-NOT transcription complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7879]
ORTHOMCL8322	Q9UIC8	LCMT1_HUMAN	LCMT1	HUMAN	leucine carboxyl methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17557]
ORTHOMCL8327	P17706	PTN2_HUMAN	PTN2	HUMAN	protein tyrosine phosphatase, non-receptor type 2 [Source:HGNC Symbol;Acc:HGNC:9650]
ORTHOMCL8331	O75909	CCNK_HUMAN	CCNK	HUMAN	cyclin K [Source:HGNC Symbol;Acc:HGNC:1596]
ORTHOMCL8341	Q5VW38	GP107_HUMAN	GP107	HUMAN	G protein-coupled receptor 107 [Source:HGNC Symbol;Acc:HGNC:17830]
ORTHOMCL8345	P48634	PRC2A_HUMAN	PRC2A	HUMAN	proline rich coiled-coil 2A [Source:HGNC Symbol;Acc:HGNC:13918]
ORTHOMCL8347	Q9NZB8	MOCS1_HUMAN	MOCS1	HUMAN	molybdenum cofactor synthesis 1 [Source:HGNC Symbol;Acc:HGNC:7190]
ORTHOMCL8351	Q4KMP7	TB10B_HUMAN	TB10B	HUMAN	TBC1 domain family member 10B [Source:HGNC Symbol;Acc:HGNC:24510]
ORTHOMCL8354	O43854	EDIL3_HUMAN	EDIL3	HUMAN	EGF like repeats and discoidin domains 3 [Source:HGNC Symbol;Acc:HGNC:3173]
ORTHOMCL8358	P53370	NUDT6_HUMAN	NUDT6	HUMAN	nudix hydrolase 6 [Source:HGNC Symbol;Acc:HGNC:8053]
ORTHOMCL8359	O14735	CDIPT_HUMAN	CDIPT	HUMAN	CDP-diacylglycerol--inositol 3-phosphatidyltransferase [Source:HGNC Symbol;Acc:HGNC:1769]
ORTHOMCL8365	Q92673	SORL_HUMAN	SORL	HUMAN	sortilin related receptor 1 [Source:HGNC Symbol;Acc:HGNC:11185]
ORTHOMCL8366	Q99685	MGLL_HUMAN	MGLL	HUMAN	monoglyceride lipase [Source:HGNC Symbol;Acc:HGNC:17038]
ORTHOMCL8374	Q9UJT0	TBE_HUMAN	TBE	HUMAN	tubulin epsilon 1 [Source:HGNC Symbol;Acc:HGNC:20775]
ORTHOMCL8378	Q13426	XRCC4_HUMAN	XRCC4	HUMAN	X-ray repair cross complementing 4 [Source:HGNC Symbol;Acc:HGNC:12831]
ORTHOMCL8382	P08237	PFKAM_HUMAN	PFKAM	HUMAN	phosphofructokinase, muscle [Source:HGNC Symbol;Acc:HGNC:8877]
ORTHOMCL8383	Q9NTJ5	SAC1_HUMAN	SAC1	HUMAN	SAC1 like phosphatidylinositide phosphatase [Source:HGNC Symbol;Acc:HGNC:17059]
ORTHOMCL8391	Q5T5P2	SKT_HUMAN	SKT	HUMAN	KIAA1217 [Source:HGNC Symbol;Acc:HGNC:25428]
ORTHOMCL8401	O43602	DCX_HUMAN	DCX	HUMAN	doublecortin [Source:HGNC Symbol;Acc:HGNC:2714]
ORTHOMCL8405	P30085	KCY_HUMAN	KCY	HUMAN	cytidine/uridine monophosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:18170]
ORTHOMCL8406	Q96IV0	NGLY1_HUMAN	NGLY1	HUMAN	N-glycanase 1 [Source:HGNC Symbol;Acc:HGNC:17646]
ORTHOMCL8410	Q9UGM3	DMBT1_HUMAN	DMBT1	HUMAN	deleted in malignant brain tumors 1 [Source:HGNC Symbol;Acc:HGNC:2926]
ORTHOMCL8414	Q8NE00	TM104_HUMAN	TM104	HUMAN	transmembrane protein 104 [Source:HGNC Symbol;Acc:HGNC:25984]
ORTHOMCL8419	Q8TEX9	IPO4_HUMAN	IPO4	HUMAN	importin 4 [Source:HGNC Symbol;Acc:HGNC:19426]
ORTHOMCL8421	Q15269	PWP2_HUMAN	PWP2	HUMAN	PWP2, small subunit processome component [Source:HGNC Symbol;Acc:HGNC:9711]
ORTHOMCL8423	O76095	JTB_HUMAN	JTB	HUMAN	jumping translocation breakpoint [Source:HGNC Symbol;Acc:HGNC:6201]
ORTHOMCL8425	Q9H4G4	GAPR1_HUMAN	GAPR1	HUMAN	GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007]
ORTHOMCL8431	O94827	PKHG5_HUMAN	PKHG5	HUMAN	pleckstrin homology and RhoGEF domain containing G5 [Source:HGNC Symbol;Acc:HGNC:29105]
ORTHOMCL8432	Q13253	NOGG_HUMAN	NOGG	HUMAN	noggin [Source:HGNC Symbol;Acc:HGNC:7866]
ORTHOMCL8444	Q6ZSS7	MFSD6_HUMAN	MFSD6	HUMAN	major facilitator superfamily domain containing 6 [Source:HGNC Symbol;Acc:HGNC:24711]
ORTHOMCL8455	Q12788	TBL3_HUMAN	TBL3	HUMAN	transducin beta like 3 [Source:HGNC Symbol;Acc:HGNC:11587]
ORTHOMCL8460	Q8N5J2	MINY1_HUMAN	MINY1	HUMAN	MINDY lysine 48 deubiquitinase 1 [Source:HGNC Symbol;Acc:HGNC:25648]
ORTHOMCL8466	P52799	EFNB2_HUMAN	EFNB2	HUMAN	ephrin B2 [Source:HGNC Symbol;Acc:HGNC:3227]
ORTHOMCL8473	Q6KF10	GDF6_HUMAN	GDF6	HUMAN	growth differentiation factor 6 [Source:HGNC Symbol;Acc:HGNC:4221]
ORTHOMCL8481	P11717	MPRI_HUMAN	MPRI	HUMAN	insulin like growth factor 2 receptor [Source:HGNC Symbol;Acc:HGNC:5467]
ORTHOMCL8486	Q8IV01	SYT12_HUMAN	SYT12	HUMAN	synaptotagmin 12 [Source:HGNC Symbol;Acc:HGNC:18381]
ORTHOMCL8489	P25100	ADA1D_HUMAN	ADA1D	HUMAN	adrenoceptor alpha 1D [Source:HGNC Symbol;Acc:HGNC:280]
ORTHOMCL8492	P43405	KSYK_HUMAN	KSYK	HUMAN	spleen associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11491]
ORTHOMCL8494	Q01484	ANK2_HUMAN	ANK2	HUMAN	ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]
ORTHOMCL8509	Q9BZ19	ANR60_HUMAN	ANR60	HUMAN	ankyrin repeat domain 60 [Source:HGNC Symbol;Acc:HGNC:16217]
ORTHOMCL8512	Q9BQ24	ZFY21_HUMAN	ZFY21	HUMAN	zinc finger FYVE-type containing 21 [Source:HGNC Symbol;Acc:HGNC:20760]
ORTHOMCL8513	Q9H0Y0	ATG10_HUMAN	ATG10	HUMAN	autophagy related 10 [Source:HGNC Symbol;Acc:HGNC:20315]
ORTHOMCL8518	Q9NP66	HM20A_HUMAN	HM20A	HUMAN	high mobility group 20A [Source:HGNC Symbol;Acc:HGNC:5001]
ORTHOMCL8533	Q8NBN7	RDH13_HUMAN	RDH13	HUMAN	retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]
ORTHOMCL8535	O43182	RHG06_HUMAN	RHG06	HUMAN	Rho GTPase activating protein 6 [Source:HGNC Symbol;Acc:HGNC:676]
ORTHOMCL8543	O14672	ADA10_HUMAN	ADA10	HUMAN	ADAM metallopeptidase domain 10 [Source:HGNC Symbol;Acc:HGNC:188]
ORTHOMCL8546	O60235	TM11D_HUMAN	TM11D	HUMAN	transmembrane serine protease 11D [Source:HGNC Symbol;Acc:HGNC:24059]
ORTHOMCL8547	Q9UBH6	XPR1_HUMAN	XPR1	HUMAN	xenotropic and polytropic retrovirus receptor 1 [Source:HGNC Symbol;Acc:HGNC:12827]
ORTHOMCL8553	P50416	CPT1A_HUMAN	CPT1A	HUMAN	carnitine palmitoyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:2328]
ORTHOMCL8568	P12643	BMP2_HUMAN	BMP2	HUMAN	bone morphogenetic protein 2 [Source:HGNC Symbol;Acc:HGNC:1069]
ORTHOMCL8569	Q12986	NFX1_HUMAN	NFX1	HUMAN	nuclear transcription factor, X-box binding 1 [Source:HGNC Symbol;Acc:HGNC:7803]
ORTHOMCL8571	Q8N7U6	EFHB_HUMAN	EFHB	HUMAN	EF-hand domain family member B [Source:HGNC Symbol;Acc:HGNC:26330]
ORTHOMCL8572	Q7L0X2	ERIP6_HUMAN	ERIP6	HUMAN	glutamate rich 6 [Source:HGNC Symbol;Acc:HGNC:28602]
ORTHOMCL8581	O60663	LMX1B_HUMAN	LMX1B	HUMAN	LIM homeobox transcription factor 1 beta [Source:HGNC Symbol;Acc:HGNC:6654]
ORTHOMCL8595	Q9H8K7	CJ088_HUMAN	CJ088	HUMAN	chromosome 10 open reading frame 88 [Source:HGNC Symbol;Acc:HGNC:25822]
ORTHOMCL8604	Q12981	SEC20_HUMAN	SEC20	HUMAN	BCL2 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:1082]
ORTHOMCL8609	Q5TZA2	CROCC_HUMAN	CROCC	HUMAN	ciliary rootlet coiled-coil, rootletin [Source:HGNC Symbol;Acc:HGNC:21299]
ORTHOMCL8610	Q9NU19	TB22B_HUMAN	TB22B	HUMAN	TBC1 domain family member 22B [Source:HGNC Symbol;Acc:HGNC:21602]
ORTHOMCL8615	Q96JC1	VPS39_HUMAN	VPS39	HUMAN	VPS39, HOPS complex subunit [Source:HGNC Symbol;Acc:HGNC:20593]
ORTHOMCL8623	Q6VMQ6	MCAF1_HUMAN	MCAF1	HUMAN	activating transcription factor 7 interacting protein [Source:HGNC Symbol;Acc:HGNC:20092]
ORTHOMCL8624	Q07960	RHG01_HUMAN	RHG01	HUMAN	Rho GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:673]
ORTHOMCL8629	Q96L93	KI16B_HUMAN	KI16B	HUMAN	kinesin family member 16B [Source:HGNC Symbol;Acc:HGNC:15869]
ORTHOMCL8631	Q9H4G4	GAPR1_HUMAN	GAPR1	HUMAN	GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007]
ORTHOMCL8635	Q17R89	RHG44_HUMAN	RHG44	HUMAN	Rho GTPase activating protein 44 [Source:HGNC Symbol;Acc:HGNC:29096]
ORTHOMCL8636	Q92772	CDKL2_HUMAN	CDKL2	HUMAN	cyclin dependent kinase like 2 [Source:HGNC Symbol;Acc:HGNC:1782]
ORTHOMCL8652	Q6P988	NOTUM_HUMAN	NOTUM	HUMAN	notum, palmitoleoyl-protein carboxylesterase [Source:HGNC Symbol;Acc:HGNC:27106]
ORTHOMCL8655	O75096	LRP4_HUMAN	LRP4	HUMAN	LDL receptor related protein 4 [Source:HGNC Symbol;Acc:HGNC:6696]
ORTHOMCL8658	Q14315	FLNC_HUMAN	FLNC	HUMAN	filamin C [Source:HGNC Symbol;Acc:HGNC:3756]
ORTHOMCL8661	Q9BX10	GTPB2_HUMAN	GTPB2	HUMAN	GTP binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4670]
ORTHOMCL8662	P47736	RPGP1_HUMAN	RPGP1	HUMAN	RAP1 GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:9858]
ORTHOMCL8665	Q86VH2	KIF27_HUMAN	KIF27	HUMAN	kinesin family member 27 [Source:HGNC Symbol;Acc:HGNC:18632]
ORTHOMCL8667	Q9UDR5	AASS_HUMAN	AASS	HUMAN	aminoadipate-semialdehyde synthase [Source:HGNC Symbol;Acc:HGNC:17366]
ORTHOMCL8670	O94868	FCSD2_HUMAN	FCSD2	HUMAN	FCH and double SH3 domains 2 [Source:HGNC Symbol;Acc:HGNC:29114]
ORTHOMCL8671	Q96CG8	CTHR1_HUMAN	CTHR1	HUMAN	collagen triple helix repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:18831]
ORTHOMCL8674	Q14151	SAFB2_HUMAN	SAFB2	HUMAN	scaffold attachment factor B2 [Source:HGNC Symbol;Acc:HGNC:21605]
ORTHOMCL8675	O95460	MATN4_HUMAN	MATN4	HUMAN	matrilin 4 [Source:HGNC Symbol;Acc:HGNC:6910]
ORTHOMCL8676	Q9Y2E8	SL9A8_HUMAN	SL9A8	HUMAN	solute carrier family 9 member A8 [Source:HGNC Symbol;Acc:HGNC:20728]
ORTHOMCL8677	P11172	UMPS_HUMAN	UMPS	HUMAN	uridine monophosphate synthetase [Source:HGNC Symbol;Acc:HGNC:12563]
ORTHOMCL8678	Q9BQA1	MEP50_HUMAN	MEP50	HUMAN	WD repeat domain 77 [Source:HGNC Symbol;Acc:HGNC:29652]
ORTHOMCL8689	Q6PID8	KLD10_HUMAN	KLD10	HUMAN	kelch domain containing 10 [Source:HGNC Symbol;Acc:HGNC:22194]
ORTHOMCL8697	Q08378	GOGA3_HUMAN	GOGA3	HUMAN	golgin A3 [Source:HGNC Symbol;Acc:HGNC:4426]
ORTHOMCL8698	Q9BQI3	E2AK1_HUMAN	E2AK1	HUMAN	eukaryotic translation initiation factor 2 alpha kinase 1 [Source:HGNC Symbol;Acc:HGNC:24921]
ORTHOMCL8701	Q8IUD2	RB6I2_HUMAN	RB6I2	HUMAN	ELKS/RAB6-interacting/CAST family member 1 [Source:HGNC Symbol;Acc:HGNC:17072]
ORTHOMCL8705	O60610	DIAP1_HUMAN	DIAP1	HUMAN	diaphanous related formin 1 [Source:HGNC Symbol;Acc:HGNC:2876]
ORTHOMCL8710	Q99523	SORT_HUMAN	SORT	HUMAN	sortilin 1 [Source:HGNC Symbol;Acc:HGNC:11186]
ORTHOMCL8726	Q8N165	PDK1L_HUMAN	PDK1L	HUMAN	PDLIM1 interacting kinase 1 like [Source:HGNC Symbol;Acc:HGNC:18981]
ORTHOMCL8727	Q9UJU6	DBNL_HUMAN	DBNL	HUMAN	drebrin like [Source:HGNC Symbol;Acc:HGNC:2696]
ORTHOMCL8728	Q92613	JADE3_HUMAN	JADE3	HUMAN	jade family PHD finger 3 [Source:HGNC Symbol;Acc:HGNC:22982]
ORTHOMCL8729	A6NI56	CC154_HUMAN	CC154	HUMAN	coiled-coil domain containing 154 [Source:HGNC Symbol;Acc:HGNC:34454]
ORTHOMCL8731	Q6IPM2	IQCE_HUMAN	IQCE	HUMAN	IQ motif containing E [Source:HGNC Symbol;Acc:HGNC:29171]
ORTHOMCL8746	Q9NYV6	RRN3_HUMAN	RRN3	HUMAN	RRN3 homolog, RNA polymerase I transcription factor [Source:HGNC Symbol;Acc:HGNC:30346]
ORTHOMCL8747	Q7RTN6	STRAA_HUMAN	STRAA	HUMAN	STE20-related kinase adaptor alpha [Source:HGNC Symbol;Acc:HGNC:30172]
ORTHOMCL8753	Q9H4G4	GAPR1_HUMAN	GAPR1	HUMAN	GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007]
ORTHOMCL8830	Q8N967	LRTM2_HUMAN	LRTM2	HUMAN	leucine rich repeats and transmembrane domains 2 [Source:HGNC Symbol;Acc:HGNC:32443]
ORTHOMCL8853	P46940	IQGA1_HUMAN	IQGA1	HUMAN	IQ motif containing GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:6110]
ORTHOMCL8882	Q8WXK4	ASB12_HUMAN	ASB12	HUMAN	ankyrin repeat and SOCS box containing 12 [Source:HGNC Symbol;Acc:HGNC:19763]
ORTHOMCL8889	Q8NA54	IQUB_HUMAN	IQUB	HUMAN	IQ motif and ubiquitin domain containing [Source:HGNC Symbol;Acc:HGNC:21995]
ORTHOMCL8891	Q96HV5	TM41A_HUMAN	TM41A	HUMAN	transmembrane protein 41A [Source:HGNC Symbol;Acc:HGNC:30544]
ORTHOMCL8909	Q9Y5X5	NPFF2_HUMAN	NPFF2	HUMAN	neuropeptide FF receptor 2 [Source:HGNC Symbol;Acc:HGNC:4525]
ORTHOMCL9045	Q96MS0	ROBO3_HUMAN	ROBO3	HUMAN	roundabout guidance receptor 3 [Source:HGNC Symbol;Acc:HGNC:13433]
ORTHOMCL9048	Q6UXY8	TMC5_HUMAN	TMC5	HUMAN	transmembrane channel like 5 [Source:HGNC Symbol;Acc:HGNC:22999]
ORTHOMCL9049	Q8WXU2	DAAF4_HUMAN	DAAF4	HUMAN	dynein axonemal assembly factor 4 [Source:HGNC Symbol;Acc:HGNC:21493]
ORTHOMCL9052	Q7Z407	CSMD3_HUMAN	CSMD3	HUMAN	CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291]
ORTHOMCL9059	P56192	SYMC_HUMAN	SYMC	HUMAN	methionyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:6898]
ORTHOMCL9063	Q8WVB3	HEXDC_HUMAN	HEXDC	HUMAN	hexosaminidase D [Source:HGNC Symbol;Acc:HGNC:26307]
ORTHOMCL9068	P85299	PRR5_HUMAN	PRR5	HUMAN	proline rich 5 [Source:HGNC Symbol;Acc:HGNC:31682]
ORTHOMCL9070	Q9UPW0	FOXJ3_HUMAN	FOXJ3	HUMAN	forkhead box J3 [Source:HGNC Symbol;Acc:HGNC:29178]
ORTHOMCL9071	Q9P287	BCCIP_HUMAN	BCCIP	HUMAN	BRCA2 and CDKN1A interacting protein [Source:HGNC Symbol;Acc:HGNC:978]
ORTHOMCL9075	P08567	PLEK_HUMAN	PLEK	HUMAN	pleckstrin [Source:HGNC Symbol;Acc:HGNC:9070]
ORTHOMCL9078	P28749	RBL1_HUMAN	RBL1	HUMAN	RB transcriptional corepressor like 1 [Source:HGNC Symbol;Acc:HGNC:9893]
ORTHOMCL9089	Q6ZT07	TBCD9_HUMAN	TBCD9	HUMAN	TBC1 domain family member 9 [Source:HGNC Symbol;Acc:HGNC:21710]
ORTHOMCL9090	Q9H3E2	SNX25_HUMAN	SNX25	HUMAN	sorting nexin 25 [Source:HGNC Symbol;Acc:HGNC:21883]
ORTHOMCL9095	P04114	APOB_HUMAN	APOB	HUMAN	apolipoprotein B [Source:HGNC Symbol;Acc:HGNC:603]
ORTHOMCL9096	Q9Y5X5	NPFF2_HUMAN	NPFF2	HUMAN	neuropeptide FF receptor 2 [Source:HGNC Symbol;Acc:HGNC:4525]
ORTHOMCL9100	P49915	GUAA_HUMAN	GUAA	HUMAN	guanine monophosphate synthase [Source:HGNC Symbol;Acc:HGNC:4378]
ORTHOMCL9101	Q9HCU5	PREB_HUMAN	PREB	HUMAN	prolactin regulatory element binding [Source:HGNC Symbol;Acc:HGNC:9356]
ORTHOMCL9113	Q8NCA5	FA98A_HUMAN	FA98A	HUMAN	family with sequence similarity 98 member A [Source:HGNC Symbol;Acc:HGNC:24520]
ORTHOMCL9137	O94844	RHBT1_HUMAN	RHBT1	HUMAN	Rho related BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18738]
ORTHOMCL9144	Q496A3	SPAS1_HUMAN	SPAS1	HUMAN	spermatogenesis associated serine rich 1 [Source:HGNC Symbol;Acc:HGNC:22957]
ORTHOMCL9147	Q15546	PAQRB_HUMAN	PAQRB	HUMAN	monocyte to macrophage differentiation associated [Source:HGNC Symbol;Acc:HGNC:7153]
ORTHOMCL9148	Q9P2R6	RERE_HUMAN	RERE	HUMAN	arginine-glutamic acid dipeptide repeats [Source:HGNC Symbol;Acc:HGNC:9965]
ORTHOMCL9150	Q96SU4	OSBL9_HUMAN	OSBL9	HUMAN	oxysterol binding protein like 9 [Source:HGNC Symbol;Acc:HGNC:16386]
ORTHOMCL9155	P10075	GLI4_HUMAN	GLI4	HUMAN	GLI family zinc finger 4 [Source:HGNC Symbol;Acc:HGNC:4320]
ORTHOMCL9157	Q86Y56	DAAF5_HUMAN	DAAF5	HUMAN	dynein axonemal assembly factor 5 [Source:HGNC Symbol;Acc:HGNC:26013]
ORTHOMCL9161	Q14149	MORC3_HUMAN	MORC3	HUMAN	MORC family CW-type zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:23572]
ORTHOMCL9174	Q92624	APBP2_HUMAN	APBP2	HUMAN	amyloid beta precursor protein binding protein 2 [Source:HGNC Symbol;Acc:HGNC:622]
ORTHOMCL9175	Q8IVH2	FOXP4_HUMAN	FOXP4	HUMAN	forkhead box P4 [Source:HGNC Symbol;Acc:HGNC:20842]
ORTHOMCL9189	Q9H079	KTBL1_HUMAN	KTBL1	HUMAN	katanin regulatory subunit B1 like 1 [Source:HGNC Symbol;Acc:HGNC:26199]
ORTHOMCL9197	Q96ER3	SAAL1_HUMAN	SAAL1	HUMAN	serum amyloid A like 1 [Source:HGNC Symbol;Acc:HGNC:25158]
ORTHOMCL9204	Q3V6T2	GRDN_HUMAN	GRDN	HUMAN	coiled-coil domain containing 88A [Source:HGNC Symbol;Acc:HGNC:25523]
ORTHOMCL9214	Q96M20	CNBD2_HUMAN	CNBD2	HUMAN	cyclic nucleotide binding domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16145]
ORTHOMCL9215	Q9H5Q4	TFB2M_HUMAN	TFB2M	HUMAN	transcription factor B2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:18559]
ORTHOMCL9243	P13984	T2FB_HUMAN	T2FB	HUMAN	general transcription factor IIF subunit 2 [Source:HGNC Symbol;Acc:HGNC:4653]
ORTHOMCL9252	Q9NTG7	SIR3_HUMAN	SIR3	HUMAN	sirtuin 3 [Source:HGNC Symbol;Acc:HGNC:14931]
ORTHOMCL9254	Q8N2E2	VWDE_HUMAN	VWDE	HUMAN	von Willebrand factor D and EGF domains [Source:HGNC Symbol;Acc:HGNC:21897]
ORTHOMCL9264	Q96M60	F227B_HUMAN	F227B	HUMAN	family with sequence similarity 227 member B [Source:HGNC Symbol;Acc:HGNC:26543]
ORTHOMCL9266	Q13619	CUL4A_HUMAN	CUL4A	HUMAN	cullin 4A [Source:HGNC Symbol;Acc:HGNC:2554]
