ortho	swissProt	name	egn	db	description
ORTHOMCL5838	Q96I34	PP16A_HUMAN	PP16A	HUMAN	protein phosphatase 1 regulatory subunit 16A [Source:HGNC Symbol;Acc:HGNC:14941]
ORTHOMCL5841	Q8WZ42	TITIN_HUMAN	TITIN	HUMAN	titin [Source:HGNC Symbol;Acc:HGNC:12403]
ORTHOMCL5865	Q10588	BST1_HUMAN	BST1	HUMAN	bone marrow stromal cell antigen 1 [Source:HGNC Symbol;Acc:HGNC:1118]
ORTHOMCL5867	P49419	AL7A1_HUMAN	AL7A1	HUMAN	aldehyde dehydrogenase 7 family member A1 [Source:HGNC Symbol;Acc:HGNC:877]
ORTHOMCL5871	P30531	SC6A1_HUMAN	SC6A1	HUMAN	solute carrier family 6 member 1 [Source:HGNC Symbol;Acc:HGNC:11042]
ORTHOMCL5873	Q01082	SPTB2_HUMAN	SPTB2	HUMAN	spectrin beta, non-erythrocytic 1 [Source:HGNC Symbol;Acc:HGNC:11275]
ORTHOMCL5889	Q6UX73	CP089_HUMAN	CP089	HUMAN	chromosome 16 open reading frame 89 [Source:HGNC Symbol;Acc:HGNC:28687]
ORTHOMCL5892	O75400	PR40A_HUMAN	PR40A	HUMAN	pre-mRNA processing factor 40 homolog A [Source:HGNC Symbol;Acc:HGNC:16463]
ORTHOMCL5964	Q8TDW5	SYTL5_HUMAN	SYTL5	HUMAN	synaptotagmin like 5 [Source:HGNC Symbol;Acc:HGNC:15589]
ORTHOMCL5974	Q96D21	RHES_HUMAN	RHES	HUMAN	RASD family member 2 [Source:HGNC Symbol;Acc:HGNC:18229]
ORTHOMCL6140	P46531	NOTC1_HUMAN	NOTC1	HUMAN	notch 1 [Source:HGNC Symbol;Acc:HGNC:7881]
ORTHOMCL6171	O95861	BPNT1_HUMAN	BPNT1	HUMAN	3'(2'), 5'-bisphosphate nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:1096]
ORTHOMCL6182	Q8N371	KDM8_HUMAN	KDM8	HUMAN	lysine demethylase 8 [Source:HGNC Symbol;Acc:HGNC:25840]
ORTHOMCL6212	O15460	P4HA2_HUMAN	P4HA2	HUMAN	prolyl 4-hydroxylase subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:8547]
ORTHOMCL6259	Q92733	PRCC_HUMAN	PRCC	HUMAN	papillary renal cell carcinoma (translocation-associated) [Source:HGNC Symbol;Acc:HGNC:9343]
ORTHOMCL6265	Q5T8D3	ACBD5_HUMAN	ACBD5	HUMAN	acyl-CoA binding domain containing 5 [Source:HGNC Symbol;Acc:HGNC:23338]
ORTHOMCL6307	Q13480	GAB1_HUMAN	GAB1	HUMAN	GRB2 associated binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4066]
ORTHOMCL6333	P21580	TNAP3_HUMAN	TNAP3	HUMAN	TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]
ORTHOMCL6373	Q96L93	KI16B_HUMAN	KI16B	HUMAN	kinesin family member 16B [Source:HGNC Symbol;Acc:HGNC:15869]
ORTHOMCL6385	P40426	PBX3_HUMAN	PBX3	HUMAN	PBX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:8634]
ORTHOMCL6429	Q9ULJ8	NEB1_HUMAN	NEB1	HUMAN	protein phosphatase 1 regulatory subunit 9A [Source:HGNC Symbol;Acc:HGNC:14946]
ORTHOMCL6460	Q969J3	BORC5_HUMAN	BORC5	HUMAN	BLOC-1 related complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:17950]
ORTHOMCL6578	Q8WY64	MYLIP_HUMAN	MYLIP	HUMAN	myosin regulatory light chain interacting protein [Source:HGNC Symbol;Acc:HGNC:21155]
ORTHOMCL6583	Q9UPN9	TRI33_HUMAN	TRI33	HUMAN	tripartite motif containing 33 [Source:HGNC Symbol;Acc:HGNC:16290]
ORTHOMCL6596	Q92625	ANS1A_HUMAN	ANS1A	HUMAN	ankyrin repeat and sterile alpha motif domain containing 1A [Source:HGNC Symbol;Acc:HGNC:20961]
ORTHOMCL6604	Q8WUM4	PDC6I_HUMAN	PDC6I	HUMAN	programmed cell death 6 interacting protein [Source:HGNC Symbol;Acc:HGNC:8766]
ORTHOMCL6669	Q8TBZ9	TEX47_HUMAN	TEX47	HUMAN	testis expressed 47 [Source:HGNC Symbol;Acc:HGNC:22402]
ORTHOMCL6715	Q8NBK3	SUMF1_HUMAN	SUMF1	HUMAN	sulfatase modifying factor 1 [Source:HGNC Symbol;Acc:HGNC:20376]
ORTHOMCL6729	Q9BRN9	TM2D3_HUMAN	TM2D3	HUMAN	TM2 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24128]
ORTHOMCL6810	Q99633	PRP18_HUMAN	PRP18	HUMAN	pre-mRNA processing factor 18 [Source:HGNC Symbol;Acc:HGNC:17351]
ORTHOMCL6813	Q01973	ROR1_HUMAN	ROR1	HUMAN	receptor tyrosine kinase like orphan receptor 1 [Source:HGNC Symbol;Acc:HGNC:10256]
ORTHOMCL6829	Q5VV42	CDKAL_HUMAN	CDKAL	HUMAN	CDK5 regulatory subunit associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:21050]
ORTHOMCL6861	P25685	DNJB1_HUMAN	DNJB1	HUMAN	DnaJ heat shock protein family (Hsp40) member B1 [Source:HGNC Symbol;Acc:HGNC:5270]
ORTHOMCL6865	P56706	WNT7B_HUMAN	WNT7B	HUMAN	Wnt family member 7B [Source:HGNC Symbol;Acc:HGNC:12787]
ORTHOMCL7072	Q9P2N6	KANL3_HUMAN	KANL3	HUMAN	KAT8 regulatory NSL complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:25473]
ORTHOMCL7073	Q8IXR9	CL056_HUMAN	CL056	HUMAN	chromosome 12 open reading frame 56 [Source:HGNC Symbol;Acc:HGNC:26967]
ORTHOMCL7080	Q15291	RBBP5_HUMAN	RBBP5	HUMAN	RB binding protein 5, histone lysine methyltransferase complex subunit [Source:HGNC Symbol;Acc:HGNC:9888]
ORTHOMCL7124	Q96F24	NRBF2_HUMAN	NRBF2	HUMAN	nuclear receptor binding factor 2 [Source:HGNC Symbol;Acc:HGNC:19692]
ORTHOMCL7131	Q6H9L7	ISM2_HUMAN	ISM2	HUMAN	isthmin 2 [Source:HGNC Symbol;Acc:HGNC:23176]
ORTHOMCL7141	O95084	PRS23_HUMAN	PRS23	HUMAN	serine protease 23 [Source:HGNC Symbol;Acc:HGNC:14370]
ORTHOMCL7158	O95628	CNOT4_HUMAN	CNOT4	HUMAN	CCR4-NOT transcription complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:7880]
ORTHOMCL7175	P49959	MRE11_HUMAN	MRE11	HUMAN	MRE11 homolog, double strand break repair nuclease [Source:HGNC Symbol;Acc:HGNC:7230]
ORTHOMCL7229	Q13586	STIM1_HUMAN	STIM1	HUMAN	stromal interaction molecule 1 [Source:HGNC Symbol;Acc:HGNC:11386]
ORTHOMCL7242	P27986	P85A_HUMAN	P85A	HUMAN	phosphoinositide-3-kinase regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8979]
ORTHOMCL7251	Q13233	M3K1_HUMAN	M3K1	HUMAN	mitogen-activated protein kinase kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6848]
ORTHOMCL7263	O95980	RECK_HUMAN	RECK	HUMAN	reversion inducing cysteine rich protein with kazal motifs [Source:HGNC Symbol;Acc:HGNC:11345]
ORTHOMCL7268	Q9BXL6	CAR14_HUMAN	CAR14	HUMAN	caspase recruitment domain family member 14 [Source:HGNC Symbol;Acc:HGNC:16446]
ORTHOMCL7287	Q659C4	LAR1B_HUMAN	LAR1B	HUMAN	La ribonucleoprotein domain family member 1B [Source:HGNC Symbol;Acc:HGNC:24704]
ORTHOMCL7307	P23434	GCSH_HUMAN	GCSH	HUMAN	glycine cleavage system protein H [Source:HGNC Symbol;Acc:HGNC:4208]
ORTHOMCL7354	Q96LB3	IFT74_HUMAN	IFT74	HUMAN	intraflagellar transport 74 [Source:HGNC Symbol;Acc:HGNC:21424]
ORTHOMCL7365	P25100	ADA1D_HUMAN	ADA1D	HUMAN	adrenoceptor alpha 1D [Source:HGNC Symbol;Acc:HGNC:280]
ORTHOMCL7404	Q15054	DPOD3_HUMAN	DPOD3	HUMAN	DNA polymerase delta 3, accessory subunit [Source:HGNC Symbol;Acc:HGNC:20932]
ORTHOMCL7446	O15034	RIMB2_HUMAN	RIMB2	HUMAN	RIMS binding protein 2 [Source:HGNC Symbol;Acc:HGNC:30339]
ORTHOMCL7454	Q8TAD8	SNIP1_HUMAN	SNIP1	HUMAN	Smad nuclear interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30587]
ORTHOMCL7474	Q6UUV9	CRTC1_HUMAN	CRTC1	HUMAN	CREB regulated transcription coactivator 1 [Source:HGNC Symbol;Acc:HGNC:16062]
ORTHOMCL7528	P51659	DHB4_HUMAN	DHB4	HUMAN	hydroxysteroid 17-beta dehydrogenase 4 [Source:HGNC Symbol;Acc:HGNC:5213]
ORTHOMCL7543	P20073	ANXA7_HUMAN	ANXA7	HUMAN	annexin A7 [Source:HGNC Symbol;Acc:HGNC:545]
ORTHOMCL7549	P29371	NK3R_HUMAN	NK3R	HUMAN	tachykinin receptor 3 [Source:HGNC Symbol;Acc:HGNC:11528]
ORTHOMCL7569	O14672	ADA10_HUMAN	ADA10	HUMAN	ADAM metallopeptidase domain 10 [Source:HGNC Symbol;Acc:HGNC:188]
ORTHOMCL7572	P35670	ATP7B_HUMAN	ATP7B	HUMAN	ATPase copper transporting beta [Source:HGNC Symbol;Acc:HGNC:870]
ORTHOMCL7573	Q4LDE5	SVEP1_HUMAN	SVEP1	HUMAN	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]
ORTHOMCL7585	Q9H4I8	SEHL2_HUMAN	SEHL2	HUMAN	serine hydrolase like 2 [Source:HGNC Symbol;Acc:HGNC:29446]
ORTHOMCL7605	Q14331	FRG1_HUMAN	FRG1	HUMAN	FSHD region gene 1 [Source:HGNC Symbol;Acc:HGNC:3954]
ORTHOMCL7624	Q9HAS0	NJMU_HUMAN	NJMU	HUMAN	chromosome 17 open reading frame 75 [Source:HGNC Symbol;Acc:HGNC:30173]
ORTHOMCL7648	Q8TEB9	RHBL4_HUMAN	RHBL4	HUMAN	rhomboid domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23081]
ORTHOMCL7695	Q8WZ73	RFFL_HUMAN	RFFL	HUMAN	ring finger and FYVE like domain containing E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:24821]
ORTHOMCL7721	Q13438	OS9_HUMAN	OS9	HUMAN	OS9, endoplasmic reticulum lectin [Source:HGNC Symbol;Acc:HGNC:16994]
ORTHOMCL7732	P07942	LAMB1_HUMAN	LAMB1	HUMAN	laminin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6486]
ORTHOMCL7800	Q9BV23	ABHD6_HUMAN	ABHD6	HUMAN	abhydrolase domain containing 6 [Source:HGNC Symbol;Acc:HGNC:21398]
ORTHOMCL8024	Q9GZS1	RPA49_HUMAN	RPA49	HUMAN	RNA polymerase I subunit E [Source:HGNC Symbol;Acc:HGNC:17631]
ORTHOMCL8046	Q8IYX7	SAXO1_HUMAN	SAXO1	HUMAN	stabilizer of axonemal microtubules 1 [Source:HGNC Symbol;Acc:HGNC:28566]
ORTHOMCL8060	Q8IVL0	NAV3_HUMAN	NAV3	HUMAN	neuron navigator 3 [Source:HGNC Symbol;Acc:HGNC:15998]
ORTHOMCL8062	O95140	MFN2_HUMAN	MFN2	HUMAN	mitofusin 2 [Source:HGNC Symbol;Acc:HGNC:16877]
ORTHOMCL8112	Q17RW2	COOA1_HUMAN	COOA1	HUMAN	collagen type XXIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:20821]
ORTHOMCL8127	Q6ZWH5	NEK10_HUMAN	NEK10	HUMAN	NIMA related kinase 10 [Source:HGNC Symbol;Acc:HGNC:18592]
ORTHOMCL8157	Q14596	NBR1_HUMAN	NBR1	HUMAN	NBR1, autophagy cargo receptor [Source:HGNC Symbol;Acc:HGNC:6746]
ORTHOMCL8168	Q13873	BMPR2_HUMAN	BMPR2	HUMAN	bone morphogenetic protein receptor type 2 [Source:HGNC Symbol;Acc:HGNC:1078]
ORTHOMCL8174	Q8WTW4	NPRL2_HUMAN	NPRL2	HUMAN	NPR2 like, GATOR1 complex subunit [Source:HGNC Symbol;Acc:HGNC:24969]
ORTHOMCL8191	Q9HCD5	NCOA5_HUMAN	NCOA5	HUMAN	nuclear receptor coactivator 5 [Source:HGNC Symbol;Acc:HGNC:15909]
ORTHOMCL8218	Q4LDE5	SVEP1_HUMAN	SVEP1	HUMAN	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]
ORTHOMCL8226	P23468	PTPRD_HUMAN	PTPRD	HUMAN	protein tyrosine phosphatase, receptor type D [Source:HGNC Symbol;Acc:HGNC:9668]
ORTHOMCL8227	Q9NZE8	RM35_HUMAN	RM35	HUMAN	mitochondrial ribosomal protein L35 [Source:HGNC Symbol;Acc:HGNC:14489]
ORTHOMCL8234	P00519	ABL1_HUMAN	ABL1	HUMAN	ABL proto-oncogene 1, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:76]
ORTHOMCL8273	Q5PRF9	SMAG2_HUMAN	SMAG2	HUMAN	sterile alpha motif domain containing 4B [Source:HGNC Symbol;Acc:HGNC:25492]
ORTHOMCL8289	Q7L2J0	MEPCE_HUMAN	MEPCE	HUMAN	methylphosphate capping enzyme [Source:HGNC Symbol;Acc:HGNC:20247]
ORTHOMCL8313	Q5H9S7	DCA17_HUMAN	DCA17	HUMAN	DDB1 and CUL4 associated factor 17 [Source:HGNC Symbol;Acc:HGNC:25784]
ORTHOMCL8339	Q5TC63	GRTP1_HUMAN	GRTP1	HUMAN	growth hormone regulated TBC protein 1 [Source:HGNC Symbol;Acc:HGNC:20310]
ORTHOMCL8345	P48634	PRC2A_HUMAN	PRC2A	HUMAN	proline rich coiled-coil 2A [Source:HGNC Symbol;Acc:HGNC:13918]
ORTHOMCL8365	Q92673	SORL_HUMAN	SORL	HUMAN	sortilin related receptor 1 [Source:HGNC Symbol;Acc:HGNC:11185]
ORTHOMCL8391	Q5T5P2	SKT_HUMAN	SKT	HUMAN	KIAA1217 [Source:HGNC Symbol;Acc:HGNC:25428]
ORTHOMCL8425	Q9H4G4	GAPR1_HUMAN	GAPR1	HUMAN	GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007]
ORTHOMCL8444	Q6ZSS7	MFSD6_HUMAN	MFSD6	HUMAN	major facilitator superfamily domain containing 6 [Source:HGNC Symbol;Acc:HGNC:24711]
ORTHOMCL8490	Q96P65	QRFPR_HUMAN	QRFPR	HUMAN	pyroglutamylated RFamide peptide receptor [Source:HGNC Symbol;Acc:HGNC:15565]
ORTHOMCL8492	P43405	KSYK_HUMAN	KSYK	HUMAN	spleen associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11491]
ORTHOMCL8494	Q01484	ANK2_HUMAN	ANK2	HUMAN	ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]
ORTHOMCL8513	Q9H0Y0	ATG10_HUMAN	ATG10	HUMAN	autophagy related 10 [Source:HGNC Symbol;Acc:HGNC:20315]
ORTHOMCL8523	Q9H9L4	KANL2_HUMAN	KANL2	HUMAN	KAT8 regulatory NSL complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:26024]
ORTHOMCL8546	O60235	TM11D_HUMAN	TM11D	HUMAN	transmembrane serine protease 11D [Source:HGNC Symbol;Acc:HGNC:24059]
ORTHOMCL8553	P50416	CPT1A_HUMAN	CPT1A	HUMAN	carnitine palmitoyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:2328]
ORTHOMCL8609	Q5TZA2	CROCC_HUMAN	CROCC	HUMAN	ciliary rootlet coiled-coil, rootletin [Source:HGNC Symbol;Acc:HGNC:21299]
ORTHOMCL8623	Q6VMQ6	MCAF1_HUMAN	MCAF1	HUMAN	activating transcription factor 7 interacting protein [Source:HGNC Symbol;Acc:HGNC:20092]
ORTHOMCL8658	Q14315	FLNC_HUMAN	FLNC	HUMAN	filamin C [Source:HGNC Symbol;Acc:HGNC:3756]
ORTHOMCL8675	O95460	MATN4_HUMAN	MATN4	HUMAN	matrilin 4 [Source:HGNC Symbol;Acc:HGNC:6910]
ORTHOMCL8677	P11172	UMPS_HUMAN	UMPS	HUMAN	uridine monophosphate synthetase [Source:HGNC Symbol;Acc:HGNC:12563]
ORTHOMCL8697	Q08378	GOGA3_HUMAN	GOGA3	HUMAN	golgin A3 [Source:HGNC Symbol;Acc:HGNC:4426]
ORTHOMCL8723	Q6VAB6	KSR2_HUMAN	KSR2	HUMAN	kinase suppressor of ras 2 [Source:HGNC Symbol;Acc:HGNC:18610]
ORTHOMCL8731	Q6IPM2	IQCE_HUMAN	IQCE	HUMAN	IQ motif containing E [Source:HGNC Symbol;Acc:HGNC:29171]
ORTHOMCL8850	Q96MU8	KREM1_HUMAN	KREM1	HUMAN	kringle containing transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:17550]
ORTHOMCL8909	Q9Y5X5	NPFF2_HUMAN	NPFF2	HUMAN	neuropeptide FF receptor 2 [Source:HGNC Symbol;Acc:HGNC:4525]
ORTHOMCL9045	Q96MS0	ROBO3_HUMAN	ROBO3	HUMAN	roundabout guidance receptor 3 [Source:HGNC Symbol;Acc:HGNC:13433]
ORTHOMCL9079	Q86XZ4	SPAS2_HUMAN	SPAS2	HUMAN	spermatogenesis associated serine rich 2 [Source:HGNC Symbol;Acc:HGNC:18650]
ORTHOMCL9115	P0CAP2	GRL1A_HUMAN	GRL1A	HUMAN	RNA polymerase II subunit M [Source:HGNC Symbol;Acc:HGNC:14862]
ORTHOMCL9136	P27694	RFA1_HUMAN	RFA1	HUMAN	replication protein A1 [Source:HGNC Symbol;Acc:HGNC:10289]
ORTHOMCL9156	Q6MZW2	FSTL4_HUMAN	FSTL4	HUMAN	follistatin like 4 [Source:HGNC Symbol;Acc:HGNC:21389]
ORTHOMCL9184	Q02410	APBA1_HUMAN	APBA1	HUMAN	amyloid beta precursor protein binding family A member 1 [Source:HGNC Symbol;Acc:HGNC:578]
ORTHOMCL9227	Q96P65	QRFPR_HUMAN	QRFPR	HUMAN	pyroglutamylated RFamide peptide receptor [Source:HGNC Symbol;Acc:HGNC:15565]
ORTHOMCL9265	Q9BXF3	CECR2_HUMAN	CECR2	HUMAN	CECR2, histone acetyl-lysine reader [Source:HGNC Symbol;Acc:HGNC:1840]
ORTHOMCL9268	Q86U38	NOP9_HUMAN	NOP9	HUMAN	NOP9 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:19826]
ORTHOMCL9316	Q9UNN5	FAF1_HUMAN	FAF1	HUMAN	Fas associated factor 1 [Source:HGNC Symbol;Acc:HGNC:3578]
ORTHOMCL9347	P42229	STA5A_HUMAN	STA5A	HUMAN	signal transducer and activator of transcription 5A [Source:HGNC Symbol;Acc:HGNC:11366]
ORTHOMCL9352	Q9BWU0	NADAP_HUMAN	NADAP	HUMAN	solute carrier family 4 member 1 adaptor protein [Source:HGNC Symbol;Acc:HGNC:13813]
ORTHOMCL9404	Q9NZL4	HPBP1_HUMAN	HPBP1	HUMAN	HSPA (Hsp70) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24989]
ORTHOMCL9423	Q5VVB8	TM244_HUMAN	TM244	HUMAN	transmembrane protein 244 [Source:HGNC Symbol;Acc:HGNC:21571]
ORTHOMCL9461	Q9NY93	DDX56_HUMAN	DDX56	HUMAN	DEAD-box helicase 56 [Source:HGNC Symbol;Acc:HGNC:18193]
ORTHOMCL9492	O60462	NRP2_HUMAN	NRP2	HUMAN	neuropilin 2 [Source:HGNC Symbol;Acc:HGNC:8005]
ORTHOMCL9515	O43347	MSI1H_HUMAN	MSI1H	HUMAN	musashi RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7330]
ORTHOMCL9560	Q49AM3	TTC31_HUMAN	TTC31	HUMAN	tetratricopeptide repeat domain 31 [Source:HGNC Symbol;Acc:HGNC:25759]
ORTHOMCL9565	Q7Z4V5	HDGR2_HUMAN	HDGR2	HUMAN	HDGF like 2 [Source:HGNC Symbol;Acc:HGNC:14680]
ORTHOMCL9572	Q9NPI1	BRD7_HUMAN	BRD7	HUMAN	bromodomain containing 7 [Source:HGNC Symbol;Acc:HGNC:14310]
ORTHOMCL9584	Q8TF40	FNIP1_HUMAN	FNIP1	HUMAN	folliculin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29418]
ORTHOMCL9595	Q8IZD4	DCP1B_HUMAN	DCP1B	HUMAN	decapping mRNA 1B [Source:HGNC Symbol;Acc:HGNC:24451]
ORTHOMCL9613	Q86UV5	UBP48_HUMAN	UBP48	HUMAN	ubiquitin specific peptidase 48 [Source:HGNC Symbol;Acc:HGNC:18533]
ORTHOMCL9617	Q96N67	DOCK7_HUMAN	DOCK7	HUMAN	dedicator of cytokinesis 7 [Source:HGNC Symbol;Acc:HGNC:19190]
ORTHOMCL9649	Q9P2K9	DISP3_HUMAN	DISP3	HUMAN	dispatched RND transporter family member 3 [Source:HGNC Symbol;Acc:HGNC:29251]
ORTHOMCL9656	Q92539	LPIN2_HUMAN	LPIN2	HUMAN	lipin 2 [Source:HGNC Symbol;Acc:HGNC:14450]
ORTHOMCL9666	Q9UPR3	SMG5_HUMAN	SMG5	HUMAN	SMG5, nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:24644]
ORTHOMCL9679	A2RUB6	CCD66_HUMAN	CCD66	HUMAN	coiled-coil domain containing 66 [Source:HGNC Symbol;Acc:HGNC:27709]
ORTHOMCL9682	Q17RW2	COOA1_HUMAN	COOA1	HUMAN	collagen type XXIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:20821]
ORTHOMCL9683	Q4LDE5	SVEP1_HUMAN	SVEP1	HUMAN	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]
ORTHOMCL9685	Q8NEN9	PDZD8_HUMAN	PDZD8	HUMAN	PDZ domain containing 8 [Source:HGNC Symbol;Acc:HGNC:26974]
ORTHOMCL9688	Q14118	DAG1_HUMAN	DAG1	HUMAN	dystroglycan 1 [Source:HGNC Symbol;Acc:HGNC:2666]
ORTHOMCL9695	Q96RK4	BBS4_HUMAN	BBS4	HUMAN	Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969]
ORTHOMCL9701	O43897	TLL1_HUMAN	TLL1	HUMAN	tolloid like 1 [Source:HGNC Symbol;Acc:HGNC:11843]
ORTHOMCL9730	Q96P47	AGAP3_HUMAN	AGAP3	HUMAN	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:16923]
ORTHOMCL9749	Q13615	MTMR3_HUMAN	MTMR3	HUMAN	myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]
ORTHOMCL9851	Q8N441	FGRL1_HUMAN	FGRL1	HUMAN	fibroblast growth factor receptor like 1 [Source:HGNC Symbol;Acc:HGNC:3693]
ORTHOMCL9934	Q9NRM2	ZN277_HUMAN	ZN277	HUMAN	zinc finger protein 277 [Source:HGNC Symbol;Acc:HGNC:13070]
ORTHOMCL10007	Q9BUZ4	TRAF4_HUMAN	TRAF4	HUMAN	TNF receptor associated factor 4 [Source:HGNC Symbol;Acc:HGNC:12034]
ORTHOMCL10103	Q9UNN5	FAF1_HUMAN	FAF1	HUMAN	Fas associated factor 1 [Source:HGNC Symbol;Acc:HGNC:3578]
ORTHOMCL10147	P08962	CD63_HUMAN	CD63	HUMAN	CD63 molecule [Source:HGNC Symbol;Acc:HGNC:1692]
ORTHOMCL10619	O75970	MPDZ_HUMAN	MPDZ	HUMAN	multiple PDZ domain crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:7208]
ORTHOMCL10660	O15033	AREL1_HUMAN	AREL1	HUMAN	apoptosis resistant E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:20363]
ORTHOMCL10790	Q3T8J9	GON4L_HUMAN	GON4L	HUMAN	gon-4 like [Source:HGNC Symbol;Acc:HGNC:25973]
ORTHOMCL10912	Q8NC51	PAIRB_HUMAN	PAIRB	HUMAN	SERPINE1 mRNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17860]
ORTHOMCL10937	Q9UJT1	TBD_HUMAN	TBD	HUMAN	tubulin delta 1 [Source:HGNC Symbol;Acc:HGNC:16811]
ORTHOMCL11015	Q9NXS3	KLH28_HUMAN	KLH28	HUMAN	kelch like family member 28 [Source:HGNC Symbol;Acc:HGNC:19741]
ORTHOMCL11296	Q9P0Z9	SOX_HUMAN	SOX	HUMAN	pipecolic acid and sarcosine oxidase [Source:HGNC Symbol;Acc:HGNC:17804]
ORTHOMCL11595	Q9UBD5	ORC3_HUMAN	ORC3	HUMAN	origin recognition complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:8489]
ORTHOMCL11746	O95185	UNC5C_HUMAN	UNC5C	HUMAN	unc-5 netrin receptor C [Source:HGNC Symbol;Acc:HGNC:12569]
ORTHOMCL11992	Q99675	CGRF1_HUMAN	CGRF1	HUMAN	cell growth regulator with ring finger domain 1 [Source:HGNC Symbol;Acc:HGNC:15528]
ORTHOMCL12283	P29274	AA2AR_HUMAN	AA2AR	HUMAN	adenosine A2a receptor [Source:HGNC Symbol;Acc:HGNC:263]
ORTHOMCL12412	Q1MSJ5	CSPP1_HUMAN	CSPP1	HUMAN	centrosome and spindle pole associated protein 1 [Source:HGNC Symbol;Acc:HGNC:26193]
ORTHOMCL12885	O95104	SFR15_HUMAN	SFR15	HUMAN	SR-related CTD associated factor 4 [Source:HGNC Symbol;Acc:HGNC:19304]
ORTHOMCL13413	A2RU49	HYKK_HUMAN	HYKK	HUMAN	hydroxylysine kinase [Source:HGNC Symbol;Acc:HGNC:34403]
ORTHOMCL13712	Q96T55	KCNKG_HUMAN	KCNKG	HUMAN	potassium two pore domain channel subfamily K member 16 [Source:HGNC Symbol;Acc:HGNC:14464]
ORTHOMCL13748	Q2TB18	ASTE1_HUMAN	ASTE1	HUMAN	asteroid homolog 1 [Source:HGNC Symbol;Acc:HGNC:25021]
ORTHOMCL1401	Q96KS9	F167A_HUMAN	F167A	HUMAN	family with sequence similarity 167 member A [Source:HGNC Symbol;Acc:HGNC:15549]
ORTHOMCL14258	P53814	SMTN_HUMAN	SMTN	HUMAN	smoothelin [Source:HGNC Symbol;Acc:HGNC:11126]
ORTHOMCL14581	Q96PM5	ZN363_HUMAN	ZN363	HUMAN	ring finger and CHY zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17479]
ORTHOMCL14708	Q460N5	PAR14_HUMAN	PAR14	HUMAN	poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232]
ORTHOMCL14860	Q9H0J9	PAR12_HUMAN	PAR12	HUMAN	poly(ADP-ribose) polymerase family member 12 [Source:HGNC Symbol;Acc:HGNC:21919]
ORTHOMCL14894	Q6V0I7	FAT4_HUMAN	FAT4	HUMAN	FAT atypical cadherin 4 [Source:HGNC Symbol;Acc:HGNC:23109]
ORTHOMCL1501	P18848	ATF4_HUMAN	ATF4	HUMAN	activating transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:786]
ORTHOMCL15074	Q8IWR1	TRI59_HUMAN	TRI59	HUMAN	tripartite motif containing 59 [Source:HGNC Symbol;Acc:HGNC:30834]
