ortho	swissProt	name	egn	db	description
ORTHOMCL5345	O75487	GPC4_HUMAN	GPC4	HUMAN	glypican 4 [Source:HGNC Symbol;Acc:HGNC:4452]
ORTHOMCL5386	Q0P6D2	FA69C_HUMAN	FA69C	HUMAN	family with sequence similarity 69 member C [Source:HGNC Symbol;Acc:HGNC:31729]
ORTHOMCL5391	Q9UM73	ALK_HUMAN	ALK	HUMAN	ALK receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:427]
ORTHOMCL5414	O75521	ECI2_HUMAN	ECI2	HUMAN	enoyl-CoA delta isomerase 2 [Source:HGNC Symbol;Acc:HGNC:14601]
ORTHOMCL5452	O95149	SPN1_HUMAN	SPN1	HUMAN	snurportin 1 [Source:HGNC Symbol;Acc:HGNC:14245]
ORTHOMCL5479	Q8TBZ3	WDR20_HUMAN	WDR20	HUMAN	WD repeat domain 20 [Source:HGNC Symbol;Acc:HGNC:19667]
ORTHOMCL5580	O95835	LATS1_HUMAN	LATS1	HUMAN	large tumor suppressor kinase 1 [Source:HGNC Symbol;Acc:HGNC:6514]
ORTHOMCL5586	Q9BY08	EBPL_HUMAN	EBPL	HUMAN	emopamil binding protein like [Source:HGNC Symbol;Acc:HGNC:18061]
ORTHOMCL5589	P07814	SYEP_HUMAN	SYEP	HUMAN	glutamyl-prolyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:3418]
ORTHOMCL5636	Q495T6	MMEL1_HUMAN	MMEL1	HUMAN	membrane metalloendopeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:14668]
ORTHOMCL5709	P26232	CTNA2_HUMAN	CTNA2	HUMAN	catenin alpha 2 [Source:HGNC Symbol;Acc:HGNC:2510]
ORTHOMCL5726	Q92930	RAB8B_HUMAN	RAB8B	HUMAN	RAB8B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:30273]
ORTHOMCL5744	Q99816	TS101_HUMAN	TS101	HUMAN	tumor susceptibility 101 [Source:HGNC Symbol;Acc:HGNC:15971]
ORTHOMCL5776	P51512	MMP16_HUMAN	MMP16	HUMAN	matrix metallopeptidase 16 [Source:HGNC Symbol;Acc:HGNC:7162]
ORTHOMCL5806	P18089	ADA2B_HUMAN	ADA2B	HUMAN	adrenoceptor alpha 2B [Source:HGNC Symbol;Acc:HGNC:282]
ORTHOMCL5822	Q9Y5B8	NDK7_HUMAN	NDK7	HUMAN	NME/NM23 family member 7 [Source:HGNC Symbol;Acc:HGNC:20461]
ORTHOMCL5865	Q10588	BST1_HUMAN	BST1	HUMAN	bone marrow stromal cell antigen 1 [Source:HGNC Symbol;Acc:HGNC:1118]
ORTHOMCL5881	Q8WW01	SEN15_HUMAN	SEN15	HUMAN	tRNA splicing endonuclease subunit 15 [Source:HGNC Symbol;Acc:HGNC:16791]
ORTHOMCL5889	Q6UX73	CP089_HUMAN	CP089	HUMAN	chromosome 16 open reading frame 89 [Source:HGNC Symbol;Acc:HGNC:28687]
ORTHOMCL5941	Q5T089	MORN1_HUMAN	MORN1	HUMAN	MORN repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:25852]
ORTHOMCL5978	Q96KC8	DNJC1_HUMAN	DNJC1	HUMAN	DnaJ heat shock protein family (Hsp40) member C1 [Source:HGNC Symbol;Acc:HGNC:20090]
ORTHOMCL6140	P46531	NOTC1_HUMAN	NOTC1	HUMAN	notch 1 [Source:HGNC Symbol;Acc:HGNC:7881]
ORTHOMCL6156	P19878	NCF2_HUMAN	NCF2	HUMAN	neutrophil cytosolic factor 2 [Source:HGNC Symbol;Acc:HGNC:7661]
ORTHOMCL6182	Q8N371	KDM8_HUMAN	KDM8	HUMAN	lysine demethylase 8 [Source:HGNC Symbol;Acc:HGNC:25840]
ORTHOMCL6265	Q5T8D3	ACBD5_HUMAN	ACBD5	HUMAN	acyl-CoA binding domain containing 5 [Source:HGNC Symbol;Acc:HGNC:23338]
ORTHOMCL6277	Q9UGP8	SEC63_HUMAN	SEC63	HUMAN	SEC63 homolog, protein translocation regulator [Source:HGNC Symbol;Acc:HGNC:21082]
ORTHOMCL6279	O43147	SGSM2_HUMAN	SGSM2	HUMAN	small G protein signaling modulator 2 [Source:HGNC Symbol;Acc:HGNC:29026]
ORTHOMCL6283	Q14160	SCRIB_HUMAN	SCRIB	HUMAN	scribbled planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:30377]
ORTHOMCL6307	Q13480	GAB1_HUMAN	GAB1	HUMAN	GRB2 associated binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4066]
ORTHOMCL6311	Q14409	GLPK3_HUMAN	GLPK3	HUMAN	glycerol kinase 3 pseudogene [Source:HGNC Symbol;Acc:HGNC:4292]
ORTHOMCL6317	Q9BX70	BTBD2_HUMAN	BTBD2	HUMAN	BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:15504]
ORTHOMCL6353	Q8TA86	RP9_HUMAN	RP9	HUMAN	RP9, pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:10288]
ORTHOMCL6360	Q96MD7	CI085_HUMAN	CI085	HUMAN	chromosome 9 open reading frame 85 [Source:HGNC Symbol;Acc:HGNC:28784]
ORTHOMCL6368	Q8NB59	SYT14_HUMAN	SYT14	HUMAN	synaptotagmin 14 [Source:HGNC Symbol;Acc:HGNC:23143]
ORTHOMCL6369	P18405	S5A1_HUMAN	S5A1	HUMAN	steroid 5 alpha-reductase 1 [Source:HGNC Symbol;Acc:HGNC:11284]
ORTHOMCL6389	Q9BXF3	CECR2_HUMAN	CECR2	HUMAN	CECR2, histone acetyl-lysine reader [Source:HGNC Symbol;Acc:HGNC:1840]
ORTHOMCL6417	A2A3L6	TTC24_HUMAN	TTC24	HUMAN	tetratricopeptide repeat domain 24 [Source:HGNC Symbol;Acc:HGNC:32348]
ORTHOMCL6429	Q9ULJ8	NEB1_HUMAN	NEB1	HUMAN	protein phosphatase 1 regulatory subunit 9A [Source:HGNC Symbol;Acc:HGNC:14946]
ORTHOMCL6493	Q96I15	SCLY_HUMAN	SCLY	HUMAN	selenocysteine lyase [Source:HGNC Symbol;Acc:HGNC:18161]
ORTHOMCL6536	C9JJ37	BTBDJ_HUMAN	BTBDJ	HUMAN	BTB domain containing 19 [Source:HGNC Symbol;Acc:HGNC:27145]
ORTHOMCL6580	Q9H6E4	CC134_HUMAN	CC134	HUMAN	coiled-coil domain containing 134 [Source:HGNC Symbol;Acc:HGNC:26185]
ORTHOMCL6585	Q05084	ICA69_HUMAN	ICA69	HUMAN	islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343]
ORTHOMCL6664	Q14192	FHL2_HUMAN	FHL2	HUMAN	four and a half LIM domains 2 [Source:HGNC Symbol;Acc:HGNC:3703]
ORTHOMCL6665	P15170	ERF3A_HUMAN	ERF3A	HUMAN	G1 to S phase transition 1 [Source:HGNC Symbol;Acc:HGNC:4621]
ORTHOMCL6705	Q92626	PXDN_HUMAN	PXDN	HUMAN	peroxidasin [Source:HGNC Symbol;Acc:HGNC:14966]
ORTHOMCL6793	Q7Z6B0	CCD91_HUMAN	CCD91	HUMAN	coiled-coil domain containing 91 [Source:HGNC Symbol;Acc:HGNC:24855]
ORTHOMCL6805	Q6P2H3	CEP85_HUMAN	CEP85	HUMAN	centrosomal protein 85 [Source:HGNC Symbol;Acc:HGNC:25309]
ORTHOMCL6812	Q92738	US6NL_HUMAN	US6NL	HUMAN	USP6 N-terminal like [Source:HGNC Symbol;Acc:HGNC:16858]
ORTHOMCL6813	Q01973	ROR1_HUMAN	ROR1	HUMAN	receptor tyrosine kinase like orphan receptor 1 [Source:HGNC Symbol;Acc:HGNC:10256]
ORTHOMCL6862	O15516	CLOCK_HUMAN	CLOCK	HUMAN	clock circadian regulator [Source:HGNC Symbol;Acc:HGNC:2082]
ORTHOMCL6865	P56706	WNT7B_HUMAN	WNT7B	HUMAN	Wnt family member 7B [Source:HGNC Symbol;Acc:HGNC:12787]
ORTHOMCL6923	P82914	RT15_HUMAN	RT15	HUMAN	mitochondrial ribosomal protein S15 [Source:HGNC Symbol;Acc:HGNC:14504]
ORTHOMCL7183	Q9Y278	HS3S2_HUMAN	HS3S2	HUMAN	heparan sulfate-glucosamine 3-sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:5195]
ORTHOMCL7223	Q9BXW7	HDHD5_HUMAN	HDHD5	HUMAN	haloacid dehalogenase like hydrolase domain containing 5 [Source:HGNC Symbol;Acc:HGNC:1843]
ORTHOMCL7237	O75563	SKAP2_HUMAN	SKAP2	HUMAN	src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687]
ORTHOMCL7242	P27986	P85A_HUMAN	P85A	HUMAN	phosphoinositide-3-kinase regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8979]
ORTHOMCL7249	Q9H788	SH24A_HUMAN	SH24A	HUMAN	SH2 domain containing 4A [Source:HGNC Symbol;Acc:HGNC:26102]
ORTHOMCL7344	Q96FV0	LRC46_HUMAN	LRC46	HUMAN	leucine rich repeat containing 46 [Source:HGNC Symbol;Acc:HGNC:25047]
ORTHOMCL7434	Q9NVU0	RPC5_HUMAN	RPC5	HUMAN	RNA polymerase III subunit E [Source:HGNC Symbol;Acc:HGNC:30347]
ORTHOMCL7446	O15034	RIMB2_HUMAN	RIMB2	HUMAN	RIMS binding protein 2 [Source:HGNC Symbol;Acc:HGNC:30339]
ORTHOMCL7480	P11387	TOP1_HUMAN	TOP1	HUMAN	DNA topoisomerase I [Source:HGNC Symbol;Acc:HGNC:11986]
ORTHOMCL7508	P49757	NUMB_HUMAN	NUMB	HUMAN	NUMB, endocytic adaptor protein [Source:HGNC Symbol;Acc:HGNC:8060]
ORTHOMCL7515	Q8NDZ4	DIA1_HUMAN	DIA1	HUMAN	chromosome 3 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:28490]
ORTHOMCL7549	P29371	NK3R_HUMAN	NK3R	HUMAN	tachykinin receptor 3 [Source:HGNC Symbol;Acc:HGNC:11528]
ORTHOMCL7569	O14672	ADA10_HUMAN	ADA10	HUMAN	ADAM metallopeptidase domain 10 [Source:HGNC Symbol;Acc:HGNC:188]
ORTHOMCL7611	Q96G27	WBP1_HUMAN	WBP1	HUMAN	WW domain binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12737]
ORTHOMCL7642	P16157	ANK1_HUMAN	ANK1	HUMAN	ankyrin 1 [Source:HGNC Symbol;Acc:HGNC:492]
ORTHOMCL7648	Q8TEB9	RHBL4_HUMAN	RHBL4	HUMAN	rhomboid domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23081]
ORTHOMCL7651	P41214	EIF2D_HUMAN	EIF2D	HUMAN	eukaryotic translation initiation factor 2D [Source:HGNC Symbol;Acc:HGNC:6583]
ORTHOMCL7709	Q6ZQX7	LIAT1_HUMAN	LIAT1	HUMAN	chromosome 17 open reading frame 97 [Source:HGNC Symbol;Acc:HGNC:33800]
ORTHOMCL7718	Q9Y6P5	SESN1_HUMAN	SESN1	HUMAN	sestrin 1 [Source:HGNC Symbol;Acc:HGNC:21595]
ORTHOMCL7800	Q9BV23	ABHD6_HUMAN	ABHD6	HUMAN	abhydrolase domain containing 6 [Source:HGNC Symbol;Acc:HGNC:21398]
ORTHOMCL8031	Q8NBP5	MFSD9_HUMAN	MFSD9	HUMAN	major facilitator superfamily domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28158]
ORTHOMCL8112	Q17RW2	COOA1_HUMAN	COOA1	HUMAN	collagen type XXIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:20821]
ORTHOMCL8133	Q15063	POSTN_HUMAN	POSTN	HUMAN	periostin [Source:HGNC Symbol;Acc:HGNC:16953]
ORTHOMCL8154	Q9H706	GARE1_HUMAN	GARE1	HUMAN	GRB2 associated regulator of MAPK1 subtype 1 [Source:HGNC Symbol;Acc:HGNC:26136]
ORTHOMCL8168	Q13873	BMPR2_HUMAN	BMPR2	HUMAN	bone morphogenetic protein receptor type 2 [Source:HGNC Symbol;Acc:HGNC:1078]
ORTHOMCL8170	Q14157	UBP2L_HUMAN	UBP2L	HUMAN	ubiquitin associated protein 2 like [Source:HGNC Symbol;Acc:HGNC:29877]
ORTHOMCL8191	Q9HCD5	NCOA5_HUMAN	NCOA5	HUMAN	nuclear receptor coactivator 5 [Source:HGNC Symbol;Acc:HGNC:15909]
ORTHOMCL8207	Q08174	PCDH1_HUMAN	PCDH1	HUMAN	protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655]
ORTHOMCL8218	Q4LDE5	SVEP1_HUMAN	SVEP1	HUMAN	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]
ORTHOMCL8220	Q05086	UBE3A_HUMAN	UBE3A	HUMAN	ubiquitin protein ligase E3A [Source:HGNC Symbol;Acc:HGNC:12496]
ORTHOMCL8256	Q96GD3	SCMH1_HUMAN	SCMH1	HUMAN	Scm polycomb group protein homolog 1 [Source:HGNC Symbol;Acc:HGNC:19003]
ORTHOMCL8280	Q8IWX8	CHERP_HUMAN	CHERP	HUMAN	calcium homeostasis endoplasmic reticulum protein [Source:HGNC Symbol;Acc:HGNC:16930]
ORTHOMCL8331	O75909	CCNK_HUMAN	CCNK	HUMAN	cyclin K [Source:HGNC Symbol;Acc:HGNC:1596]
ORTHOMCL8341	Q5VW38	GP107_HUMAN	GP107	HUMAN	G protein-coupled receptor 107 [Source:HGNC Symbol;Acc:HGNC:17830]
ORTHOMCL8358	P53370	NUDT6_HUMAN	NUDT6	HUMAN	nudix hydrolase 6 [Source:HGNC Symbol;Acc:HGNC:8053]
ORTHOMCL8382	P08237	PFKAM_HUMAN	PFKAM	HUMAN	phosphofructokinase, muscle [Source:HGNC Symbol;Acc:HGNC:8877]
ORTHOMCL8383	Q9NTJ5	SAC1_HUMAN	SAC1	HUMAN	SAC1 like phosphatidylinositide phosphatase [Source:HGNC Symbol;Acc:HGNC:17059]
ORTHOMCL8391	Q5T5P2	SKT_HUMAN	SKT	HUMAN	KIAA1217 [Source:HGNC Symbol;Acc:HGNC:25428]
ORTHOMCL8401	O43602	DCX_HUMAN	DCX	HUMAN	doublecortin [Source:HGNC Symbol;Acc:HGNC:2714]
ORTHOMCL8405	P30085	KCY_HUMAN	KCY	HUMAN	cytidine/uridine monophosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:18170]
ORTHOMCL8423	O76095	JTB_HUMAN	JTB	HUMAN	jumping translocation breakpoint [Source:HGNC Symbol;Acc:HGNC:6201]
ORTHOMCL8431	O94827	PKHG5_HUMAN	PKHG5	HUMAN	pleckstrin homology and RhoGEF domain containing G5 [Source:HGNC Symbol;Acc:HGNC:29105]
ORTHOMCL8481	P11717	MPRI_HUMAN	MPRI	HUMAN	insulin like growth factor 2 receptor [Source:HGNC Symbol;Acc:HGNC:5467]
ORTHOMCL8489	P25100	ADA1D_HUMAN	ADA1D	HUMAN	adrenoceptor alpha 1D [Source:HGNC Symbol;Acc:HGNC:280]
ORTHOMCL8494	Q01484	ANK2_HUMAN	ANK2	HUMAN	ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]
ORTHOMCL8509	Q9BZ19	ANR60_HUMAN	ANR60	HUMAN	ankyrin repeat domain 60 [Source:HGNC Symbol;Acc:HGNC:16217]
ORTHOMCL8518	Q9NP66	HM20A_HUMAN	HM20A	HUMAN	high mobility group 20A [Source:HGNC Symbol;Acc:HGNC:5001]
ORTHOMCL8543	O14672	ADA10_HUMAN	ADA10	HUMAN	ADAM metallopeptidase domain 10 [Source:HGNC Symbol;Acc:HGNC:188]
ORTHOMCL8547	Q9UBH6	XPR1_HUMAN	XPR1	HUMAN	xenotropic and polytropic retrovirus receptor 1 [Source:HGNC Symbol;Acc:HGNC:12827]
ORTHOMCL8569	Q12986	NFX1_HUMAN	NFX1	HUMAN	nuclear transcription factor, X-box binding 1 [Source:HGNC Symbol;Acc:HGNC:7803]
ORTHOMCL8609	Q5TZA2	CROCC_HUMAN	CROCC	HUMAN	ciliary rootlet coiled-coil, rootletin [Source:HGNC Symbol;Acc:HGNC:21299]
ORTHOMCL8623	Q6VMQ6	MCAF1_HUMAN	MCAF1	HUMAN	activating transcription factor 7 interacting protein [Source:HGNC Symbol;Acc:HGNC:20092]
ORTHOMCL8631	Q9H4G4	GAPR1_HUMAN	GAPR1	HUMAN	GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007]
ORTHOMCL8655	O75096	LRP4_HUMAN	LRP4	HUMAN	LDL receptor related protein 4 [Source:HGNC Symbol;Acc:HGNC:6696]
ORTHOMCL8658	Q14315	FLNC_HUMAN	FLNC	HUMAN	filamin C [Source:HGNC Symbol;Acc:HGNC:3756]
ORTHOMCL8674	Q14151	SAFB2_HUMAN	SAFB2	HUMAN	scaffold attachment factor B2 [Source:HGNC Symbol;Acc:HGNC:21605]
ORTHOMCL8697	Q08378	GOGA3_HUMAN	GOGA3	HUMAN	golgin A3 [Source:HGNC Symbol;Acc:HGNC:4426]
ORTHOMCL8727	Q9UJU6	DBNL_HUMAN	DBNL	HUMAN	drebrin like [Source:HGNC Symbol;Acc:HGNC:2696]
ORTHOMCL8731	Q6IPM2	IQCE_HUMAN	IQCE	HUMAN	IQ motif containing E [Source:HGNC Symbol;Acc:HGNC:29171]
ORTHOMCL8853	P46940	IQGA1_HUMAN	IQGA1	HUMAN	IQ motif containing GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:6110]
ORTHOMCL8882	Q8WXK4	ASB12_HUMAN	ASB12	HUMAN	ankyrin repeat and SOCS box containing 12 [Source:HGNC Symbol;Acc:HGNC:19763]
ORTHOMCL9045	Q96MS0	ROBO3_HUMAN	ROBO3	HUMAN	roundabout guidance receptor 3 [Source:HGNC Symbol;Acc:HGNC:13433]
ORTHOMCL9052	Q7Z407	CSMD3_HUMAN	CSMD3	HUMAN	CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291]
ORTHOMCL9071	Q9P287	BCCIP_HUMAN	BCCIP	HUMAN	BRCA2 and CDKN1A interacting protein [Source:HGNC Symbol;Acc:HGNC:978]
ORTHOMCL9089	Q6ZT07	TBCD9_HUMAN	TBCD9	HUMAN	TBC1 domain family member 9 [Source:HGNC Symbol;Acc:HGNC:21710]
ORTHOMCL9100	P49915	GUAA_HUMAN	GUAA	HUMAN	guanine monophosphate synthase [Source:HGNC Symbol;Acc:HGNC:4378]
ORTHOMCL9113	Q8NCA5	FA98A_HUMAN	FA98A	HUMAN	family with sequence similarity 98 member A [Source:HGNC Symbol;Acc:HGNC:24520]
ORTHOMCL9150	Q96SU4	OSBL9_HUMAN	OSBL9	HUMAN	oxysterol binding protein like 9 [Source:HGNC Symbol;Acc:HGNC:16386]
ORTHOMCL9155	P10075	GLI4_HUMAN	GLI4	HUMAN	GLI family zinc finger 4 [Source:HGNC Symbol;Acc:HGNC:4320]
ORTHOMCL9197	Q96ER3	SAAL1_HUMAN	SAAL1	HUMAN	serum amyloid A like 1 [Source:HGNC Symbol;Acc:HGNC:25158]
ORTHOMCL9204	Q3V6T2	GRDN_HUMAN	GRDN	HUMAN	coiled-coil domain containing 88A [Source:HGNC Symbol;Acc:HGNC:25523]
ORTHOMCL9214	Q96M20	CNBD2_HUMAN	CNBD2	HUMAN	cyclic nucleotide binding domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16145]
ORTHOMCL9279	Q53G59	KLH12_HUMAN	KLH12	HUMAN	kelch like family member 12 [Source:HGNC Symbol;Acc:HGNC:19360]
ORTHOMCL9280	P54886	P5CS_HUMAN	P5CS	HUMAN	aldehyde dehydrogenase 18 family member A1 [Source:HGNC Symbol;Acc:HGNC:9722]
ORTHOMCL9294	Q8NFG4	FLCN_HUMAN	FLCN	HUMAN	folliculin [Source:HGNC Symbol;Acc:HGNC:27310]
ORTHOMCL9310	Q13322	GRB10_HUMAN	GRB10	HUMAN	growth factor receptor bound protein 10 [Source:HGNC Symbol;Acc:HGNC:4564]
ORTHOMCL9363	O95876	FRITZ_HUMAN	FRITZ	HUMAN	WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027]
ORTHOMCL9365	O43934	MFS11_HUMAN	MFS11	HUMAN	major facilitator superfamily domain containing 11 [Source:HGNC Symbol;Acc:HGNC:25458]
ORTHOMCL9515	O43347	MSI1H_HUMAN	MSI1H	HUMAN	musashi RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7330]
ORTHOMCL9526	O60306	AQR_HUMAN	AQR	HUMAN	aquarius intron-binding spliceosomal factor [Source:HGNC Symbol;Acc:HGNC:29513]
ORTHOMCL9565	Q7Z4V5	HDGR2_HUMAN	HDGR2	HUMAN	HDGF like 2 [Source:HGNC Symbol;Acc:HGNC:14680]
ORTHOMCL9584	Q8TF40	FNIP1_HUMAN	FNIP1	HUMAN	folliculin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29418]
ORTHOMCL9600	O75694	NU155_HUMAN	NU155	HUMAN	nucleoporin 155 [Source:HGNC Symbol;Acc:HGNC:8063]
ORTHOMCL9615	P50613	CDK7_HUMAN	CDK7	HUMAN	cyclin dependent kinase 7 [Source:HGNC Symbol;Acc:HGNC:1778]
ORTHOMCL9621	Q96FV9	THOC1_HUMAN	THOC1	HUMAN	THO complex 1 [Source:HGNC Symbol;Acc:HGNC:19070]
ORTHOMCL9649	Q9P2K9	DISP3_HUMAN	DISP3	HUMAN	dispatched RND transporter family member 3 [Source:HGNC Symbol;Acc:HGNC:29251]
ORTHOMCL9659	Q6ZMJ2	SCAR5_HUMAN	SCAR5	HUMAN	scavenger receptor class A member 5 [Source:HGNC Symbol;Acc:HGNC:28701]
ORTHOMCL9682	Q17RW2	COOA1_HUMAN	COOA1	HUMAN	collagen type XXIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:20821]
ORTHOMCL9700	Q8IZJ3	CPMD8_HUMAN	CPMD8	HUMAN	C3 and PZP like, alpha-2-macroglobulin domain containing 8 [Source:HGNC Symbol;Acc:HGNC:23228]
ORTHOMCL9701	O43897	TLL1_HUMAN	TLL1	HUMAN	tolloid like 1 [Source:HGNC Symbol;Acc:HGNC:11843]
ORTHOMCL9715	Q8WVL7	ANR49_HUMAN	ANR49	HUMAN	ankyrin repeat domain 49 [Source:HGNC Symbol;Acc:HGNC:25970]
ORTHOMCL9782	Q6ZNE9	RUFY4_HUMAN	RUFY4	HUMAN	RUN and FYVE domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24804]
ORTHOMCL9817	Q6P161	RM54_HUMAN	RM54	HUMAN	mitochondrial ribosomal protein L54 [Source:HGNC Symbol;Acc:HGNC:16685]
ORTHOMCL9832	A6NEN9	CX065_HUMAN	CX065	HUMAN	chromosome X open reading frame 65 [Source:HGNC Symbol;Acc:HGNC:33713]
ORTHOMCL9932	O95935	TBX18_HUMAN	TBX18	HUMAN	T-box 18 [Source:HGNC Symbol;Acc:HGNC:11595]
ORTHOMCL10035	Q5VUE5	CA053_HUMAN	CA053	HUMAN	chromosome 1 open reading frame 53 [Source:HGNC Symbol;Acc:HGNC:30003]
ORTHOMCL10619	O75970	MPDZ_HUMAN	MPDZ	HUMAN	multiple PDZ domain crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:7208]
ORTHOMCL10640	O00602	FCN1_HUMAN	FCN1	HUMAN	ficolin 1 [Source:HGNC Symbol;Acc:HGNC:3623]
ORTHOMCL10762	Q9Y2R5	RT17_HUMAN	RT17	HUMAN	mitochondrial ribosomal protein S17 [Source:HGNC Symbol;Acc:HGNC:14047]
ORTHOMCL10770	O00124	UBXN8_HUMAN	UBXN8	HUMAN	UBX domain protein 8 [Source:HGNC Symbol;Acc:HGNC:30307]
ORTHOMCL10793	Q9BRD0	BUD13_HUMAN	BUD13	HUMAN	BUD13 homolog [Source:HGNC Symbol;Acc:HGNC:28199]
ORTHOMCL10922	Q5TCQ9	MAGI3_HUMAN	MAGI3	HUMAN	membrane associated guanylate kinase, WW and PDZ domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29647]
ORTHOMCL10931	A8K979	ERI2_HUMAN	ERI2	HUMAN	ERI1 exoribonuclease family member 2 [Source:HGNC Symbol;Acc:HGNC:30541]
ORTHOMCL11101	B1AK53	ESPN_HUMAN	ESPN	HUMAN	espin [Source:HGNC Symbol;Acc:HGNC:13281]
ORTHOMCL11506	Q9UKP5	ATS6_HUMAN	ATS6	HUMAN	ADAM metallopeptidase with thrombospondin type 1 motif 6 [Source:HGNC Symbol;Acc:HGNC:222]
ORTHOMCL11595	Q9UBD5	ORC3_HUMAN	ORC3	HUMAN	origin recognition complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:8489]
ORTHOMCL11623	O95870	ABHGA_HUMAN	ABHGA	HUMAN	abhydrolase domain containing 16A [Source:HGNC Symbol;Acc:HGNC:13921]
ORTHOMCL11746	O95185	UNC5C_HUMAN	UNC5C	HUMAN	unc-5 netrin receptor C [Source:HGNC Symbol;Acc:HGNC:12569]
ORTHOMCL11757	Q5TCZ1	SPD2A_HUMAN	SPD2A	HUMAN	SH3 and PX domains 2A [Source:HGNC Symbol;Acc:HGNC:23664]
ORTHOMCL11879	Q9UQB8	BAIP2_HUMAN	BAIP2	HUMAN	BAI1 associated protein 2 [Source:HGNC Symbol;Acc:HGNC:947]
ORTHOMCL12009	Q7RTR2	NLRC3_HUMAN	NLRC3	HUMAN	NLR family CARD domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29889]
ORTHOMCL13168	A4D0V7	CPED1_HUMAN	CPED1	HUMAN	cadherin like and PC-esterase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26159]
ORTHOMCL13628	Q15399	TLR1_HUMAN	TLR1	HUMAN	toll like receptor 1 [Source:HGNC Symbol;Acc:HGNC:11847]
ORTHOMCL13757	Q68CZ1	FTM_HUMAN	FTM	HUMAN	RPGRIP1 like [Source:HGNC Symbol;Acc:HGNC:29168]
ORTHOMCL13788	Q3YBR2	TBRG1_HUMAN	TBRG1	HUMAN	transforming growth factor beta regulator 1 [Source:HGNC Symbol;Acc:HGNC:29551]
ORTHOMCL13899	Q13200	PSMD2_HUMAN	PSMD2	HUMAN	proteasome 26S subunit, non-ATPase 2 [Source:HGNC Symbol;Acc:HGNC:9559]
ORTHOMCL14181	Q7Z407	CSMD3_HUMAN	CSMD3	HUMAN	CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291]
ORTHOMCL14258	P53814	SMTN_HUMAN	SMTN	HUMAN	smoothelin [Source:HGNC Symbol;Acc:HGNC:11126]
ORTHOMCL14279	O75832	PSD10_HUMAN	PSD10	HUMAN	proteasome 26S subunit, non-ATPase 10 [Source:HGNC Symbol;Acc:HGNC:9555]
ORTHOMCL14860	Q9H0J9	PAR12_HUMAN	PAR12	HUMAN	poly(ADP-ribose) polymerase family member 12 [Source:HGNC Symbol;Acc:HGNC:21919]
ORTHOMCL15922	O60494	CUBN_HUMAN	CUBN	HUMAN	cubilin [Source:HGNC Symbol;Acc:HGNC:2548]
ORTHOMCL15926	Q12767	TMM94_HUMAN	TMM94	HUMAN	transmembrane protein 94 [Source:HGNC Symbol;Acc:HGNC:28983]
ORTHOMCL15984	Q4LDE5	SVEP1_HUMAN	SVEP1	HUMAN	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]
ORTHOMCL16201	A1KZ92	PXDNL_HUMAN	PXDNL	HUMAN	peroxidasin like [Source:HGNC Symbol;Acc:HGNC:26359]
