ortho	swissProt	name	egn	db	description
1144	ORTHOMCL9068	P85299	PRR5_HUMAN	PRR5	HUMAN	proline rich 5 [Source:HGNC Symbol;Acc:HGNC:31682]
1145	ORTHOMCL9071	Q9P287	BCCIP_HUMAN	BCCIP	HUMAN	BRCA2 and CDKN1A interacting protein [Source:HGNC Symbol;Acc:HGNC:978]
1146	ORTHOMCL9079	Q86XZ4	SPAS2_HUMAN	SPAS2	HUMAN	spermatogenesis associated serine rich 2 [Source:HGNC Symbol;Acc:HGNC:18650]
1147	ORTHOMCL9089	Q6ZT07	TBCD9_HUMAN	TBCD9	HUMAN	TBC1 domain family member 9 [Source:HGNC Symbol;Acc:HGNC:21710]
1148	ORTHOMCL9093	A3KN83	SBNO1_HUMAN	SBNO1	HUMAN	strawberry notch homolog 1 [Source:HGNC Symbol;Acc:HGNC:22973]
1149	ORTHOMCL9100	P49915	GUAA_HUMAN	GUAA	HUMAN	guanine monophosphate synthase [Source:HGNC Symbol;Acc:HGNC:4378]
1150	ORTHOMCL9113	Q8NCA5	FA98A_HUMAN	FA98A	HUMAN	family with sequence similarity 98 member A [Source:HGNC Symbol;Acc:HGNC:24520]
1151	ORTHOMCL9115	P0CAP2	GRL1A_HUMAN	GRL1A	HUMAN	RNA polymerase II subunit M [Source:HGNC Symbol;Acc:HGNC:14862]
1152	ORTHOMCL9123	Q9H892	TTC12_HUMAN	TTC12	HUMAN	tetratricopeptide repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:23700]
1153	ORTHOMCL9136	P27694	RFA1_HUMAN	RFA1	HUMAN	replication protein A1 [Source:HGNC Symbol;Acc:HGNC:10289]
1154	ORTHOMCL9148	Q9P2R6	RERE_HUMAN	RERE	HUMAN	arginine-glutamic acid dipeptide repeats [Source:HGNC Symbol;Acc:HGNC:9965]
1155	ORTHOMCL9150	Q96SU4	OSBL9_HUMAN	OSBL9	HUMAN	oxysterol binding protein like 9 [Source:HGNC Symbol;Acc:HGNC:16386]
1156	ORTHOMCL9155	P10075	GLI4_HUMAN	GLI4	HUMAN	GLI family zinc finger 4 [Source:HGNC Symbol;Acc:HGNC:4320]
1157	ORTHOMCL9156	Q6MZW2	FSTL4_HUMAN	FSTL4	HUMAN	follistatin like 4 [Source:HGNC Symbol;Acc:HGNC:21389]
1158	ORTHOMCL9174	Q92624	APBP2_HUMAN	APBP2	HUMAN	amyloid beta precursor protein binding protein 2 [Source:HGNC Symbol;Acc:HGNC:622]
1159	ORTHOMCL9175	Q8IVH2	FOXP4_HUMAN	FOXP4	HUMAN	forkhead box P4 [Source:HGNC Symbol;Acc:HGNC:20842]
1160	ORTHOMCL9184	Q02410	APBA1_HUMAN	APBA1	HUMAN	amyloid beta precursor protein binding family A member 1 [Source:HGNC Symbol;Acc:HGNC:578]
1161	ORTHOMCL9197	Q96ER3	SAAL1_HUMAN	SAAL1	HUMAN	serum amyloid A like 1 [Source:HGNC Symbol;Acc:HGNC:25158]
1162	ORTHOMCL9204	Q3V6T2	GRDN_HUMAN	GRDN	HUMAN	coiled-coil domain containing 88A [Source:HGNC Symbol;Acc:HGNC:25523]
1163	ORTHOMCL9214	Q96M20	CNBD2_HUMAN	CNBD2	HUMAN	cyclic nucleotide binding domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16145]
1164	ORTHOMCL9261	O15431	COPT1_HUMAN	COPT1	HUMAN	solute carrier family 31 member 1 [Source:HGNC Symbol;Acc:HGNC:11016]
1165	ORTHOMCL9264	Q96M60	F227B_HUMAN	F227B	HUMAN	family with sequence similarity 227 member B [Source:HGNC Symbol;Acc:HGNC:26543]
1166	ORTHOMCL9266	Q13619	CUL4A_HUMAN	CUL4A	HUMAN	cullin 4A [Source:HGNC Symbol;Acc:HGNC:2554]
1167	ORTHOMCL9279	Q53G59	KLH12_HUMAN	KLH12	HUMAN	kelch like family member 12 [Source:HGNC Symbol;Acc:HGNC:19360]
1168	ORTHOMCL9280	P54886	P5CS_HUMAN	P5CS	HUMAN	aldehyde dehydrogenase 18 family member A1 [Source:HGNC Symbol;Acc:HGNC:9722]
1169	ORTHOMCL9294	Q8NFG4	FLCN_HUMAN	FLCN	HUMAN	folliculin [Source:HGNC Symbol;Acc:HGNC:27310]
1170	ORTHOMCL9299	Q9BZE0	GLIS2_HUMAN	GLIS2	HUMAN	GLIS family zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:29450]
1171	ORTHOMCL9303	Q6IQ20	NAPEP_HUMAN	NAPEP	HUMAN	N-acyl phosphatidylethanolamine phospholipase D [Source:HGNC Symbol;Acc:HGNC:21683]
1172	ORTHOMCL9310	Q13322	GRB10_HUMAN	GRB10	HUMAN	growth factor receptor bound protein 10 [Source:HGNC Symbol;Acc:HGNC:4564]
1173	ORTHOMCL9363	O95876	FRITZ_HUMAN	FRITZ	HUMAN	WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027]
1174	ORTHOMCL9365	O43934	MFS11_HUMAN	MFS11	HUMAN	major facilitator superfamily domain containing 11 [Source:HGNC Symbol;Acc:HGNC:25458]
1175	ORTHOMCL9367	O60503	ADCY9_HUMAN	ADCY9	HUMAN	adenylate cyclase 9 [Source:HGNC Symbol;Acc:HGNC:240]
1176	ORTHOMCL9380	Q15542	TAF5_HUMAN	TAF5	HUMAN	TATA-box binding protein associated factor 5 [Source:HGNC Symbol;Acc:HGNC:11539]
1177	ORTHOMCL9392	Q96QT6	PHF12_HUMAN	PHF12	HUMAN	PHD finger protein 12 [Source:HGNC Symbol;Acc:HGNC:20816]
1178	ORTHOMCL9414	O95620	DUS4L_HUMAN	DUS4L	HUMAN	dihydrouridine synthase 4 like [Source:HGNC Symbol;Acc:HGNC:21517]
1179	ORTHOMCL9433	Q09470	KCNA1_HUMAN	KCNA1	HUMAN	potassium voltage-gated channel subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:6218]
1180	ORTHOMCL9461	Q9NY93	DDX56_HUMAN	DDX56	HUMAN	DEAD-box helicase 56 [Source:HGNC Symbol;Acc:HGNC:18193]
1181	ORTHOMCL9482	P07996	TSP1_HUMAN	TSP1	HUMAN	thrombospondin 1 [Source:HGNC Symbol;Acc:HGNC:11785]
1182	ORTHOMCL9498	Q8NFW1	COMA1_HUMAN	COMA1	HUMAN	collagen type XXII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22989]
1183	ORTHOMCL9511	Q15853	USF2_HUMAN	USF2	HUMAN	upstream transcription factor 2, c-fos interacting [Source:HGNC Symbol;Acc:HGNC:12594]
1184	ORTHOMCL9515	O43347	MSI1H_HUMAN	MSI1H	HUMAN	musashi RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7330]
1185	ORTHOMCL9526	O60306	AQR_HUMAN	AQR	HUMAN	aquarius intron-binding spliceosomal factor [Source:HGNC Symbol;Acc:HGNC:29513]
1186	ORTHOMCL9529	Q14974	IMB1_HUMAN	IMB1	HUMAN	karyopherin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6400]
1187	ORTHOMCL9565	Q7Z4V5	HDGR2_HUMAN	HDGR2	HUMAN	HDGF like 2 [Source:HGNC Symbol;Acc:HGNC:14680]
1188	ORTHOMCL9580	Q86Z20	CC125_HUMAN	CC125	HUMAN	coiled-coil domain containing 125 [Source:HGNC Symbol;Acc:HGNC:28924]
1189	ORTHOMCL9584	Q8TF40	FNIP1_HUMAN	FNIP1	HUMAN	folliculin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29418]
1190	ORTHOMCL9586	Q13905	RPGF1_HUMAN	RPGF1	HUMAN	Rap guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:4568]
1191	ORTHOMCL9595	Q8IZD4	DCP1B_HUMAN	DCP1B	HUMAN	decapping mRNA 1B [Source:HGNC Symbol;Acc:HGNC:24451]
1192	ORTHOMCL9600	O75694	NU155_HUMAN	NU155	HUMAN	nucleoporin 155 [Source:HGNC Symbol;Acc:HGNC:8063]
1193	ORTHOMCL9615	P50613	CDK7_HUMAN	CDK7	HUMAN	cyclin dependent kinase 7 [Source:HGNC Symbol;Acc:HGNC:1778]
1194	ORTHOMCL9617	Q96N67	DOCK7_HUMAN	DOCK7	HUMAN	dedicator of cytokinesis 7 [Source:HGNC Symbol;Acc:HGNC:19190]
1195	ORTHOMCL9621	Q96FV9	THOC1_HUMAN	THOC1	HUMAN	THO complex 1 [Source:HGNC Symbol;Acc:HGNC:19070]
1196	ORTHOMCL9627	O15417	TNC18_HUMAN	TNC18	HUMAN	trinucleotide repeat containing 18 [Source:HGNC Symbol;Acc:HGNC:11962]
1197	ORTHOMCL9649	Q9P2K9	DISP3_HUMAN	DISP3	HUMAN	dispatched RND transporter family member 3 [Source:HGNC Symbol;Acc:HGNC:29251]
1198	ORTHOMCL9659	Q6ZMJ2	SCAR5_HUMAN	SCAR5	HUMAN	scavenger receptor class A member 5 [Source:HGNC Symbol;Acc:HGNC:28701]
1199	ORTHOMCL9678	P41180	CASR_HUMAN	CASR	HUMAN	calcium sensing receptor [Source:HGNC Symbol;Acc:HGNC:1514]
1200	ORTHOMCL9682	Q17RW2	COOA1_HUMAN	COOA1	HUMAN	collagen type XXIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:20821]
1201	ORTHOMCL9688	Q14118	DAG1_HUMAN	DAG1	HUMAN	dystroglycan 1 [Source:HGNC Symbol;Acc:HGNC:2666]
1202	ORTHOMCL9695	Q96RK4	BBS4_HUMAN	BBS4	HUMAN	Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969]
1203	ORTHOMCL9696	O75976	CBPD_HUMAN	CBPD	HUMAN	carboxypeptidase D [Source:HGNC Symbol;Acc:HGNC:2301]
1204	ORTHOMCL9700	Q8IZJ3	CPMD8_HUMAN	CPMD8	HUMAN	C3 and PZP like, alpha-2-macroglobulin domain containing 8 [Source:HGNC Symbol;Acc:HGNC:23228]
1205	ORTHOMCL9701	O43897	TLL1_HUMAN	TLL1	HUMAN	tolloid like 1 [Source:HGNC Symbol;Acc:HGNC:11843]
1206	ORTHOMCL9715	Q8WVL7	ANR49_HUMAN	ANR49	HUMAN	ankyrin repeat domain 49 [Source:HGNC Symbol;Acc:HGNC:25970]
1207	ORTHOMCL9722	Q9UPT6	JIP3_HUMAN	JIP3	HUMAN	mitogen-activated protein kinase 8 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:6884]
1208	ORTHOMCL9730	Q96P47	AGAP3_HUMAN	AGAP3	HUMAN	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:16923]
1209	ORTHOMCL9737	Q9NR82	KCNQ5_HUMAN	KCNQ5	HUMAN	potassium voltage-gated channel subfamily Q member 5 [Source:HGNC Symbol;Acc:HGNC:6299]
1210	ORTHOMCL9749	Q13615	MTMR3_HUMAN	MTMR3	HUMAN	myotubularin related protein 3 [Source:HGNC Symbol;Acc:HGNC:7451]
1211	ORTHOMCL9751	Q5W0V3	F16B1_HUMAN	F16B1	HUMAN	family with sequence similarity 160 member B1 [Source:HGNC Symbol;Acc:HGNC:29320]
1212	ORTHOMCL9774	Q8IYL2	TRM44_HUMAN	TRM44	HUMAN	tRNA methyltransferase 44 homolog [Source:HGNC Symbol;Acc:HGNC:26653]
1213	ORTHOMCL9776	Q92538	GBF1_HUMAN	GBF1	HUMAN	golgi brefeldin A resistant guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:4181]
1214	ORTHOMCL9782	Q6ZNE9	RUFY4_HUMAN	RUFY4	HUMAN	RUN and FYVE domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24804]
1215	ORTHOMCL9788	Q53TQ3	IN80D_HUMAN	IN80D	HUMAN	INO80 complex subunit D [Source:HGNC Symbol;Acc:HGNC:25997]
1216	ORTHOMCL9800	O14559	RHG33_HUMAN	RHG33	HUMAN	Rho GTPase activating protein 33 [Source:HGNC Symbol;Acc:HGNC:23085]
1217	ORTHOMCL9804	P36956	SRBP1_HUMAN	SRBP1	HUMAN	sterol regulatory element binding transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11289]
1218	ORTHOMCL9817	Q6P161	RM54_HUMAN	RM54	HUMAN	mitochondrial ribosomal protein L54 [Source:HGNC Symbol;Acc:HGNC:16685]
1219	ORTHOMCL9832	A6NEN9	CX065_HUMAN	CX065	HUMAN	chromosome X open reading frame 65 [Source:HGNC Symbol;Acc:HGNC:33713]
1220	ORTHOMCL9879	P51797	CLCN6_HUMAN	CLCN6	HUMAN	chloride voltage-gated channel 6 [Source:HGNC Symbol;Acc:HGNC:2024]
1221	ORTHOMCL9902	O43915	VEGFD_HUMAN	VEGFD	HUMAN	vascular endothelial growth factor D [Source:HGNC Symbol;Acc:HGNC:3708]
1222	ORTHOMCL9932	O95935	TBX18_HUMAN	TBX18	HUMAN	T-box 18 [Source:HGNC Symbol;Acc:HGNC:11595]
1223	ORTHOMCL9933	Q8NDN9	RCBT1_HUMAN	RCBT1	HUMAN	RCC1 and BTB domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:18243]
1224	ORTHOMCL9991	Q8NG68	TTL_HUMAN	TTL	HUMAN	tubulin tyrosine ligase [Source:HGNC Symbol;Acc:HGNC:21586]
1225	ORTHOMCL10035	Q5VUE5	CA053_HUMAN	CA053	HUMAN	chromosome 1 open reading frame 53 [Source:HGNC Symbol;Acc:HGNC:30003]
1226	ORTHOMCL10140	Q9H6P5	TASP1_HUMAN	TASP1	HUMAN	taspase 1 [Source:HGNC Symbol;Acc:HGNC:15859]
1227	ORTHOMCL10147	P08962	CD63_HUMAN	CD63	HUMAN	CD63 molecule [Source:HGNC Symbol;Acc:HGNC:1692]
1228	ORTHOMCL10158	A6NIV6	LRIQ4_HUMAN	LRIQ4	HUMAN	leucine rich repeats and IQ motif containing 4 [Source:HGNC Symbol;Acc:HGNC:34298]
1229	ORTHOMCL10176	O00463	TRAF5_HUMAN	TRAF5	HUMAN	TNF receptor associated factor 5 [Source:HGNC Symbol;Acc:HGNC:12035]
1230	ORTHOMCL10245	P22105	TENX_HUMAN	TENX	HUMAN	tenascin XB [Source:HGNC Symbol;Acc:HGNC:11976]
1231	ORTHOMCL10500	Q9BQ61	TRIR_HUMAN	TRIR	HUMAN	telomerase RNA component interacting RNase [Source:HGNC Symbol;Acc:HGNC:28424]
1232	ORTHOMCL10619	O75970	MPDZ_HUMAN	MPDZ	HUMAN	multiple PDZ domain crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:7208]
1233	ORTHOMCL10640	O00602	FCN1_HUMAN	FCN1	HUMAN	ficolin 1 [Source:HGNC Symbol;Acc:HGNC:3623]
1234	ORTHOMCL10660	O15033	AREL1_HUMAN	AREL1	HUMAN	apoptosis resistant E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:20363]
1235	ORTHOMCL10762	Q9Y2R5	RT17_HUMAN	RT17	HUMAN	mitochondrial ribosomal protein S17 [Source:HGNC Symbol;Acc:HGNC:14047]
1236	ORTHOMCL10770	O00124	UBXN8_HUMAN	UBXN8	HUMAN	UBX domain protein 8 [Source:HGNC Symbol;Acc:HGNC:30307]
1237	ORTHOMCL10793	Q9BRD0	BUD13_HUMAN	BUD13	HUMAN	BUD13 homolog [Source:HGNC Symbol;Acc:HGNC:28199]
1238	ORTHOMCL10832	P14866	HNRPL_HUMAN	HNRPL	HUMAN	heterogeneous nuclear ribonucleoprotein L [Source:HGNC Symbol;Acc:HGNC:5045]
1239	ORTHOMCL10885	Q16820	MEP1B_HUMAN	MEP1B	HUMAN	meprin A subunit beta [Source:HGNC Symbol;Acc:HGNC:7020]
1240	ORTHOMCL10912	Q8NC51	PAIRB_HUMAN	PAIRB	HUMAN	SERPINE1 mRNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17860]
1241	ORTHOMCL10922	Q5TCQ9	MAGI3_HUMAN	MAGI3	HUMAN	membrane associated guanylate kinase, WW and PDZ domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29647]
1242	ORTHOMCL10931	A8K979	ERI2_HUMAN	ERI2	HUMAN	ERI1 exoribonuclease family member 2 [Source:HGNC Symbol;Acc:HGNC:30541]
1243	ORTHOMCL11015	Q9NXS3	KLH28_HUMAN	KLH28	HUMAN	kelch like family member 28 [Source:HGNC Symbol;Acc:HGNC:19741]
1244	ORTHOMCL11101	B1AK53	ESPN_HUMAN	ESPN	HUMAN	espin [Source:HGNC Symbol;Acc:HGNC:13281]
1245	ORTHOMCL11177	Q5BJH7	YIF1B_HUMAN	YIF1B	HUMAN	Yip1 interacting factor homolog B, membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:30511]
1246	ORTHOMCL11397	Q86WA9	S2611_HUMAN	S2611	HUMAN	solute carrier family 26 member 11 [Source:HGNC Symbol;Acc:HGNC:14471]
1247	ORTHOMCL11465	O15021	MAST4_HUMAN	MAST4	HUMAN	microtubule associated serine/threonine kinase family member 4 [Source:HGNC Symbol;Acc:HGNC:19037]
1248	ORTHOMCL11506	Q9UKP5	ATS6_HUMAN	ATS6	HUMAN	ADAM metallopeptidase with thrombospondin type 1 motif 6 [Source:HGNC Symbol;Acc:HGNC:222]
1249	ORTHOMCL11519	Q01973	ROR1_HUMAN	ROR1	HUMAN	receptor tyrosine kinase like orphan receptor 1 [Source:HGNC Symbol;Acc:HGNC:10256]
1250	ORTHOMCL11595	Q9UBD5	ORC3_HUMAN	ORC3	HUMAN	origin recognition complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:8489]
1251	ORTHOMCL11622	Q9HAR2	AGRL3_HUMAN	AGRL3	HUMAN	adhesion G protein-coupled receptor L3 [Source:HGNC Symbol;Acc:HGNC:20974]
1252	ORTHOMCL11623	O95870	ABHGA_HUMAN	ABHGA	HUMAN	abhydrolase domain containing 16A [Source:HGNC Symbol;Acc:HGNC:13921]
1253	ORTHOMCL11740	Q12996	CSTF3_HUMAN	CSTF3	HUMAN	cleavage stimulation factor subunit 3 [Source:HGNC Symbol;Acc:HGNC:2485]
1254	ORTHOMCL11746	O95185	UNC5C_HUMAN	UNC5C	HUMAN	unc-5 netrin receptor C [Source:HGNC Symbol;Acc:HGNC:12569]
1255	ORTHOMCL11757	Q5TCZ1	SPD2A_HUMAN	SPD2A	HUMAN	SH3 and PX domains 2A [Source:HGNC Symbol;Acc:HGNC:23664]
1256	ORTHOMCL11879	Q9UQB8	BAIP2_HUMAN	BAIP2	HUMAN	BAI1 associated protein 2 [Source:HGNC Symbol;Acc:HGNC:947]
1257	ORTHOMCL11901	Q9NYG2	ZDHC3_HUMAN	ZDHC3	HUMAN	zinc finger DHHC-type containing 3 [Source:HGNC Symbol;Acc:HGNC:18470]
1258	ORTHOMCL11928	Q8NDA2	HMCN2_HUMAN	HMCN2	HUMAN	hemicentin 2 [Source:HGNC Symbol;Acc:HGNC:21293]
1259	ORTHOMCL12009	Q7RTR2	NLRC3_HUMAN	NLRC3	HUMAN	NLR family CARD domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29889]
1260	ORTHOMCL12014	Q15399	TLR1_HUMAN	TLR1	HUMAN	toll like receptor 1 [Source:HGNC Symbol;Acc:HGNC:11847]
1261	ORTHOMCL12064	Q17RW2	COOA1_HUMAN	COOA1	HUMAN	collagen type XXIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:20821]
1262	ORTHOMCL12116	Q9NP59	S40A1_HUMAN	S40A1	HUMAN	solute carrier family 40 member 1 [Source:HGNC Symbol;Acc:HGNC:10909]
1263	ORTHOMCL12497	Q99542	MMP19_HUMAN	MMP19	HUMAN	matrix metallopeptidase 19 [Source:HGNC Symbol;Acc:HGNC:7165]
1264	ORTHOMCL12555	P49792	RBP2_HUMAN	RBP2	HUMAN	RAN binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9848]
1265	ORTHOMCL1259	Q96C19	EFHD2_HUMAN	EFHD2	HUMAN	EF-hand domain family member D2 [Source:HGNC Symbol;Acc:HGNC:28670]
1266	ORTHOMCL12610	Q96PM5	ZN363_HUMAN	ZN363	HUMAN	ring finger and CHY zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17479]
1267	ORTHOMCL12616	Q6ZSS7	MFSD6_HUMAN	MFSD6	HUMAN	major facilitator superfamily domain containing 6 [Source:HGNC Symbol;Acc:HGNC:24711]
1268	ORTHOMCL12905	Q9UBN4	TRPC4_HUMAN	TRPC4	HUMAN	transient receptor potential cation channel subfamily C member 4 [Source:HGNC Symbol;Acc:HGNC:12336]
1269	ORTHOMCL13102	O60494	CUBN_HUMAN	CUBN	HUMAN	cubilin [Source:HGNC Symbol;Acc:HGNC:2548]
1270	ORTHOMCL13160	Q8IVB4	SL9A9_HUMAN	SL9A9	HUMAN	solute carrier family 9 member A9 [Source:HGNC Symbol;Acc:HGNC:20653]
1271	ORTHOMCL13168	A4D0V7	CPED1_HUMAN	CPED1	HUMAN	cadherin like and PC-esterase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26159]
1272	ORTHOMCL13184	P10253	LYAG_HUMAN	LYAG	HUMAN	glucosidase alpha, acid [Source:HGNC Symbol;Acc:HGNC:4065]
1273	ORTHOMCL13225	Q86U86	PB1_HUMAN	PB1	HUMAN	polybromo 1 [Source:HGNC Symbol;Acc:HGNC:30064]
1274	ORTHOMCL13333	P13010	XRCC5_HUMAN	XRCC5	HUMAN	X-ray repair cross complementing 5 [Source:HGNC Symbol;Acc:HGNC:12833]
1275	ORTHOMCL13431	Q9C0B2	CFA74_HUMAN	CFA74	HUMAN	cilia and flagella associated protein 74 [Source:HGNC Symbol;Acc:HGNC:29368]
1276	ORTHOMCL13628	Q15399	TLR1_HUMAN	TLR1	HUMAN	toll like receptor 1 [Source:HGNC Symbol;Acc:HGNC:11847]
1277	ORTHOMCL13646	Q96PQ6	ZN317_HUMAN	ZN317	HUMAN	zinc finger protein 317 [Source:HGNC Symbol;Acc:HGNC:13507]
1278	ORTHOMCL13713	P51003	PAPOA_HUMAN	PAPOA	HUMAN	poly(A) polymerase alpha [Source:HGNC Symbol;Acc:HGNC:14981]
1279	ORTHOMCL13748	Q2TB18	ASTE1_HUMAN	ASTE1	HUMAN	asteroid homolog 1 [Source:HGNC Symbol;Acc:HGNC:25021]
1280	ORTHOMCL13757	Q68CZ1	FTM_HUMAN	FTM	HUMAN	RPGRIP1 like [Source:HGNC Symbol;Acc:HGNC:29168]
1281	ORTHOMCL13788	Q3YBR2	TBRG1_HUMAN	TBRG1	HUMAN	transforming growth factor beta regulator 1 [Source:HGNC Symbol;Acc:HGNC:29551]
1282	ORTHOMCL13899	Q13200	PSMD2_HUMAN	PSMD2	HUMAN	proteasome 26S subunit, non-ATPase 2 [Source:HGNC Symbol;Acc:HGNC:9559]
1283	ORTHOMCL13909	O75618	DEDD_HUMAN	DEDD	HUMAN	death effector domain containing [Source:HGNC Symbol;Acc:HGNC:2755]
1284	ORTHOMCL13921	Q9P209	CEP72_HUMAN	CEP72	HUMAN	centrosomal protein 72 [Source:HGNC Symbol;Acc:HGNC:25547]
1285	ORTHOMCL13935	Q9UBU9	NXF1_HUMAN	NXF1	HUMAN	nuclear RNA export factor 1 [Source:HGNC Symbol;Acc:HGNC:8071]
1286	ORTHOMCL14148	Q13217	DNJC3_HUMAN	DNJC3	HUMAN	DnaJ heat shock protein family (Hsp40) member C3 [Source:HGNC Symbol;Acc:HGNC:9439]
1287	ORTHOMCL14181	Q7Z407	CSMD3_HUMAN	CSMD3	HUMAN	CUB and Sushi multiple domains 3 [Source:HGNC Symbol;Acc:HGNC:19291]
1288	ORTHOMCL14229	P17658	KCNA6_HUMAN	KCNA6	HUMAN	potassium voltage-gated channel subfamily A member 6 [Source:HGNC Symbol;Acc:HGNC:6225]
1289	ORTHOMCL14234	P98160	PGBM_HUMAN	PGBM	HUMAN	heparan sulfate proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:5273]
1290	ORTHOMCL14258	P53814	SMTN_HUMAN	SMTN	HUMAN	smoothelin [Source:HGNC Symbol;Acc:HGNC:11126]
1291	ORTHOMCL14279	O75832	PSD10_HUMAN	PSD10	HUMAN	proteasome 26S subunit, non-ATPase 10 [Source:HGNC Symbol;Acc:HGNC:9555]
1292	ORTHOMCL14281	Q9BRZ2	TRI56_HUMAN	TRI56	HUMAN	tripartite motif containing 56 [Source:HGNC Symbol;Acc:HGNC:19028]
1293	ORTHOMCL14412	Q96KE9	BTBD6_HUMAN	BTBD6	HUMAN	BTB domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19897]
1294	ORTHOMCL14605	Q9Y5Z4	HEBP2_HUMAN	HEBP2	HUMAN	heme binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15716]
1295	ORTHOMCL14608	Q6UXX9	RSPO2_HUMAN	RSPO2	HUMAN	R-spondin 2 [Source:HGNC Symbol;Acc:HGNC:28583]
1296	ORTHOMCL14708	Q460N5	PAR14_HUMAN	PAR14	HUMAN	poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232]
1297	ORTHOMCL1479	Q9BV19	CA050_HUMAN	CA050	HUMAN	chromosome 1 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:28795]
1298	ORTHOMCL1482	Q9Y4L5	RN115_HUMAN	RN115	HUMAN	ring finger protein 115 [Source:HGNC Symbol;Acc:HGNC:18154]
1299	ORTHOMCL14860	Q9H0J9	PAR12_HUMAN	PAR12	HUMAN	poly(ADP-ribose) polymerase family member 12 [Source:HGNC Symbol;Acc:HGNC:21919]
1300	ORTHOMCL15019	O60885	BRD4_HUMAN	BRD4	HUMAN	bromodomain containing 4 [Source:HGNC Symbol;Acc:HGNC:13575]
1301	ORTHOMCL15040	Q86WZ0	HEAT4_HUMAN	HEAT4	HUMAN	HEAT repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:16761]
1302	ORTHOMCL15074	Q8IWR1	TRI59_HUMAN	TRI59	HUMAN	tripartite motif containing 59 [Source:HGNC Symbol;Acc:HGNC:30834]
1303	ORTHOMCL1510	Q86UA1	PRP39_HUMAN	PRP39	HUMAN	pre-mRNA processing factor 39 [Source:HGNC Symbol;Acc:HGNC:20314]
1304	ORTHOMCL1517	Q9NPL8	TIDC1_HUMAN	TIDC1	HUMAN	translocase of inner mitochondrial membrane domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1321]
1305	ORTHOMCL15267	P82094	TMF1_HUMAN	TMF1	HUMAN	TATA element modulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:11870]
1306	ORTHOMCL1531	P04844	RPN2_HUMAN	RPN2	HUMAN	ribophorin II [Source:HGNC Symbol;Acc:HGNC:10382]
1307	ORTHOMCL15329	Q96CD2	COAC_HUMAN	COAC	HUMAN	phosphopantothenoylcysteine decarboxylase [Source:HGNC Symbol;Acc:HGNC:28107]
1308	ORTHOMCL15391	O60242	AGRB3_HUMAN	AGRB3	HUMAN	adhesion G protein-coupled receptor B3 [Source:HGNC Symbol;Acc:HGNC:945]
1309	ORTHOMCL15425	Q9H2A2	AL8A1_HUMAN	AL8A1	HUMAN	aldehyde dehydrogenase 8 family member A1 [Source:HGNC Symbol;Acc:HGNC:15471]
1310	ORTHOMCL15569	Q9UBG0	MRC2_HUMAN	MRC2	HUMAN	mannose receptor C type 2 [Source:HGNC Symbol;Acc:HGNC:16875]
1311	ORTHOMCL15652	P14543	NID1_HUMAN	NID1	HUMAN	nidogen 1 [Source:HGNC Symbol;Acc:HGNC:7821]
1312	ORTHOMCL15750	Q460N5	PAR14_HUMAN	PAR14	HUMAN	poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232]
